article_id,newspaper_name,edition,date,page,headline,byline,article
11_1865-04-29_p1_sn88064481_00280762180_1865042901_0031,Semi-weekly news.,01,1865-04-29,p1,NEWS ITE MS.,,"The United States steamers Mag
here. The Portuguese authorities
have prohibited their sailing for ""a
hours


Lisbon. March 20, 1880 u. NJ
The frigates Niagara and Sacramento
attempted to sail before the expira-
ton OF the time fixed by the Portu-
suese authorities, and were fired upon
by the Beleu Fort. The Niagara
was sunk on the oop and a seaman
was killed. The vessel ther.'apon
anchored.


New York, April l2.-The Com
mercial's Washington special says.
There is no reason to believe that
the Cabinet is divided OH tn. senti-
ments contained in the Presidents
speech""


The Commercial says: Rooms
have been engaged at one of our ho-
tells for General K. f. Lee, and h. is
expected here either to-day or to-
morrow""


The Posts Washington special
says: ""Acyiccs from Gold-boro to
the 10th state that information has
been received at thnt place that John
ston's army was fifteen miles north
east of the city""


The Posts Washington special
says: ""'The Presidents speech is
disapproved by several congressman
now in Washington""


No extra session Of Congress will
be called unless new events demand it.


The late John G. Rivre had in
dollars in English consuls, and the
Orphans Court orders TIA, IN sold and
the proceeds to be invested in /. $.
bonds


The IIorald's correspondent ut Dem
tonvillc, April 7th, says up to that
tim. the captures from Lees army
were immense in men and material.
For miles the roads We're str.wn With
wagons, artillery and ammunition.
showing with what traacity the pur-
euit had been pressed. Sheridan
mad. the largest part OF the captures,
hut the intuntrv are entitled 10 an
equal share of credit. Oar loss in
the pursuit was no. larg"".


General Watt was wounded in the
leg, but he ID doing we'll.


capt. Thomas, OF th. lst Pennsy,-
vania cavalry, captured tonr battle
flags, had four hors""s shot under him,
and finally lost leg.


The rebels are greatly surprised
Mt the rapiditv Of our movements.


Grant, speaking OF our successes,
said General Sherman told me h-
was coming 10 h""lp me take Rich
Inond; but"" hc added, owe viii cap
-;urs Lees army, mach down, g""bbIr
Johnston. and shake hands with
Sherman on the line""


The Herald's City Point special.
dated the 9th. seys' 1t IS reported
that the President last night received
communication on the subject of
peace, which came from without our
Zines""


CITY Point is still the base of sup
plies for our armies in the field.
Railroad communication has been
opened to Nottawav Court House.


The H.rald'7 Richmond CORES
paudent saws: ""A committee has
gone to Lynchburg TO invite the Vir-
einia Legislature TO return to r CHI
mond. Several members who re-
manned in the city are working for
the restoration of the State to the
Union, on condition of the abolition
of slavery.


Only 500 hhds. Of the French to-
bacco in Richmond were destroyed
by fire.


New York, April Is, 9 A. NJ
Intense sorrow is depicted on OH
countenan""es at the events that oc
CURED in Washington last night.


The grief of all good men is appa
rent everywhere at the demise of the
President.


No flags were hoisted in this city
this morning until the state of the
President was known, when they
were all placed at half f-mast.


People appear perfectly Mortified
and the utmost rage is undoubtedly
felt towards all known secrssiouis::
and rebel sympathizers.


Cairo, April 10, 1l:30P. M.--Th,
mournful intelligence of tn"" death o
the President of the United State
and Secretary Seward, has thrown
the whole North into state of ex
citement and rage unequaled in th'
annals of history. Dispatches frou
the Northern cities state that th
buildings are draped with mourning
places of business closed, funera
knells- tollirg, and flags at half-mas
clad in black At Cairo an imnens
crowd of people assembled in from"
6_1865-04-15_p2_sn82014998_00279558005_1865041501_0065,The Placer herald.,01,1865-04-15,p2,"THE PLACER HERALD.

Eastern News.",,"G8UeTu NoW0s


The evacuation Of Richmond ard Peters,
burg has been followed by the surrender Of
Gen. Lee and the Confederate Army Of Nor
thern Virginia. The latter event occurred
on Sunday, 9th inst,-the correspondence
preceding which, with the terms allowed,
will be found 10 another column. The army
surrendered embraces Gen. Lee, three Lieu
tenant Generals, seventeen Major Generals,
sixty Brigadisrs, and from 10000 to %, 900
rank and file. In the list of Generals are
included Longstreet, Ewell, Kershaw. Pick.
EFT, Anderson, Mosby and others who have
been prominent in the Confederate service


After Lees retreat from Richmond he WAS
vigorously pursued by Grant, the fighting
being almost continuous from the 2nd until
the 7th inst, with Lees rear'guard. Grant
seems to have thrown out heavy force on
bis own left, on the Burkesvi!le and Danvlle
railroad, 10 outfank Lee which compelled
him to adopt the BurkesvilIe and Lyncbburg
railroad as a line Of retreat, and by this
means effectually preventing junction with
Gen. 10 Johnston's forces in North Carolina.
Placed in this situation, Gen. Lee was re,
duced TO the alternative Of fighting hope
lessly against overwhelming numbers, or
surrendering his army-he accepted the lat
ter. and received, as will be seen, very liberal
terms from Gen. Grant.


1t would seem from the accounts that Lee
was reduced 10 the necessity of surrenderng
AS be failed to make good his retreat after
leaving Richmond-but the reader of dis
patches will fod it difficult to understand
why be did not provide for safe retreat
when the evacuation Of Richmond became
necessary.


The news Of the surrender has been re-
ceived with accamations Of joy throughout
the country-and cannon firing and celebra
ting has extended from the Atlantic to the
Pacific 1t seems to be a prevailing senti
ment that the war is about over, and the
country will will soon return TO peace We
would be pleased to indulge the same hopes,
and see our bleeding and see our bleeding
and distracted country once again in the en-
joyment Of The blessings Of peace, with unity
and brotherhood prevailing over the whole
under our Constitution and flag. but we can
not yet see these roseate in our political sky.
A considerable army yet remains under the
command of Gen. Johnston, in North Caro-
lna as we'll as large bodies Of troops in Ala
bama and Georgia, and the armies Of Kirby
Smith west of the Mississippi Besides the
Confederales hold an extensive territory cap
able of yet supplying large armies. If these
armies are offered no other terms than un-
conditional submission TO the Federal Gov
srnment, it may be regarded as certain that
We have not yet reached the end of this de-
plorable war.


Dates to the llth inst, place Johnstou's
army within fifteen miles Of Gosdsboro.


The siege of Mobile is progressing. The
Federal forces are commanded by Gen. Can
by-tbe Confederate by Gen. Dick Taylor.


There is report that Forrest, with bis en-
tire command bas been captured by Gen.
Wilson, at Selma, Alabama.


1t is reported that Gen. Lee intends goiug
to Europe.


Secretary Seward was thrown from his
carriage, near Richmond, and injured se'
riously. His condition is considered critical.


Lynchburg, Virginia, has been occupied
without resistance, by scouting party from
Grants army."
39_1865-04-15_p2_sn82014998_00279558005_1865041501_0065,The Placer herald.,01,1865-04-15,p2,SURRENDER OF GEN. LEE.,,"announced the surrender Of Gen. Lee and the
Army of Northern Virginia, to Gen. Grant, on
Sunday, 9th inst. Following is the correspou.
the surrender:


HEADQUARTERS ARMIES OF THE UNITED STATES.
4:30 p. NJ. April 9. lS65.-Hon. Edwin NJ. Stan
ton. Secretary of War:-General Lee surrendered
the Army of Northern Virginia, this afternoon,
upon terms proposed by myself The accompany
ing additional correspondence will show the con-
ditions fully.


(SgnelD q. S. GRANT, Lieut.. Gen.
APRIL 9th.--General: received your note of
this morning on the picket line. whittier had
come to meet you and ascertain definitely what
terms were embraced in your proposition of yes
terday with reference to the surrender of this
army. now request an interview, in accordance
with the offer contained in your letter of yester
day, for that purpose.


Very respectfully, your obi serv't,


r. E. LEE, General.
To Lieut.. Gen. U. S. Grant, Commanding United
States Armies.


APRIL 9, ls65.-Gen. R. E. Lee, Commanding
Confederate States Army: Your note of this day
is but at this moment eleven fifty Ul:50) A. M,
received. in consequence of my having passed
from the Richmond and Lynchburg road 10 the
Farmville and Lynchburg road l am at this
writing about four miles west of Walters Church,
and will push forward to the front for the purpose
of meeting you. Notice sent TO me on this road
where you wish the interview to take place will
meet me.


Very respectfully, your ob't servant,


U. S. GRANT, Lieut. General.
ArpoMATrox Court HOUSE. April 8, 1866
Gen. r. 2. Lee, Commanding Confederate States
T.~ .lx ~
letter to you of the Sth inst propose TO receive
the surrender of the Army of Northern Virginia
on the foil owing terms. to-wit:
Rolls OF all the officers and men TO be made in
duplicate, one copy to be given to an officer dcs
lgnated by me- the other to be retained by such
officer or officers as you may designate; the Off
GERS TO give their individual parole not to take
arms against the Government of the United
States until properly exchanged, and each com,
pany or regiment commander to sign like pa
role for the men of their commands; the arms,
artillery and public property 70 he parked and
stacked, and turned over to the officers appointed
by me to receive them; this will not embrace the
side arms Of the officers nor their private horses
or baggage. This done. each officer and man will
be allowed to return to their homes. not TO be
disturbed by the United States authority so long
rs they observe their parole and the laws in force
where they may reside. Very respectfully,


U. S. GRANT, Lieut.. General.
HEADQUARTERS ARMY OF NORTHERN VIRGINIA,
April 9. 1865 Lieut.. Gen. Grant, Commanding
United States Army-Gencral: have received
your letter of this date, containing the terms of
surrender of the Army of Northern Virginia, as
proposed by you. AS they are substantially the
same as those proposed by you in your letter of
the Sth inst, they ale accepted l will proc iced
TO designate the proper officers to carry the stip-
ulation into effect.


Very respectfully your ob't servant


Il. E. LEE, General.
The following is the previous correspondence
between Lieut.. General Grant and General Lee
referred to in the foregoing:


CLIFTON House. Va. April s. lS65.-Hon E.
NJ. Stanton. Secretary of War: The following cor
respondence has taken place between General Lee
and mysel If. There has been no relaxation in the
pursuit during its pendency.


u S. GRANT, Lieut.. General
APRIL Gen. R. e. Lee. Commanding C. S.
A.-General: The result OF last week must con-
vince you of the hopelessne-s Of further resist
ance on the part Of the Army of Northern Vir-
ginia, in this struggle. feel that it is so, and
regard it as my duty TO shift from myself the
responsibility OF any further efuson of blood, by
asking OF you the Surrender of that portion Of
the Confederate States army known as the Army
of Northern Virginia.


Very respectfully your obedient serv't.


US. GRANT, Lieut.. General
APRIL 7, ]S65-Lieut. Gen. Grant General:
have received your note Of this date. Though
not entirely of The opinion you express of the
hopclessness of the further resistance on the part
of the Army of Virginia, | reciprocate your de-
sire to avoid the useless effusioa of blood and
therefore, before considering your proposition,
ask the terms you will offer on condition of lis
surrender. R. E. LEE, General.
APRIL S.-Gen. R. E. Lee, Commanding Con-
federate States Army-General: Your note of
last evening, in reply to mine of same date, ask
ing the conditions on which will accept thu sur
render of the Army OF Northern Virginia is lust
received. In reply would say, that peace being
my first DESIRE there is but one condition insist
upon, viz: That the men surrendered shall be
disqualified from taking up arms against the Gov
ernmcnt Of the United States until properly ex-
changed. will meet you, or designate officers
to meet any officers you may name for the same
purpose, at any point agreeable to you, for the
purpose Of arranging definitely the terms upon
which the surrender of the Army of Northern
Virginia will be received


Very respectfully your obt servant,


U. S. GRANT, Lieut.. General.
APRIL s, ls65--General received at late
hour your note of to-day, in answer to mine of
yesterday. did not intend to propose the sur
render OF the Army Of Northern Virginia, but to
ask the terms of your proposition. To be frank
with you. do not think the emergency has risen
TO call for the surrender Of this army; but as the
restoration of peace should be the sole object of
all, desire to know whether your proposals
would tend to that end. l cannot therefore meet
you with view to surrender the Army of North
ern Virginia; but as far as your proposition may
alect the Confederate States forces under my
command and tend to the restoration of peace, /
should be glad to meet you at l0A NJ. tomorrow,
on the old stage road TO Richmond, between the
picket lines OF the two armies.


Very respectfully. etc..


r. E. LEE, General
APRIL 0, lSG5.--Gen. Il. Lee, Commanding c.
S. A: Your note Of yesterday is received AsI
have no authority to treat on the subject OF peace
the meeting proposed for 10 A. NJ, to-day could
lead to no good. will state, however. General.
that am equally anxious for peace with yourself,
and the whole North entcrtains the same feeling"
52_1865-04-15_p2_sn82014998_00279558005_1865041501_0065,The Placer herald.,01,1865-04-15,p2,"
To Lieut.. Gen. u. Grant, Commanding United
States Armies.",,"APRIL 9, lS65.-Gen. r. L. Lee, Commanding
Confederate States Army: Your note of this day
is but at this moment eleven fifty Ql:5O) A. M,
received, in consequence of my having passed
from the Richmond and Lynchburg road 10 the
Farmville and Lyncbburg road. am at this
writing about four miles west of Walters Church,
and will push forward to the front for the purpose
of meeting you. Notice sent 10 me on this road
where you wish the interview to take place will
meet me."
41_1865-08-25_pNone_sn83045646_00279529182_1865082501_0226,Daily Davenport Democrat.,01,1865-08-25,pNone,,,"


Nrw Yoax, August 3 5.-The Richmond
correspondent Of the Hssald, states thss
dsvslopuents are partly 0Ade which slleps
questiomUh transactions with Government
funds on the part Of Col. Burney, payma..
ter Of that department Il is alleged tha.
be has pAid the men in 7-30's and that the
banks have charged discount on redeem.
ing them, thus making large sums for both
himself and banks. II 10 stated that he
has thus made from 130, 900 70 45O. 900
He has been ordered 70 Washington To be
examined.


The Herald's special says ex. Congress.
man P. B. Van vsulkenbsfg. setting Com.
missioner in the absence Of Judge Craley. OF
the Indian Bureau, accompanied By Cen.
Curtis, are Of the delegates appointed t. Via.
il the nosthwerster tribes, left for Nev
York last evening, for the purpose Of select
in suitable presents to be given 70 the In
dian delegates st the approaching council
70 b held with them.


The Constantinopls correspondent Of the
Tribune, under date Of August I'd, says -
When wrote two weeks since it had but
become apparent that We were to be scourg.
cd with the Asiatic cholera.


The official returns are now fairly upon IN
with their horrors. The official reports give
the number of deaths now At 25O day, but
il il plain enough, from the number Of dead
and dying seen in the streets, that this is
far below the real mortality in the city, ahd
although it does not include at Ill the mill.
tary garrison Of some 10000, among whom
it is understood to be raging. Twenty five
dead bodies were carried BY my Office yes
terday. What would be the mortality in
New York, the population Of which is less
than that Of Constantinople, If % dead bod
les were carried in day through Lafayette
place, alone, for example! do not think
the deaths can now fall short Of from 500 to
GOO . day. They probably exceed this
number.


The Herald's Richmond correspondent
says:


Gen. Curtis, commanding at Lynchbnrg,
has asccrtained the whereabouts Of sc, 800
in bullion, formerly belonging to the So
called Confedcracy. 1t appears that it was
appropriated BY two agents to whom it was
entrusted to take to the interior, who have
been arrested, but they had succeeded in
spending all but about 81, 400.


CAlRo, August 25.-Three hundred and
eight bales Of cotton arrived for Cairo yester-
day, also 40 bales for Evansville, IL for
Louisville, and AZ for st. Louis.


CINCINNATI, August 25.-The Democratic
State Convention assembled at Columbus
yesterday The following ticket was nomi-
mated For' Governor, Gen. Geo. W. Nor
gan; Lieut.. Gov, VIM. Long Supreme
Judge, P. Van Trump; Attorney General,
Daniel NJ. Wilson; School Commission, II.
II. Barney; Board Of Public Works, G Bas-
IL; Clerk Of the Supreme Court, D. 8.
Doner."
10_1865-03-14_pNone_sn83030272_00206536068_1865031401_0400,The sun.,01,1865-03-14,pNone,,,"Lu-i''ndnt- GsrsrE T. ). Grant, ccmmordins


armies Cnisi Stoie,


General In NV lsst dispatch. dsted wsvncsboro'
save you brof aocsunt OF The defeat Of Early Ivy
'usters division The zane nisht this division ""a.
pr-h""d scros the Bme IJdso aud catered Charottc.
vile as two 7. n. the next day. The Mayer of W..
cty and the principal inh.bitan,, came out and de-
.hvedcd up tho keJ- Of tho public bulldinp


had to remain at Charlotte,vilIe two dsv. Thi.
tine VA consumed in bringing over from wsyne,.
toro our Aminunition aud pontcon trains The vcath
er va horrible beyond description and ..ie rain
ceenani. The tWo divisions weTe during thi. time
occupied IN destroying the tao largo iron brldse.-
Uncover tho Rivanna River, the other over Hoo.cs
q ""eh near Charlottesville, and the railrund for
atiisance n eisht miles In the direC ton of Lynch
5urs.


On the 6th Of March sent the dr-t division, Gen
nevsns commanding, 10 sootpville on the James
River, With directions 10 .end out light partie.
through the country and destroy all merchandise
mills fnotcries brid %, &C., on the Rivanns river
the parties 10 Join the division at scotrvile The
div sion then proceeded aons the cauA 10 Irnguids
vile, fifteen miles from LuoI burg Destroying eyey
Iock, and In many places tho bank Of the canal At
Du'uidsville We hopod to tho bridge to le, n.
crors ihe river, as our pohtoons we're useless on ~.
count Of tho nigh water. In this however, y. we're
follcd as both this hri igc and the bridge at Hard
weNsville we're burned by the enemy upon our ap-
proanh Merritt aoco ppanied thi. division


The Third division. rArted at the same time from
Chsrlottesville, and proceeded down th,Lynchlurg
Railroad TO Amherst Court Hou,e, destroying every
bridge on the road, and in many place. miles Of the
fosd The bridges this road are numerous and
some Of them fva hundred feet IN lcneth We have
found great sbuldaneo in this country for our men
and snimas. In fact the canal hal been the srca,
feeder of Bichriond. 81 the Roct6sh river the bank
o the canal vns cut, aod a Now Canton, where the
dam e acro-s the jane, the guard locL was de-
stroyed and The Jano. river lot into tho canal
carrying awnv tho tank. and washing out tho hot.
tom Of the canal.


me dnin aeioss. the James bt ttis roint whs Hlso
partially dertro' /vi. have had opposition. Every.
body Is be~ilj cred by orf movements, / have had
no uows oia iy Kind since | left The latest Rich
nond paEe' was of the ith, but contained no'hnr.


oh'i"" Il to mention ths, the bridge, on the rail-
rond 10 Swoops depot, the other -ido OF Stsun
tou to|Jh .Tlottesvilic -etc utterly destroyed Also,
ah b1idssr ior distance OF ten miles on the Gorons
vile road. The weather IN. been very bad indeed,
tsnins hard every day vith tho exception OF four
days sinrc stArted. Ny wagons have from the
stAta Of the road. detained he.


Tto the present time We have cspiured fourteen
pic Of ""a. tiiicD c'ven at wSyncsboro' and thIec
"" Charlottesville. he party that sent hack from
Waync,boro', started with sil piece. hu' they
OBLIGED 10 destroy two OF the Elk sant Of animals
The remaining eight pieces wore thoroughly d""s-
troyed. We have cspturea mp N the prereut time
twelve cans boat, laden With supplies, ammunition.
rat!ons, medic 4 stores 6o.


cannot peak in 700 hish term, Of Generals Nor.
ritt, Cluster aud DevcnS and the officers and men Of
their commands. They havc waied through mul
nnd water duriue this contnuou. rain, and are all in
fine tpiriu and health.


Commodore HoifuA Of the rebel navy, was shot
near Gorionsville while attempting 20 make his es-
care from our advance in that direction.


Very respectfully, your obTdient servant,


T. II, sHEnIpAs, Maior-lenera Comm andinc


Columbia Va, from which Sheridan seIds his
despatch, il po-t village tho north bank Of tho
James, hlty miles west Of Richmoudl"
15_1865-01-01_p6_sn83030313_00271743506_1865010101_0021,The New York herald.,01,1865-01-01,p6,,,"ID TN wARp-MozARr M HALL.Ar -, TIE y H9zARr 91a.sr
and sM syss.s the fOSMpg ticket was dqy N.Y., se
ius Desmond, Daniel Callahan, james CAnfed Timothy
OBren, Hugh Bonner, Daniel Riley Michael smith, john
Bush et . ~. .~.'-r.
WARD CosxIrrx Thomas Gilrey, Patrsk GsmaasA Ro-
Thos Barry, Eugene Riley John Lynch Thos Pqrcin Geo
chyes Timothy McDo1.id rhos wads James haNIry Js,
Michael Cabbott James Downing Jsnes Galiseher William
FINN John Murphy, Dennis Sweeny, James Conroy Thos
Mcoverh, John Roach, John Conneis Edward Mcnamara
Edward Kenny, John Mccanna Peter Doyle Ffancis Nc
ma6 Bush, Daniel Riley, John Free Thos Ready Patrick
Glon james Smith, Lawrence Harneete, Michael Lynch
Tos Kelly, Thos. Roach, John Hckmn, James Hansvan
James Bush, Francis Kisey, MATHEW Mooney


HUGH homer, irrsrectors ~ E


Ns-4M MICHAEL SMITH, rSao,tnn inrSH.s ""


JAMES CANFIELb, E1scHon'"
14_1865-04-12_p8_sn83030313_00271743518_1865041201_0114,The New York herald.,01,1865-04-12,p8,,,"| GILprRsxxEvE Monday, April TO- of disease con
ira the service Of the Uned states J. SEYMous
Gn DER LsEvg youngest son Of DIR. Thomas and Ann
Glderslceye


The friends and relatives are respectfully invited
attend the funeral, Thursday, afternoon, at one
! o'clo X from 299 West Houston street.
! GLxEos-on Monday, April 10, Patrick GLErsoS,
native OF npperary, Ireland aged 80 years


1he funeral wiz take place this ""Wednesday afternoon,
al tao clock from the residence OF his sister, No 1l3
Mott street. from thence to Calvary Cemetery.
HAsAGAN-on Monday, April 10, ANN HANAGAs wife
aged 63 years.


Her relatives, friends and acqnantances respect
fully Invited 70 attend the funeral, this ""wednesday
afternoon at O'Clock from her late residence No.
3l2 West Thirty y-seventh street
HowgLL-on Monday April TO- EiixA LOUISA, daughter
OF BENZ. H. and Elizabeth Howell, aged years


The friends Of the family are invited to attend the
""wednesday morning. nine o'clock The remains VIII
be taken to Southport, Conn, in the halfpas eleven
| HorKIss-on Monday, April TO- TwIsrAM B. HOPKINS,
| aged 81 years, months and days.


The friends and laves OF the deceased are respect
fully requested to attend the funeral his
dence IS Oak street. this ""Wednesday afternoon at one
o'clock.


New Bedford and Rhode Island papers please copy.
HUDs0NOn Tue day, April IL, after short illness,
JOHN j., infant SON Of william and Margaret Hudson,


The relatives and friends Of the family respectfully
invited to attend the funeral from the residence Of his
parents t8 West Twenty sixth street. this Wednesday,


LYsoHIOn Monday, April 10, Mrs ELAN LYNCH,


native of Loughlea county Galway, Ireland aged 81


The funeral will take place from the residence of her
son. Thomas Lynch 347 West Fifty fourth street. near
Ninth av, this ""wednesday afternoon, at at o'clock
precisely Her remains will be taken TO Calvar Come
terry for inerment


MEoARR.-On Tuesday, April II, after short illness,
WILLIAM MEaARR, Of James and Sarah Megarr, aged


Relatives and friends Of the family, also active and ex
empt members Of Washington Engine Company No. 20,
are respectfully invited to attend the funeral from his
late residence, No. 1s1 East Twenty third street.
Thursday afternoon, at ha!f-past two o'clock


8.
MARSH, aged % years and month


MoRas On Tuesday, April H. NARY LOUISA, eldest
child OF Sylvanus and Mary Louisa Morris, aged years.
month and 10 days.


The and friends of the family are respectfully
grandmother Mrs. Richard westake, No 225 Carlton
avenue, on Thursday afternoon, at two O'Clock.


foughkeepsis and Troy papers please copy.
AoRsIs On Monday morning, at seven O'Clock, April
10, at West Newark, N. j., MARY ANN wifo Of Jacob
Norris in the Goth year Of her age.


Paterson !N ~ papers please copy % n.. .,o ,.,ou.s
brother OF John Mccormick, parish Of roomeysaria,
county TIpperary, Ireland aged 20 years.


The relatives and friends OF the family respectfully
invited to attend the funeral this Wednesday, afternoon,
at two o'clock from the residence Of his BROTHER No lS4
East Forty fifth street


McKlsLEY. On Monday, April TO- WILLIAM Mckinney,
aged As years.


The relatives and friends Of the family respectfully
invited attend the funeral from his late residence, 2S2
East Ninth street, this ""wednesday afternoon, at one
O'Clock


o'FARREu---on Monday morning, April TO- HENRY





aged 80 years and months.


A requiem mass viii be offered for the repose Of his
Fiftyninh street and Ninth av this ""wednesday
ing, at ten O'clock The relatives and friends of the
are vitea NV % 70 % aterd the funeral from MS 1ate
nesday morning, at nine O'Clock.


OMEARA-A Wilmington, Del, on Monday, April 10,
JAMES F. OMzARA OF the late Jeremiah O'Meara, Of
PGsnY On Sunday, April Q, JAMES G. PERRY, in the
The relatives and friends of the f,mily and of his
sons law, j. H. Buckley and p G. Topping, are re-
spectuly invited to attend the funeral this ""wednesday
afternoon at two O'clock from his late residence, No ""
First street.
PtAcE.-on Tuesday, April Il, ElmAsrrH. rslict Of
Percival Place, In the S1st year Of her age.


The relatives and friends OF the family respectfully
Invited to attend the funeral from her late residence,
No. rs Lexington avenue, ON Thursday morning. at
RooxwooD.-on Monday, April 10, N. P RocxwooD,
aged 46 years.


Tho relatives and friends are requested to attend the
funeral from his late residence, corner Of wyckoG and
Lorimer streets Brooklyn, E. D., this ""wednesday af
ternoon at three O'Clock, WITHOUT further notice The
respectfully Invited 10 attend


Room On Tuesday, April II, Of consumption, AN


The relatives and friends Of the family are respectfully
invited to attend the funeral from her late residence
No. 3vandewster street. Thursday afternoon, at two
RUSDlz-on Monday, April 10, JAMES B. RUMBLE Of
stanwich, Conn, aged 81 years.


Fupera Thursday afternoon, at ono O'Clock at the
Congregational church.


Nashville papers please copy.


RAFyERTY -On Tuesday, April H. MARaAREr RAFFERrY,
native Of Kings county Ireland In the Gath year Of her
The friends Of the family are respectfully invited to at
o'clock, from her late residence, SOL Third avenue


srorx-suddsny, ty on Monday Ap,a 10, at c her resi-
The funeral Will take place from her late residence this
""Wednesday afternoon, at halfpsst three O'Clock


SHErraIN Monday, April TO- after lingering
illness HENRY L. W. SCIuHrRIIN. Sr.


The friends and .cqusntancss Of the family, also the
members @ en- Chapter g No w. and aeSsr SsnS
respectfully invited 10 attend the funeral from his
late r'sidence - Tenth street, Williamsburg, this
""wednesday afternoon, at one O'Clock.


sLArEh-on Tuesday, April II, at Lafayette, near
jersey CITY, CLARxsoS youngest son Of Justus Slater In
sr rSRns.NJ.Hrs II srorxs, aged q years


Hs remains will be inferred In the Evergrcens Co
TovxY-on Tuesday, April II, after lingering niness
ELrrx, the beloved wKe of John Tovey


The friend. and relatives Of the family are respectfully
invited to attend the funal, Thursday afternoon, at
two O'Clock, from No 80 East Broadway.


TurxNoroS Captain Jo,EpH TuRKMeroN Fifth New
% wasna seeysa in S.e on
the 3lst OF MarOh.


TsS EYck-On Tuesday, Aprii II, CARRIE, only daugh-
ter Of Richscd and Ann Eliza Tsn Eyck JH aged year
The frsnds Of the family and those Of her grand
Bonnel are invited 70 attend the funeral this wednes
day. afternoon at three O'clock from the residence Of
her parents, 173 South Third street, Williamsburg.


TEML-0n Tuesday. April IL, Of disease Of the heart,
EiuABgIH r., widow OF Oliver B. Tea, aged o. years.


The relatives and r ends OF the family are invited to
attend the funeral from the residence Of her sonn law,
j. II Pratt No 1l8 East Twenty first street. on Thurs
day afternoon, NJ one o'clock.


Sacramento Guy (Cal papers please copy.


wIiiiAMl AT REYNOLDS, White county, Ind, on Sun
day April OF dphcria GEORGE WILLIAMS, Of Geashill,
Kings county, Ireland, brother Of William and Thomas
Williams, in The 39th year Of his age.


His remains we're inferred In Lafayette, Ind


wiraRor The funeral Of Brevet Brigadier General
FRrpEc WINTHROP who killed at the battle of tho
Five Forks April l, will take place at Trinity church,
this wednesday, afternoon, at four O'Clock.


The relatives and friends Of tbs family and officers OF
the army generally respectfully requested TO attend
without further invitation"
17_1865-11-30_pNone_sn85038292_00415623677_1865113001_0013,The Democratic advocate.,01,1865-11-30,pNone,,,"No. 40. Waslgtons


Samuel .qBowerfrom y


ler, Esq, Settle upon tef


filed.


& Brown--froms. Matthias


No 5a CyruW. Poole VS.. Dam
poole-from job Delaplaine, ESQ
Settled. III el1


No. 81. Gahl stover vs. WASH
ington Fringerfrom Wm, flsnef' '
Esq. Settled.
No.s70. !. Geoe Fowler VI. Thomas
Lyneii-from .Jym. Earhart, Esq.
Judgment reyeed, and judgment OF
$40 for appellah with costs OF suit.


No. II. job Frock, admin. of Dam
lei Matthias, lel, vs. Uriah B. Sullivan.
From John O.'rice, Esq. Judgment
affirmed ,,r.,,. ..'t
No p Tpmas Lynch vs.; "" illiam
Crouse-fronl4evi D. Frock, ESD
Held sub c,jst. -.
! No. 781 kenry Wilson vs.. Christian
Steapner-.bm j. VIM. Earhart, Esq.
Judgment lirnled.


NJ e7 Jacob Grove VS.. Stonesifer
& Sheets-rorn VIM. L. Shriner, Esq.
.JudgmentHmmed, 4y.r II f


No OIL John Frock ct ais VS.. John
NJ Bush4rom A. Pickett, Esq. Judgg-
nent afined. s II.


= n,;na;.al Docket.-No. 81, State Us.
Edward Burns, William Ii. Fowler
Robert Junter, Jerome Delland Joseph
Huntersor assault and battery; Edward
Burns fed $40, Robert Hunter fnec
s5: the rest acquitted. Pearson ane
Sehaeffe for the defense. !.


Nos. 81 State VS.. WIN. Morrl
SON. reroved from Baltimore county
iadictn.nts for forgery. Trial befor
the Cart. Judgment, not guilty =
('roat nd Ensor for the defense.


E,iay. NoD. 24ih. No. 100. Stat
va Augustus Butler, colored, indicte
for staling dog chain and curry CONT
Verdft not guilty. Crout Il Pearson
for dfense.


No 1IO. State VS.. Thomas Greer
eolorei. indicted for stealing money
Verdict not guilty. Schaeffer 4 Pea
son, For defense.


No ILL., State, vs.. Hanson Frisb
eolorsd. indicted for stealing money
Verdctnot guilty Pearson for defens


Saturday, NoO. 25th. State. '
Frederick Hook, indicted for stealing
whiskey barrel. Verdict not guilty
Crout and Pearson for defense.


On Monday the Court adjourn
until the Sth Of January, 1866."
60_1865-11-14_p5_sn83030213_00206530819_1865111401_0539,New-York daily tribune.,01,1865-11-14,p5,THR Fort HAMILTON observation-disclosures,,"THY FORT HAMILTON HOMICIDE.-Coroncr
Lynch concluded the investigation into the clrcum.
stances OF the killing Of Henry Underwood. a drum
boy. attached TO the garrison at Fort Hamilton.
last evening. The circumstances Of the ease are
briefly these: The Drum Corp had favorite dog
which proved an annoyance to the ncighboring real
dents. James Lake a shoemaker took II upon himself
10 kill the animal which he did aher noiiii ing the
Corps OF his intention. The Drummers hearing of the
death Of their pet marched to Lakes house IN body
aud demanded pay for the dog, which boing refused.
they made demonstrations Of violence and Lake seiz
ing club. struck Underwood ON the head fracturing
his skull. Death ensucd shortly thereafter. 1he
COroDers jury TO the conclusion that Lake CON
miiied the deed In self-deiense. and brought IN a
verdict 10 that effect. Lake was thereuPon discharged
from custody."
