article_id,newspaper_name,edition,date,page,headline,byline,article
21_1846-07-20_p2_sn82014769_00415661022_1846072001_0740,The Columbian fountain.,01,1846-07-20,p2,"o""t LIST OF ARRIVALS


At the Principal Hotels in this City, TO
sdl the day ending July Is, at IL M.",,"LIST OF ARRIVALS


At the principal Hotels in this City, FOL
adi the day ending July Is, at IL M.
aBfH 8 USIrsD STATES HorHL. a12t
low Faulkner. Con. N H Rogers, Jr. Va. s M
Gibson, do. J L Rencher, do. E Mcdowell, -----
g b Wolcott, Bait. 3 Jones, New Brunswick. A
: Ely, do @ B Porter and Lady, Me. Litche
and Lady, do. aiai i1iW gl9E9 a


CoLExAS's HorEL. .ta@l


H Buck, s G. J Belts, Charleston, G.. w
Masail, Pa. s r Barclay and Lady, Va. Dr. l.
Clark, do. g A Hall and daughter, Ohin Hal
ley, do. DR.. H H Muhlenberg Reading, Pa. w
Betz, do. J Green, do. ""A M Saade, do. Lyson,
do. G M Watson, Ark. w w Jones' Ohio. w H
Lsdd. do, Mrs. Babe, Tenn. Miss Babe, do Mr..
Huston, do Mr.. Henderson, do. Mr.. Murell, do.
r Munroe, Ky. Hunter, Va. Turner, do. B HI
Dockany, NY. Nj. Townsand, do. N Amurdash,
do. A w Birge, Gin. Cotton, do N Levin, s 9.
u r Meade, Miss. w H Sanders U s N.


b3gbaaa 9na Bnows's HorEL.


,rIg M Turner, N Y city. LIN Flourney. Ky. M
Plummer, Md. J JMcNamee, Lynchburg, Va. R O
Mulieken, Md. o b Griffith, Pa. CR Allen. Rich.
mond, Va. G Dorsy, Jr., Elkridge, Md. Mr.. Smith
Phila. r James, do. J H T Magruder, Md. E Small
and Lady, Hartford Con. N Levin, Charleston s
C.ala0 sal g84 ttBlisi


gg lsgs FULLER's HorRL.
81 Capt. CLARK, USA. w Berry, Md. J Stewart
Pa. IN Porter, do. ,sa.t' .a"
36_1846-08-20_p2_sn82014769_00415661010_1846082001_0040,The Columbian fountain.,01,1846-08-20,p2,,,"MuRDER. A man named Frederick Reidill
murdered his wife in Pilsburg, on the 10Th
ult Her head and body was horribly cut and
mangled with some sharp instrument. Il was
with great difficulty the populace could be re-
strained from lynching hIm.---Clarion."
14_1846-04-30_p4_sn84026472_00416156359_1846043001_0650,The Hillsborough recorder.,01,1846-04-30,p4,"GOOD NEWS!


To the Agricultural World!
T'HE subscriber is daily expecting large sup.
- ly Of | s-* '""""@. ~' =
Eoveyis Seeding STRAWBERRY.",,"Of which the largest berries are from ) to 6 inch
ss in circumference, and their quality no, surpass-
ed: (See Magazine Of Horticulture, and Agricul,u-
raj papers generality For sale by J. r. CAL
LUM, at the Milton Drug Store. ~


Purchasers wishing any of the above would do
well 10 send in thelr orders in time, so that they
may be ready to receive these plants Immediately
on their arrival, while fresh and in good order A
sheet containing particular directions for culGvat.
ing this and other varieties of Strawberry, furnish,
ed gratuitously with the plants sold. Frice Of
plants 81 so per hundred. Notice will he given
OF their arrival Application may be made to Le-
muel Lynch, esq, in Hilsborough.


]. X. CALLUM.


March l6. IA"
27_1846-06-19_p3_sn82014375_00414187419_1846061901_0010,State journal & flag.,01,1846-06-19,p3,A c ARD.,,"During my absence, for few months, any work seht to my shop will be well done. Should there be any thing wanting which Mrs. Lynch, and the boys, are not fully competent to have done, the other cabinet makers m the city have kindly rendered such aid and assistance, as will be satisfactory. l, therefore, hope the cit. izens will not forget the "" old stand, ,"" but give Il a share of pubic patronage.

 Those p' rsons owing me, either on note, due bill, or account, will find all the papers in the hands of Mrs. Lynch, whose receipt wall be as good as mine; and should there, percfance be an rror, 1t will be chcerfully corrected on my return home. As l am now in need o i every dollar that is due me, hope this call will not go unheeded.

 AUGUSrlN LYNCH. May 29, lSI6. 4 m29S"
15_1846-03-21_pNone_sn87065520_00295878174_1846032101_0157,The Panola Miss. lynx.,01,1846-03-21,pNone,,,"MELANCHOLY AcCIDENT.--On Friday
lastthe step daughter of VIM. B. Lynch,
of Waterford, and daughter Of the late
Thomas n. Cain, of this place, about
eight years Of age, was percipitated to
the bottom Of we'll some 60 or 20 feet
deep, which caused instant death. 1t
appears that the little girl was stand
ing near the well when a negro woman,
who was drawing a bucket Of water,
requested her TO take hold of the buck
ct and lift it out, which she unfortunate
ly attempted to do, but being too weak,
the weight Of the bucket filled with wa
ter, dragged her headlong down the
well. She was Immediately taken out,
but life was totally extinct.-i5."
16_1846-04-11_p2_sn82016488_00513688040_1846041101_0611,Arkansas intelligencer.,01,1846-04-11,p2,ANOTHER CHEROKEE DEL EGATION,,"Delegation from that portion of tho nation
known as the ""trcaiy party"" have arrived in
tins city. This delegation was nppon,ed bv !,
convention OF their people in January las. and
consists oi George w. Adair. Stand Waite, John
r. no,', 'oo'r'' NJ. Lynch, Brieo Mar,;a, mud
Ezekiel Starr. They appear here ut the invitation
o' me PRESIDENT Of tho United States. communi.
Gated through the superintendent of tho western
territory, Major Armstrong. The delegates boy Va
ai arrived except Stand Waite, who has Remained
70 'he Cherokee country in command of abou, one
hundred warriors. whom he has stationed in a


or'' on The defensive, against the party who ha w
recently committed the various murders in I'm,
""%''on under the authority. as the treaty party
a'lsge' Of the existing Cherokee government.


me ""trealy party"" ]. may be stated, is com.
posed OF those who mndo the treaty of ls35 7hv
winch nll the country Of the Cherokees ems, ~
Inc Mississippi, was ceded to the United St,,es !.
and Tor that act they have been prevented evs,
since BY the dominant party who have now nos.
SESSION oi The government, and who were oo,p..a
10 mat treaty and cesson Of land S..alri -
,,e ue'esa,es now here, were members and loder.
~ 'n' exploring party who visited north. western


i.H's: ""no remained there several months under
a""'""r'y r given !hom from the War DEM r,n, u""u,'


iney spent much Of their time, duriu, ,ho n.a
u'uoh' WIN the Cumnnchcs and other y;lJ -
WY"" whc;n they had considerable in,orcnn.'
ana esfah h!'shed good UNDERSTANDING o""iss' Tha n1
oea''on have brought with them fuiI rero,, ue'


,Ho m exploring party, which they nid L. 'J.'' 'n


'' department. Gu Wednesday last. i, !. ..iI nil"
3_1846-05-14_p1_sn83009567_00296026141_1846051401_0468,American Republican and Baltimore daily clipper.,01,1846-05-14,p1,"SUMMER ARRANGEMENT.
DAILY LINE TO THE SOUTH-EXCEPT


SUNDAYS.",CARRYING THE GREAT,"


CENTRAL UNITED STATES MAIL,
by the well known routes, via Chesapeake Bay,
City Point, Petersburg, Weldon, Wilmington to
Charleston, 8. c. avoiding all that unpleasant
changing, (as the route via Washington J with
no loss of sleep this side of Weldon.
SCHEDULE:


n aqgsAq9 Leaving glover end of Spear's Wharf,
Hszas pSkizsze Baltimore, DAILY, except Sundays,
12as0zaszzazA at O'Clock, p. NJ. in the well known
and complete steamboats, GEORGIA, Capt. Cannon,
a sQAs77 orHERALD, Capt. Russell, or JEW
SAhts.sRESS, Capt. Sutton, arriving in Norfolk
-sztH-.AzzdzssAnext morning, after a comfortable
nights sleep, at O'Clock; thence up james River,
with its beautiful scenery in daylight, in steamboat
a R1oRY CURTIS PECK Capt. Davis, or steam
MxSzFsTs boat ALICE, Capt. Skinner, TO City
2EEez9iaazEk Point RailrOad, (all the above boats
ana toae oeing now IN good order, under the COM
mand OF skiful and polite commanders,) to Pc
tarsbnTg Va (arrvnR there about two hours ad of
the route via ashngton) where he two lines ANAL
gamate; thence to Weldon and Wilmington, N. e.,
thence by .steahlboats to Charleston, s. c., and
thence by the southern routes to New Orleans, and
much the most pleasant, comfortable and shortest
route 10 the South.


Passengers for Richmond, Raleigh, Fayetteville,
Lynchburg, and to the West will find this the most
comfortable and cheapest route.


E}- Returning, leaves Norfolk daily, except Sun
days, at O'Clock, P. NJ. arriving in Baltimore next
morning in time for the Eastern, Western and South
efn routes.


FARE REDUCED.
Passage between Baltimore, Norfolk or Ports
mouth, Na.......,. Observation-Disclosures, S6, 90
Passage between Baltimore, City Point, Peters
burg or Richmond, ACKNOWLEDGEMENTS. 600
Passage between Baltimore and Weldon, N. G. 900
Passage between Baltimore and Charleston, S.
G. (thrOugh ticketS) Observation-Disclosures. 81 90
Meals and lodging included on Bay and River boats
R3- Travellers will be directed by our Soliciting
Agent, and give your checks to him or our Porter
in the depot yard, Norfolk Line on his hat,) who
will conduct you and your baggage to the boat.
mh5-u L. SHEPPARD, Agent"
67_1846-08-03_p2_sn82014769_00415661022_1846080301_0790,The Columbian fountain.,01,1846-08-03,p2,,,"


LIST OF ARRIVALS
At the Principal Hotels I'm this City, for
the day ending August 1, at l2 M.


BEEa,'s TExPEaAxcE HorrL.
b s. Stephens. Bait H. Harbin and lady, Alb.
J. Hidsbrand, Ohio. T. Rsny, Mass. J. r. Eby,
Pa.


USIrEp srArEs HorrL.
Capt Mason, U. &. A. Mr. Relic, son and ssr
want. N. =. Hawcy, 81. Louis. B. Hill. Tenn. L.
Hurbert, Miss. w. Harding, Va. J. H. Atkinson,
Va.


CoLExAHs Horst.
Savage. j. G'akfoot, Phil. w. Deemanaat. Va. l..
Lewis. Va. ]. NJ. Lynch, Va B. Carter, Ga. G. E.
G,bson, Bait. u. Bearne, N. Y. e. ID. Wilson, Va.
}. b, Bell, Ohio. Mr.. Dunn, N. u. q. p. Young,
do. g. Wins6eId. w. H. Barker, do. J. Chan,b.r RS,
Halifax. 3. w. Hale, N. Y. Mrs, Woodward and
daughter, do. Julge Mct;asty, Ne. E. G. G,oslwin,
Boston. Miss Foster, u. .. A. w. A. Vloett, N.
Orleans.


BRowx's HorrL.
Mr.. Tibb, Va. Geo. McCoulloogh, Md. &. j. An.
derson, tsso. H. Dawes. Ohio ]. Mdnson. La.
Capt Slack, Boston. H. Kipp, do. ]. Anlick,
Phil. hs. West Md. MI. Pumphrey, do
FuILrs's HORST.
DR.. r. J. Miller, Va. Mrs. J. M. Herman dsz, Fla.
leo. washington, N. Y. Miss Hsrnanjes, Fla. A.
weIch. 81 Louie Sam. Cooper, Fort Washington.
r F. Coombss, Md. b w. Froble. Va. Hon. ]. X.
Ingersoll, Penn. H. e. Thomas. XIV. L. Fitarayes,
U. y. A. J. B. Magrudsr. do.
~, -~~----~~-----~-~~---------
Inc cornerstone oil the PRESBYTERIAN Church"
107_1846-01-27_p3_sn83030213_00206530236_1846012701_0297,New-York daily tribune.,01,1846-01-27,p3,,,"4 OST On Friday. The 25i inst in Broadway Bow
Lery, between 9h-s and Canal, purse containing $50


small bills, and some silver Tine finder have IS by
leaving the at Mr.. Lynch's l96 9thst IT."
1_1846-06-19_p4_sn82014375_00414187419_1846061901_0011,State journal & flag.,01,1846-06-19,p4,Parish School of Christ Church,,"THNHE Wardens and Veslry of Christ Church H Tuscaloosa, have made arrangement for the perm anent establishment of Classca School, with the sanction and advice of the Rt Rev. Bishop of this Diocese, who, together with the Rector of the Church, will act as reg. ular visitors of the same. They have obtained the services of Horace l.. Edgar PRATT, A. B. (of the University of New York; as Principal for the ensuing year.

 The school will be opened the 2d Monday of Sept. pext, in the Rectory on the Church loi the scholastic year will be divided into two ses sions of five months each.

 The necessary preparatory branches required for admission to College will be thoroughly taught, besides all English studies desired ;-- no admission for less than one session, except when pupil enters after the commencement of a session.

 TUITION, twenty dollars per session ; one half to be paid at the oommenoement, the emandor, at the end of each session, 10 either of the undersgned-

 E. "". PECK,

 C. M. FOSTER,

 HENRY A. SNOW,

 s. J. LEACH,

 AUGUSTIN LYNCH,

 C. R. HARRISON,

 E. F. COMEGYS. Tuscaloosa, August l4th, Is 45. 1y-3"
