article_id,newspaper_name,edition,date,page,headline,byline,article
18_1878-10-30_p2_sn82014805_00271740347_1878103001_1060,The daily gazette.,01,1878-10-30,p2,"NOTICES..

PROPOSALS.",,"DRoPOSAIS.


i Sealed proposals will be received at
the Office of The Clerk o. Lhe City Council
III the city Hall. until THURSDAY, Oc-
tober the 3lst, at 3 O'Clock In the afternoon
for painting the outside of the City Hos
Pllal, including conductors, spouts and
all other oui side work. The work is TO be
all white, with the exception of the blinds,
which are to be green. Tue materia al to be
used is Two (2) coats OF Lewis best lead.
The comniite tee reserve the right of re-
Jecting any or all bids,


l.. p. LYNCH,
oct2G-3t Chairman Hospital Committee."
1_1878-10-17_p4_sn82014805_00271740347_1878101701_1014,The daily gazette.,01,1878-10-17,p4,"FOURTH EDITION

A CHURCH PANIC.

Terrible Disaster at q Lynch


burg Va, COlored Meeting.

THE RESULT OF FALSE ALARM.

TEN PERSONS KILLED AND UPWARD OF


THIRTY INJURED.",,"LYNcHBURG, Oct. 16.
A most terrible and heart-rending scene
occurred In this city at ten o'clock to-
night. A marriage ceremony was pro-
crossing at the Court Street Colored
Baptist Church, which was packed to its
utmost capacity. Some of the ceiling
pIastering fell, and the immense crowd
at once became panic stricken aud many
in the galleries jumped from thewindows
of the second and third stories; others
threw themselves headlong down the
stairway on the crowd belew. Men and
women crowded each other to the only
door of exit there was in the lower build
ing, and most of the killed were literally
crushed to death. No men are known
to have been injured. The fire alarm
was sounded at the Fire Department,
military and throngs of citizens were on
the spot promptly to endeavor to allevi-
ate the condition of the suffering and
dying.


The following bodies have been ident-
fep Maria Wilson, Virginia Robinson,
Maria Ransom, Mollle Ward,i Mary
Hedry, Emma Brown, Arena Cox.


Two unknown bodies are in the yard.


Three women are in the church in a
dying condition. The wounded are sup
posed to number at least thirty, who are
being removed in vehicles and on litters
to their homes.


1t is impossible in the confusion to as
certain the exact number injured The
streets are crowded with frantic men and
women searching for their friends. The
colored people seem perfectly horror
stricken, but the whites are rendering
every assistance possible


One of the wounded has just died on
the corner of Church and Seventh Sts.


Many of the wounded, it is feared can
not survive."
4_1878-10-17_p4_sn82014805_00271740347_1878101701_1014,The daily gazette.,01,1878-10-17,p4,COMING AMUSEMENT,,"The Amusement season in this city, so
far is opening with great brilliancy. To-
morrow the great Heller, will open at
the Grand Opera House, In his unparrell-
ed feats of ledergemain Mr.. Heller, was
engaged at the Broard street Theatre,
Philadelphia for over six weeks, during
which time, his performances were at
tended by the elite of that city. He Is as
sisted by Miss Heller, who astounds the
people by what is called second sight.


On Saturday evening the Albert W.
Aiken, Combination, will appear in the
OWLS of NEW YORK. In speaking of the
performance,t the Providence, r. l., Jour
nal, says:


Mr.. Albert w. Aiken's ""realistic, ro-
mantle DRAMA"" entitled ""The Owls of
New York."" was presented to good
audience at the Opera House last even
Ing. The performance began with a
farce, ""The Rough Diamond"" which
was presented so as TO create amusement
and win applause. The drama, il is stat
ed, was written for the people. The
Owls are wicked lawyers who scheme
the death of the Rich Young Woman in
order 70 get her money. There is a hero,
a ""colored coon,"" Vigilantes and Mys-
terry. The stage effects included the de-
struction of yacht by fire in mid ocean;
grounds of the Grand Union Hotel, Sara
toga trial by Judge Lynch, and other
thrilling scenes. The action of the play
was very spirited and applause was fire.
quent and hearty. The play will be re-
peated each evening this week J and if ii
is as fortunate here as it has been else
where, 1t will have full house every
night.


Gn Monday evening the well known
scout and actor, Buffalo BIZ, will appear
in new nlaV written expressly for hi
entitled, THE RED RIGHT HAND, OF
CUsTER's FIRST ScALP. He will be as.
sisted by a number of bona fde Indians.


The play of the ""DANITEsn will be
performed by an excellent company Sc.
lected by Mr.. James Ward, the well
known manager, on Tuesday evening
the 18th inst This play wherever pre-
sented has always been greeted by crowd
ed houses. 1t contains a number of very
excellent dramatic situations.


MIR. and Mrs. w. j. Florence will ap
pear on Saturday evening, the 10Th inst.
IN their great success, ""THE MIGHTY
DOLLAR"""
62_1878-05-04_p1_sn84038119_00271741480_1878050401_0270,The Morning herald.,01,1878-05-04,p1,,,"


->.~--t
DEMOCRATIO CANDIDATES.
The following named gentlemen, Asvins
Complied with the resolut'on Of the Dse oc:
ratio County Committee OF March 0th 1873;
are hereby endorsed by authority Of said
Committee, as Candidates for Sheriff and
Coroner at the coming nomiua,ion Elee.
ton.
FOR SHERIFF.
. John Pyle


John White.
Geo O Ward,
Francis Duggan
Giles LAmbs0n. .r.r.. ..
James B. Collins.
William Mccoy.
Robert g. Justis. ......
Henry M. Barlow. .
Purcell J. Lynch.
Chas E Anderson, ..
Francis T Gawdon. I....
BENZ. r. Townsend.
Zachaiiah Gemmill, ...


FOR CORONER.
Jacob Rutx.
Jesse James.
Jae "" oaIG0ys ...
John M. Enos. ....
David Hughes.
Richard Groves.
Thomas Grimes;
Hugh Murphey.
Andrew McClaia.
Hugh McGovern.
Samuel g. Adams.
Hugh Mclaughlin.
Andrew ]. Brown.
StephenJ. Gilbert.
Edward II. Foster.
William d. Mullip,
Martin r. Keough.
James A. Piuukett.
DR.. Henry g. suitcher.
Andrew @. Alexander.


By order Of the COMMITTEES,


JNO. O'BYRNE, Chairman.
Jno. Publ, secretary."
17_1878-06-14_p3_sn82014897_00211105513_1878061401_0104,The weekly Arizona miner.,01,1878-06-14,p3,MONDAY.,,"! -

 The Citizen is after the Salt River He-aId

 Be lenient. Mr. Cum

 J. M. Bryan's teams took away 60 bales

 of wool this trip from the house of Q. F Head & Co.

 1 Mr. Howe. the Architect is superintend- l ing the work on the Courthouse and Jail in

 a very satisfactory manner.

 BrILfoS SHIPMEyTs.-Wells, Fargo & Ce. shipped last month $60,000 in silver,

 aud Sl0,000 in gold from Prescott to San Francisco.

 Carey & Gessingers teams were unloading

 at the store of l.. Bashford < Co. this morn ing. Don't remember how many pounds,

 but it was pretty big pile.

 The fine double barrelIed shot gun rallied

 for at the saloon of Mr. Biting, on Saturday

 evening, was won by Joseph Taylor, of

 Crook canyon, 42 being the lucky throw.

 Geo. W. Bryan is in town, having come

 on ahead of his teams, which are approach

 ing from Salt River, loaded with barley for

 Mrs Stevens. to apply on her Government

 contract

 Mfr. and Mrs. c. A. Luke returned by

 stage from San Francisco this morning.

 Mrs. Luke, whose health has been poor for

 some time, is much improved in appear

 ance, and has hopes of entire recovery. The Clipper Mill Lumber O.. have re- ceived an order from Government to furnish for Camp Mcdowell, 52,000 feet of lumber. This will make back freight for some of our Salt River friends who are freighting barley to Prescott.

 Sol. Earth has gone with large train which he loaded with wool at Springerville, to the terminus of the R. R. at Garland, where he will ship his wool East, and reload his train for Messrs. Lacy & O., post-traders at Camp Apache.

 John McNeil's mammoth 16-mule team, the star of the road, unloaded today He dropped ten tons at the store of W. NJ. Buf- fun, consisting chiefly of assorted family gro- cerles. The rest of his load was scattered among various merchants.

 Judge Alsap and family, from Phenix, are visiting Prescott, having arrived in town on last. The Judge is an old Pres cottite and generally finds his way ar least once a year. to his first love in Arizona | Prescott, the largest city in Arizona.

 Jno. P. Osborn and wife, and William. now of Phenix, Maricopa County, some of the first and very best white people that settled in Prescott away back in 1864, are ln town. visiting. their friends and acquain- taLces, who are legion. Such people are always welcome visitors.

 Mrs. Susan Sweetser, very industrious lady who has been engaged in the dress making business in this county for the past year, has concluded to return to San Fran :isco and will offer for raffie an elegant sew ng machine and sofa. The articles are nearly new and will be offered for about ,ne half their real value.

 ANOTHER JUsTICE.-The Board of Super 'isors this morning appointed Albert o. Noyes, Justice of the Peace, for Prescott precinct, in place of the late Danl Mitchell, Ieceased. Mr. Moves has had experience in , he position before, and gave satisfaction. IL lands to his credit that of very many cases , ppealed from his court, not one of his de- isi ms was ever reversed by the higher , Durt.

 WHEN. WHERE, ,WHITHER.-Tbere will be lecture delivered at the City Hall, within T hort time, by one of Prescott's eloquent l oeng Attorneys, for the benefit of the Iethodist Church South. The subject se- s scted is ""Why. When, Whither."" A real eat may be anticipated The evening has s ot yet been decided upon, but it will robably be sometime within week. Morris Earth and Mr. Baca, from Springer He, are at presentin Prescott, having come 4

 for the purpose of giving their testimony d certain matters now pending before the 2 istrict Court. MT. Earth who is largely terested .n teams and freighting, tells us at the greatest drawback Yava. al County IS is the impossible condition of the route ross the Mogollon range, which prevents si si 'inging in supplies from the east where ., ey are cheap. .s .s LYNcHED.-Two Wallispai Indians, who P urdered John Cur;ton, at Blackberry last A' eek, were followed to the Sandy, and ught at the ranch of Tom Ship-They ere tried before Judge Lyuch, who order that they Do hung to a Cottonwood limb he sentence of the Court was duly carried 1t with effect, and the last our correspondent W of the Indian murderers, they were dan- of ing between heaven and earth with their sa cks stretched so that they resembled nf ose of sand hill cranes, IA"
54_1878-03-15_p6_sn83030214_00206531319_1878031501_0530,New-York tribune.,01,1878-03-15,p6,"BALTIMORE AND OHIO RAILROAD


Icaxe foot OF Desbr0sses and COrtandt",,"leaves slip daily (Sundays excepted at 3o Ill.,
and bridgeport at IL u. IN.
RALTINIOKE AND OHIO RAILROAD
ID Leave NewYork from foot OF Desbrosses ana Corahd
800 m for Washington Coumbus Chicago and the West
Richmond and the South. Though Pullman cars
from Baltimore 10 Chicago II.
Ivp Washington and the West ana ine Soth IVA xa
Gordosvile. Pullman cars from NewfoIk TO Bamoie anu
Washington. making close connections for Psnurg Cin
cnuati, Louisville and - Louis through fnmsh @ ehis
Augusta ana savannah , -, ,,,z. p,,u
VO0p daily for washington me south M ana hngo W.s r""
making Close connections for chicago Cincinnati Lonsye
81 Louis PIT sbnrgh the south and S3uh%ssa INV can
meets Washington Oh trains Tor lynchburg Forida Ne""
For rones tickets please call at Ccmpanys ofhce 36
padway NcwYO and at ticket Offices FOOT OF Cortandt
snI Ask FOR TICKETS VIA BALTIMORE AND OHIO
'h fOi RAILROAD.


CENTRAL RAILROAD OF NEW JERSEY.
~ Ferry Station in New York, foot OF Lberiys ia..
Chunk Tamaqua wilkesbarIe, Elmra. &c. Connects at
sib mFar High Bridge Branch, Easton, Harrisburg,
Mauch Cnuns Tamaaua Hazeton ""hkesoafre' setah'oh'
io;I5 i:so m.For someryle and and Ile%ington
wikesbarre scranton, TuDkhannock Tamaqua HAeiion'
Reading Potsyille, Harrisburg, &c. -- ,.,,,, and
Mauch Chunk Connects Junciion with d. L. ana W H. H.
$50 D. m, daily For Easton, Allentown. and Harrisburg
For trains TO local points time. table at stations
SUNDAY TRA1Ns-ieaye at 9SOa M ~ ~ p, ID; d. ,""r 10,
Bound Brook and intermediate polbts ana al o'oo y H. o'
EastOn Reading and Harrisburg


NEW-YORK and LONG BRANCH DIVISION.


Trains leave for Perth Amboy, Bank Long Branch.
ocean Grove &C. at SID HAD NJ. 5:l6 D. N vpv
PoIT and az sonap m 70 and fron POINT PLEASANT
FREEHOLD and NEW-YORK RAILWAY


Leave foot of Libertyst, or freeho"" ''
s:l5, ll:45 a. mr =, 5l5 p. m


"
9_1878-10-22_p3_sn82014805_00271740347_1878102201_1031,The daily gazette.,01,1878-10-22,p3,Pers nal.,,"j. B. Lippincott, the publisher, has
started on European trip.


Congressman Ewing will deliver the
Lynchburg fair Grafton to-day.


Ira. d. SaRkey will join Mr.. Moody in
revival work, at Baltimore, next spring.


Senator Withers, of Virginia, is again
on his way to New York in the interests
of immigration to his State.


Jams Gordon Benefits jaunt DER the
sea is not for the purpose of buying
Leicestershire hounds either, but is a
business trip, which will last six
weeks.


Senator Conkling is SAID, by yester-
days New York Evening Telegram,
to have pledged himself that Collector
Arthur shall be reinstated in the Custom
House.


Postmaster General Key says if it's all
right he will stay another week. He left
Denver for st. Louis yesterday, and will
start Eastward from st. Louis next Fri
day."
5_1878-10-05_p7_sn83030214_00206531332_1878100501_0255,New-York tribune.,01,1878-10-05,p7,GENRRAL NOTES.,,"The Right Rev. DR.. Lynch, of South Caro-


na the Smithsonian Institution to-day and pre-
seuted f SSH tooth which brought up from depth
OF 900 feet below the surface OF the EARTH through
arte.ian WE'LL in the City Charleston. The tooth
something ihe appearance o. that Of human being. bU
has vet been critically examiued by the naturalStE
OF the Institution.


There are fresh Nihilist plots in Russia.
Three weeks large number of arrests made
in Odessa and KhsrkOV In consequence Of the discovery
OF conspiracy for breaking into the state prisons and
freeing all the Nbists there confined The rapid growth
OF the revolutionary party to be causing appre
hensions all over the country. NIhst journals pub
lished at St Petersburg oessa an1 Kev, and paeards
OF revolutionary nature have been found In various
buildings az SikOi2cn


London is threatened with a revised edition
OF the Bravo mystery. Mrs Bravo the daughter Of
man who returned TO England after amassng a for
in Australia became the wife Of an officer Of
the Guards Captain Ricardo, whO drank himself TO
death. The widow settled BALKAN. and was married
a second time. her husband being barrister named
Bravo. Dr. Gully, proprietor or watercure establish
nIent at Malvern, took house communicating with hers
by garden One day Mr.. Bravo dincd al home drank
some burgundy, and taken violently sick, dying
with every symptom OF poisoning. The first inquest lei
TO nothing aud the protracted investigation conducted
by the Home ONCE left the widow and her compani0n
Dr. Gully, under cloud Of suspicion. Two weeks ago
Mrs Bravo herself died from excessive vomiting aud its
Vnc's' OF thlt There seems little doubt But whereas


he cOouer Inquest declared that she died from the c


es OF excessive drink ng, and the opinion OF the nrd-
Ci Sh ana btT uncle TO tue purpOrt, her seI-


wants seem 10 nave declared with accord that they
hau never seen her the Tor liquor. Moreover, IT
aPpSaIs uat the woman had whatever 10 at
""nu upon her during her last Illness.


Dr. Lake p Blackburn, who has done so


uch in'ehgeut and Jealous work tie pague-streken
eOah""es believes that the dsea.e ably has its
sArtng-point IN Infection ana 1t can be with
Ihly fought OF b. means Of rigid quarantine Observ
shceS dispatch in The Chiea0o Tribune quotes him
as lug that Tie yellow fever distinctly
me steamer Russia, which INTO Orleans from
HaVana on the sth Of June with 900 boxes Of
Inc disease spread from this Ii has been car
ted To Memphis, Grenada and Brownsville and did not
originate at any Of these places. Tie fever at HEX
man, KY was directly tracea1e two appe-bOys who
went on an infected steamer taken with the
black Vouit. The two who uursed them died with
II. Their house adj0ined that of the Met family which
was decimated, and II continued to spread, like
small pox woman from Memphis died from IL nrar
faIbes House. on the highest elevation in Chattanooga
and infected that neighborhood The BARRIERS wife VINO
washed the wOnan's clothing IN another part Of the
town died OF it there. and injected that portion TIE
theory Of elevations and malaria had been completely
oIslIed There ID but one way 10 keep yellow fever"
23_1878-11-18_p3_sn83030313_00271744043_1878111801_0625,The New York herald.,01,1878-11-18,p3,"The Fulton Wholesale Fish Market


Destroyed by Fire.

HEAVY LOSSES SUSTAINED.

Magnificent Spectacle Offered by the


Burning Building.",,"day afternoon while two men named John Fisher and
Charles Kranck standing the corner Of South
and Beekman streets they saw smoke issuing from
the top Of the northerly wing Of the market kranck
rushed across and informed the watchman. while his
companion to Engine House No 32 in Burling
slip. BY the time the engine arrived OIL the ground
dense volumes of smoke pouring ont from the
roof, but particularly in the second alarm
was sounded, but in an incredibly short
time the whole upper portion in
flames and streams of fire were pouring out
from the windows and portions OF the roof.
light drizzle fallns-not enough to extingush
the fire-whe strong wind blowing from the
north toward the Fulton ferry house. from which
the market separated by only very limited
space. From the first there not the slightest
hope Of saving the building. and the efforts Of the
fremen were directed mainly toward preventing
spread of the flames to the Fulton Market opposite
and to the a1joinrg shipping.


Sergeant Fitzgerald, with force of forty police
men, was early the ground. and the police boat
Seneca was teleeraphed subsequently twenty more
men came the ground from the First precinct the
entira force being under the control of inspector
Murray.


THE BUILDING.


In order to intelligently trace the course Of the
flames it will be necessary first to describe the build


ing and its location 1t erected about nine years
ago on the site Of the old FISH market which
long reproach and nuisance to New York The hoor
supported by 247 spiles some of them being sunk
to depth of sixty feet. 1t built entirely of
wood two stories high had frontage of 199 feet and
60 feet deep. The roof surmounted by three
cupolas, each surmounted by flagstaff, the centre
one bearing weather in the form OF
fish. The interior. the ground floor, was
divided of into what called stands These
~.
Of the building except three in the centre. two Of
which ten feet and feet wide. As
of the directors said yesterday leach owned his
stand from the floor to the roof Above each stand
an Office counting feet by nine. In the
centre elegantly fitted up apartment designed
general meeting and for the of the di-
rectors. There eighteen entrances to the front,
and each hung large globuar lamp At night it
was lighted by 144 gas jets. The original cost was
$123OOO. The institution formally opened by an
elegant entertainment Monday. October 1s. 1869.
The present stand owners John Lynch, J. W.
Campbell Co., Campbell & Storms, A. L. Rogers L.
Co., Caleb Haley Co.. Rogers Edwards, Wooley,
Iamphcar 4 Co.. Wallace Keency. Null &
Eldrdge. Powell. Clark Co.. s. b. Miller Co.. D.
Haley Co., John Comstock 4 Co.. E. B. Rogers & Co..
J. NJ. Harris Co.. Moon Lamphear and Benjamin
West As stated, the fire broke out in the west end





yet impossible to determine Mr. Haley. one OF the
directors Of the association. said to HERALD reporter
that in his opinion il eccasoned by the gnswing
OF matches by rats with which the building had been
ovcrrun of late, and about being taken
to exterminate them This theory would appear to be
the only that could be reasonably advanced, as it
was stated positively that there not .
for heating purposes. portable light in the
building and Jet Of gas lighted at the time
the fire was discovered. 1T is i'll wind that blow
nobody good s old adagc. and it certainly proved
in this At the pier west Of the market
two immense shps-the Alexander Marshall. OF tho
Black Ball line, and the Transit. owned in this city
In the rear Of the market feet OF fishing smacks
least fifty sixty in number, which anchor
in the basin formed by the piers jutting out
from Fulton and Beekman streets. Had the
wind been from the west they would certainly
have been destroyed. while had it been from the east


the collection Of rookeries the opposite side Of the
street would have disappeared In fact. il blow
ing from quarter whence IL could do the least HARM
the nearest building southwest is the Fulton ferry
house, which is built entirely Of iron. The upper
portion Of the market packed with old barrels
and dried fish, the barrels than which there could
not have been any easier food for the flames. burning


like finder. The centre cupola the first to go. and
the Flagstaff was seen to totter wild rush OF the


remen and spectators was made for place Of safety.
""
| and hurt. The cupola fell next, and the
last to fall the that portion Of the build


Ss stated above. the original cost was $IascOo but
$150 of this amount was expended in the erection of
bulkhead Up to Friday last there had been $4,000


insurance the building and stock but the directors
had decided that there no necessity for keeping
large amount. and two days before it de-
stroyed the insurance the market was reduced to
| $4,000. This placed by the Mechanics Insu-
| rance Company and apportioned among nine other
| companies in risks of $1,000 each.


4 pnkIA II INN


The Fulton ferry house was the objective point for
many sightsecrs. Thousands Of persons crowded
the wet and dirty passage in South street leading
| from the Fulton Ferry Hotel to the ferry house.
| Many lsdies accompanied by gentlemen. remained
msdly l swept the roof OF the market. and eagerly
watched the drenched firemen. The boats leav-
ing the slips every ten minutes were fllei
| who was prevented by the police from view.
| ing the nre from the sidewslk. crossed
the ferry and said to HERALD reporter on his
turn :-:.Never have finer sight. The Never
sink she towcd up the river nothing to it.


stop the United States Hotel and have taken great
delight in looking st the large res that have occurred
| In this ncighborhood have seen many. and the
scene presented by this one is superior to all When
came over 70 the New York slip. few minutes ago,
| the darkness mingling with the light. With the
blazing fish market ss background and the tall
ma mas.s 81 t1e 1 nsmns ,hn nna ~, .ne ,d vrr ,
gliterng sign boards on the side of the slip the tall


nasts Of those giant ships the north. the strug
Cling rcmen on the reboats It was picture grandcr
than any ever painted. The drizxng rain rather
added than took away from its grandeur


FORMATION OF THE rIsHMoSGERs ASSOCIATION.
Thomas Crocker an old Fulton Market hsh
dealer, IL was said. was the original protector Of the
scheme for the erection of the building From the
ideas furnished by him in July. 1860. II was
decided to form stock association, to be
known the Fulton Market Fshmongers'
Association"" The stock placed in l.l55
shares, and IL was originally intended to
keep IL among tho dealers TO be located in
the market. But time and circumstances prevented
this. Each share valued at 500. and paid quar-
tery dividend of two per cent IL was eagerly sought
for and held in great demand BY the large FISH deal
Of this city.


The stock was all held by the fish dealers located in
the market as said heretofore. till failure Of one
of the dealers two years ago. Each dealer had his
shares apportioned to him by the
citation but the failure this dealer threw his seventy
shares into the hands "" president of Brooklyn
bank. As time wore on other dealers, pinchcd
for money, disposed OF some Of theirs
outside Of the dealers at tho Market there were owned
seventy one shares by the bank president mentioned
above twenty shares by Miss Jennie pearsal thirty."
19_1878-04-04_p4_sn84038119_00271741480_1878040401_0162,The Morning herald.,01,1878-04-04,p4,"GEO, A. WELLINGTON.",,"ATOTICE.-I, Frank Quigely, do hereby
IN give office that I shall apply to the


Judges of the Court of General Sessions
If the Peace and Jali Delivery of the State
OF Delaware; in ana for the Count OF New s,sV,
next, balrg the first day OF the May term,
A. b J,1S lor q license to geep Tavern,
M $40 Madison street, Fifth Ward, VIII
mingta1l, TO sell Intoxicating liquors in
less quantities than one Qua'l, to pe drup
an the premises and the fcliowlnq respect
able CIT ZenS recommend tbl' Slld appitCa-
tiou, to wit:


lanes Monaghan, Edward Doueherty,


Iohn P. Donahue, Bernard r. HassOn,


lanes Harkins, NJ. J. Gallagher,


hOmas G .nning, John Wallsnith,
Patrick Mulshelnock VIM. H. RObin nson,
Iohn Muaeeen, Edward Butcher,
A. Given, george ClelaDd,
John ]. HassNn, X. Hagan,
Daniel Nc Away, 3. Best,
AdoJphus Hesse, G. Dougherty,
J. Mcguire, EIank Connar,
Charles Shields. James Lynch.
FRANK OUTGIEY"
