article_id,newspaper_name,edition,date,page,headline,byline,article
10_1872-05-28_p4_sn84026837_0027174254A_1872052801_0219,Wilmington daily gazette.,01,1872-05-28,p4,Board Of Public Education.,,"Board Of Public Education.


The Board met last evening. President Grim.
shaw presiding.


The COMMITTEES on Books asked to I've aud were
continued.


The Committee on Accounts reported number
of hills referred to them for examination. correct


The committee to whom WAS ieierfed the prop
ostion Of Prof. J. n. Clenmer to introduce music
,Mto our pablic schools reported that he hsd per-
tected his arrangements and was At work: ALSO
that the pupils were generally ready anu wtiinR
TO take up this brauch Of study aud IN the OPINION
OF the COMMITTEES thsy would be materially imProv- |
cd and benefited thereby.


The report was accepted and filed. |


The committee on the reception Of Prot WICK
ersham. reported verbally. through DR. Mauil that
the Professor had visited our city AMI dsiiversd
very satsfactory lectures both to ths teachers IN
s,hool No. !. and to our citizens in Central fres-
byterian Church.


The Committee ON Howard School vas con.
tinued.


The resolution Of Dr. Quinby. presented at last
meeting. on the subject Of inquiring into the OK.
pediency of adopting Industrial schools. was next
in order. The committee appointed on the sub
ject reported progress. and asked to be continued


Mr.. MrIntyres resolution on the abolishment
of corporal punishment In the schools. wss taken
up for consideration and debated upon pro ct con
luton.


Mr.. Moore said that the gentleman. Mr.. Mcln-
tyre, in support Of his resolution. had stated that
corporal punishment had been abolished in the
Bosto. public schools He lMr Moore . read an an
Boston School Committee have refused to abolish
corporal punishment.


Mr McIntyre favored the adoption OF such
resolution. He cited the case OF chid who. q
few days before he offered the resolution, had
been most cruelty beaten. 1t punishment is in
aicted wi'h reason there is no objection.


Mr. Moore said that he had spoken to the lady
in question, and shs toll him that she did not
intend to be 40 severe. 1t was . case OF insubor
dination. Since his correction he has been the
best boy in school.


Mr.. Mcintyre said II the boy had been ami
NAL the Society for the Prevention Of Cruelty to
Animals would have taken the matter in haad.-
But as he was human creature it made no dif-
ference.


Mr. Lynch followed in favor Of the abolishmeDt
of the rod. Such system, said he. might do for
the Middle Ages, but it should not be tolerated in
the enlightened Nineteenth Century. The teach.
ers should learn the children to love them and
not to fear them. II q scholar will not obey the
commands OF his teacher. turn him out Of school,


Dr. Shortlidge, who believed that the right
use of the rod was panacea for disobedient chill
dre,, said that those who break the laws should
he punished for their offence. The punishment
should be administered according TO the magni
tude of the offence. The motives which induced
| them to commit such offence should also be taken


into consideration. 1t is all folly to send child
|
in many cases. He objected to using the rod at
every slight offence He wanted a right use of it.


Mr.. Roberts followed i'll the wake OF DIR. Short


lidge He said that II the Board wished the teach


era to have discipline and maintain order in the
schools they must furnish them with the means


The vote was taken on the resolution, ard it


was lost


The Superintendents report was read and filed.


Tn. Treasurers report was read and referred.


On motion of DR.. Maull an order to the amount
| oS ua diracfad IN ho NraHn n fayor ~ fh,


committee on the reception Of Prof Wickersham.


Mr.. Nlelds called attention to that part Of the


late Presidents report. on page !. which referred


to the girls grammar school in school house No


4, and moved the matter be referred TO the Com.


mttee on Teachers. It was 80 referred.
Mr.. Frock offered resolution to the effect that
tho public schools be closed on Thursday, May
3Oth. Decoration Day""
Mr.. Atkinson moved an amendment nv adding
: Jubilee Day, June 18th.
: Nj. Febiger further amended by adding thai
they be kept closed until the Arst Monday il
September.


Mr.. Atkinson withdrew his amendment


All amendments withdrawn. the vote was takeI


on the original resolution, and the Chair decide,
n n it lost


Mr.. Frock appealed from the decision Of tn


Chair. But on motion OF Mr. Atkinson the Chai
r vss sustained.


!. Mr. Atkinson then offered resolution requ,r
!, ing the closing Of the schools June 18th, ""Ju
IL biee Day"" He sAid that on that day most Of tn
IL children would be absent on sccuunt Of all tn
y children Of the Sunday schools participating il
It the Jubilee.


Is The resolution was adopted.
d Mr. Culbert then offered . resolution that tn
schools he closed on the afternoon of ""Decoratio
J. Day"" Lost.


e A resolution was introduced instructine tn
II Superintendent 10 report to the Board whether
II not any Of the scholars required to sweep th
r school pavements.


d Mr.. Febieer presented the resignation Of Maj
d A. Miller. rs principal Of No. l.
r. The question Of dismissng the schools on I'D
It coratiom Day was again agitated by Mr.. Robert
ID when Nr. FebiRer arose to point Of order.
m The Chair decided the point y ell taken.
IS An appeal was then made from the decision
ms the Chair The Chair WAS sustained
q. Sundry bills we're directed to be paid, aft
* which the Board adjourned.
hc PoLrcE CAsKs.-Jacob Fullmyer, W
a. brought before Mayor alentine, this mOrnin
IT. charged with committing an assault and bs
;ir tei on his wife. He was fined e6 and cns
he and held to bail In the sum Of S300, to ke


the peace.


=. WIN. Currens, for a like offence was fined
v and costs, and held in $500 bail to keep t
H. peace.


tv Isaac Jefferis, COL, was arrested by ono
c Hodges, for corner lounging. He was nm
ad fifty cent3 and costs.
"" ~ Edward Green, COL, by officer McCaflrrt
n for threatening to do bodily harm to w
y. Qrmsly, was fined costs and held In 500 b
Nv 10 keep the peace.
,p. Jas. Donnolly, by ofacer Ainscow, for co
hc hitting an assault aud battery on Mrs. y
AS kosker.. He was fined IS and costs. and III
We In $500 bail, to keep the peace.
:; e HAVING PURCHASED LARGELY {
"
1_1872-03-23_pNone_sn89077510_00332897895_1872032301_0148,The workingman's advocate.,01,1872-03-23,pNone,NATIONAL ORGANIZATIONS,,"
NATIONAL LABOR UNIoN-Orx.ni.sd
RleHAGb rHTSLLIou. Pr~iasns. Fisher nosA, d.
s@T D. tiLssas ssessa viss Fr..is...' s- cn,s.eo
Z. ~. AaAnsoH ssusanry. TAmaqua, -
a {. cAzEsoS. frsssarsr, Sai Wsst Msdison street.,
E1ssuHvs commsass Q. Cameron, ""a ohscaeo. w.
,. sytvA. q suneuTy, Pa. N. W. Field Dstroit Mich.
HEADQU ARTERS or CIGAR MAKERS
IL INTERNATIONAL UNION or AMERICA, Bald


ADErus o. xxrrunvr BOARD


Edwin yoHSsox President 81 Druid HIN avenue, BAL
.. II HATDOS, First Vice President, lO4 S. John -
Pwn Carr, second Vice President, box o., Green
Island, Albany county, n. Y.


ASsEl HAIR, Secretary, No. Exeter place. Charles
JOsEPu srERnr4, Assistant Secretary, lock box o,
Omaha. Neb


IRON MOULDERY INTERNATIONAL
IL UNION -HeAdquArtsn, Cincinnati, Ohlo.


wE HI sArS, Presdent lock box 10a5, Cincinnati,
Prr1. MKASET. Treasurer. 50 Summit street. Brook
wa e. Ba4sLur, Recording Secretary. bOn lss New
jas CAEaOLI. first vios Prs.sdsus, view YORK city.
LHoa EAAAA, seoona Nlce Prsaasat ~ byus. No.
WI HAYM, Third Vice President hridgeport Conn
ysO H. DAEos. Fourth Vice Prsuidsnt, Toronto. Ont.
MACHrNISTS AND BLACKSMITHSi
uL INTERNATIONAL UNION RAaAuuarters-
Cleveland, Ohio JOHx FEHaExaArca, prssldsnt, lock
boz s66


pRICKLAYERS UNION, No. /. OF In
~ DIANA. nssss every wsdnssi.y evening ON wash.
Pred Brad, presadsut ThomAs Fscua,, vcs presidsns
Edward TOmlinson. rscorilag sscTstAEy mi stickIsr
rs seos:s w.S % nss. :s Peter Al
Cassidy, nohAe Lynch, George Weaver trustees. JAms1


"
32_1872-03-23_pNone_sn89077510_00332897895_1872032301_0148,The workingman's advocate.,01,1872-03-23,pNone,,,"RMlChLA1E EnS UNION, No. l, OF IN /
ngton street. opposite The court house, Inaianapolis
Fred Brad, prssideut ThomAs Fscus vica prenldant
Edward TOmlinson recording sscsstAsy mi ssickisT'
ars, eOndnes0s. wHlAm Nscas, dcor.dseper. Jo.erA
assdy Ascnael Lynch George WeaSsr, trustees. james


CIGAR MAKERS.
baltimore, MD-Union No. I. of Mary.
~ land meets on the nrst Friday evsnlnw Of every
month q Central Hail. % North Gay strsse baltimore
CAAt,ne, hn sse T. X. Mccain, Elwiinh rsc usc /
TANK PulE, German rec &C. fhoS MeDerno3f /
.xea.. L T: konnex. cor. sec-. l6s RAhazv ..
( uNCINNATL-Union No. 4 meets af Ar |
~ better Hall, walnut street above Thrtnrpth a., a.
arst and third TnesdAy of each month Prar, FYrS
pres, 81 Pleasant st J. Volta vice pres Frnnk Rock
ass, roc sec Y p smith. An. It, Prank kosni~. |
~: -. DoA -: Mm shuimeyeu. treas
ROChESTER, N. Y.-Union No. s mest1 |


on ths nEst Friday evening"" u each month N the
Morkngmsus Assembly rooms eamte rtrsse - - - |
Mulnford and Railroad avenue Matthias Futherer nr
sm barke, ues prss John "". Melvin, an sec los
AM y; >. n Courneen, rcc. NJ VoeRsle tream
~m Wolce, cor. sec. box los ''~
TROY. n. Y.-UniOn No. 8 meets on The
Ast Friday Of each month at Apollo Han osrnsr -
Congress and River sts. Peter DoAn ure1 Tho.,ss
kafh, vice pres. Geo. Smith, rec sec CarI s.hi.r.A
seis m sec Geo Wootf, treas. Peter Cady. cor e.
box lO2 - N-'
kiLMlRA, N. Y.-Union No. 10 meets On
~ the last Saturday o each month At Mechanics
nAl' ""Ler o. Wm AackeAy, pres Roa. IIogg, vice
pres Jer Conely, treas. 4. a. Garner M - Ian
iei cAnAiey' rec and cor sec, box 2ss.


ITHACA, n, Y:-Union No. IL holds regular
IL nesting the nrst Thursday in every month sam
nel Livingston, pres. Irwin w. Norton. yire nrp-
Clark Selover, treas James Faulkner cor Ser box
NORWICH, N. Y.-Union No. IA meet.


~ on The Ar. Saturday q each month At Mechanic
nA1i' south Main s. j. H. follet pres. r. p Tread
Wilcox, treas. - l.
NEW YORK-Union No. -headouartar.
~ Bsrlyn Hou.e, ~ East Broadway, New Yorf-
meets tne la Tuesday In every month barnett Bariyn
pres ~ DAVs, nm. sec. z. Saqui cor Sec III Col.
umbia st. ''
ST. LOUIS, MO.-Union No. Is meets on
~ ne second Friday evening in every month At Tur-
ners Hall No 10 South Tenth st. John Rudnrf pres
Z TechmAn vlcc pres Edward Frye, rec. sec Charies
Rekfeldt, hn sec H. w. Noer, treas GnSssy yoIimsT
cor. sec, box 2543.
DROElDENCE, r. I-Union No. 20 meets


on the lst Tuesday of each month AZ Le,ter's Iall
ITO Crsnstm st owen L. Leach pres. "" H. Jacobs vice
pres. John A. Schrine, treas. Gen. Jesuph ~ ~
P. j. &cShea, nn. and cor. Sec, No 0os Hirh q.
hETROIT, MICH.-Uni0n No. - meets
II on the lst and ID Friday u even msnth a ,hs
Lahystes Haii, Grstict st. Anthony Kruger pre-.
KrAnser. I'm sec Stephen Howell, trea. Geo Smi,h
cor sec, box sSs. John Della. deor-keeIer
WINDSOR, CONN.-Union No. ""a meets
w on the second Saturday q each month Dumler
Of MeEnberss -. Hiram shannon ppps JAM. a
Goddard, wee pres Samuel Day treas. John T. carrier
cor. and IN sec., box 155.


/ ANCASTER, PA.-Uni n No. ri meets
~ On the lst Monday ID each month AZ Odd FrIIorr
Hall DAnssi T. Prsman. eur. SEC, bok 20.


WESTFIELD, MASS.-Union No ""A


w meets on the LIST Tuesday In each month Al Birres
hall; ~ Ryan. pres. r BenjanAn. vice pres. a
John Cornell, treas.


A UBURN, n Y.-UniOn No. 81 meets on
""a the lst Monday evening Of each month At Na II
burt, pice pres J. X Lawrence rec and Rn see Geo
C. Chambers, cor. SEC JAS Malone treas. box 4Ss


INDIANAPOLIS IND.-Un;on N a.
IL meets the hrst Tuesday of every month Al NIIlrr
Hall, south Delaware g. VIM Mncho, pres Ctas
keiser, vice pres A. B Benaway, hn Sec Fred Stitx
rec &c Smon smallhox, treas. Trustees, Joe BEN
agle Frank Bowie Stsphsn B0rsrwone


BURLINGTON. VERMONT Union y


- meets on the nrst Tuesday evening q each month





pres. N "" Greene, sec. Peter Delorme treas


T AFAYE1TE, IND. Union No q meets
L. on the first saturday Of each month Hall N.A
North Fourth ST. X. c. johnson, pres r. j. Powers
vice pres Woodward Porter, treas. K. II. MarkI lev
rec. cor and nn. Sec, box 1l6


SUFFIELD, CONN.-UniOn No. % meets
~ ON the hrzt saturday Of every mouth ut Town Han
L. Chapman, pres. VIM. Warrington, vice pres Thou
Pooley, treas. Alfred IRE, fn and cor sec Jane y
Knox, rec. sec. l. D. Hull6sh, door keeper.





DROOKLYN, N. H.-Union No. 81 meetn
~ on the fourth Saturday evening in each month Al
O'Clock. Samuel Symons. pres, Ss Hamilton ave. so
Park rec. sec. John Jacobson, treas James Wilmott
an. and cor. Sec, All Dean st.


EVANSVILLE, IND.-Cnion No. ""a meets
IL on the third Thursday evening a each mnnsh e
ne Atlantis aon.e Main g. between Fourth md Fit.h
pres. George Herman, treas John Dick, rec. sec. l.
Rsedle, IN. sec l. O. ReitE, cor. sec. lock box sIs
WILLIAMSBURGH, L. Union 81
w meets on the nrSt Saturday Of each month. cor
neT q Leonnard and Montross ave Victor Eer. pres.
msr, rec. and cor. see .. Humboldt &, wiiiisms
6urKh, Long Island. Jacob Staff IA. Frederick
RienAn, cashier.


OPRINGFTELD, ILL-Union No. - meets
~ the nrst saturday % each month % the Harmonic
WIN. Toy, pres, box 1858 George MussrA, vce pres.
N. c. Prayer, rec LOuh schmidt, I'm. see.
George MutsrA, rst treas Robert wehr seoOnd treas.
c Stated. cor. Sec. drawer $3.50.


PATTERSON, N. Union No. 40
IL meets the second TussAAy d sach month on
s.s Won a's;:s CSs T.; ;s near s a:n = Ma , Coz pre-
responding secretary, boK sos Anssin Allsn. treAs
TVORONTO, CANADA-UniOu "" meet. ON
.s,.biy Hsn, King ssssss We-t p. HseE, pres, Is
0sosxe q. J. Knouitoa 600 pres. J. y. nomaa.
On. g. A. HAndort. rec. &c; y. MecAhe. treas."
6_1872-10-09_p4_sn84026837_0027174254A_1872100901_0698,Wilmington daily gazette.,01,1872-10-09,p4,EXPLOSION Of a Locomotive Boiler,,"A terrible explosion of a locomotive boiler
occurred on Saturday morning., at a point
upon the Baltimore and Ohio railroad. about
81 miles west of Piedmont, which resulted In
the loss of three lives. 1t appears that as en-.
glne No. 10, attached to a freight train was at
Frankville, proceeding up. what is known as
the seventeen mile grade, the locomotive
boiler suddealy exploded, instantly killing en-.
plneman Lackey and fireman Duckworth, (, and
fearfully injurinE brakesman Hugh Lynch,
who has since died. A watchman, whose
name was not ascertained, was slightly
scalded. Lackey lived in Newburg and Duck,
worth in Piedmont, and both were men OF
families. The explosion is unaccOunted for
as the engine was falling for steam, and was
at the time of the explosion pulling into
sideing to allow two trains which were follow
| ing to pass by Baltimore Sun."
27_1872-11-12_p4_sn84022991_00513688076_1872111201_0691,The Van Buren press.,01,1872-11-12,p4,,,"just Received
- = BAGS Prime Rio Coffee.
6c ID Barrels Sugar House Mplascs,
10 half-bbls. e
20 kegs ""
30 kegs Horse and Mule Shoes,
so kegs Absorbed Nails.


2 bbls. Lubricating Oil.


20 kegs Eng Soda--Direct Importation
so bags Cotton Yarn. ia
80 caddlcs Virginia Tobacco.
A large lot of School Books of all kinds.
tc be sold VERY LOW to the Trade or Mt Re-
tail. by ~.


M. LYNCH."
54_1872-11-12_p4_sn84022991_00513688076_1872111201_0691,The Van Buren press.,01,1872-11-12,p4,20 w D z r.,,"nj LYNCH has the Agency of the Ameri-
!'l. ca. Po,cder Company and will supply
the trade at low }, ices for cash. dec. .'89"
12_1872-05-01_p1_sn89051253_0051368826A_1872050101_0189,The Weekly Washington telegraph.,01,1872-05-01,p1,,,"TOUCHING INcLDENT.-A Lynch
burg (Na) paper gives the following
incident of the late terrible flood in that
state: ""a mother and several little
children were making their escape from
narrow neck of,and which lies between
the river ard the canal, when they
were amazed to find that the bridge was
already gone, and their only hope was
to cling on to the abutment Of the
brigde until the angry waters should
subside. But as they stood there
cl'ngng to the abutment. the waters
continued to rise higher, while in the
deep darkness they could hear the
Crashing of trees and the thunder OF
bridge timbers, that were wildly dash
ing all around them. They had been
in this desperate condition for some
tlmo, when the little girl felt that her
strength was gone, and with a wild
shrek of terror she exclaimed, kiss
me, mother, for 1 can't hold any longer'
and with the warm pressure of that
mothers lips upon her cheek she was
swept away and was seen no more"""
14_1872-01-23_p1_sn84022991_00513688076_1872012301_0559,The Van Buren press.,01,1872-01-23,p1,,,"CrRE ron NEuRALGtA. A friend oi
ours, says the Lynchburg Repubiicda,
who suffered horrible torture from neu.
rnlgia, hearing of noted physician in
Germany, who Invariably cured that dis
ease, crossed tbs ocean and visited Ger
many for treatment lie was permanent.
ly cured after short sojourn, and the
doctor freely gave him the simple rene
dy used, which was nothing but poul-
ticc and tea made from our common
ncld thistle. The leaves are maccrated
and used on the parts affected as poul-
tice, while small quantity of the leaves
are boiled down in the proportion Of a
quart TO pint, and small wine glass of
the decoction drank before each meal.
Our friend says he has recommended it
lar and near, and has never known it to
fail of giving relief, while in almost ev,
cry case it has effected n cure II is ecr-
tainly worth q trial."
51_1872-08-26_p4_sn84026837_0027174254A_1872082601_0535,Wilmington daily gazette.,01,1872-08-26,p4,LOCAL INTELLIGENCE.,,"The Board Of Education meets this evening.


Franklin Loan Association meets this evening


Nomination. for1sard officers will be held in
several wards this evening.


""Big Qnartsgay"". .was held by our colored citi-
zens yesterday. Largo numbers OF visitors were
in the city. but they were generally we'll behaved


Tho Olympics and Athletics, of this city, played
base ball. Al McD0wellyiile, on Saturday after
noon Thu latter were victOrs; score, 2j to IL.


The CITY CouNcIL.-Lewis Lynch was. on
Saturday evening. nominated for City Council,
by the Democrats of the Tenth Ward. The vote
stood. Lewis Lynch, H7; Mars Taylor. %.


Patrick Cahill was nominated for Inspector
and Henry Witsil for Assistant Inspector, with
out opposition.


The Democrats Of the Third Ward, on S,tur-
day evening, nominated VIM. L. Porter tol
Council. VIM. Emmons, Jr.. for Inspector. The
nominations wspe made by acclsmat,on."
7_1872-08-13_p4_sn83030214_00206531101_1872081301_0754,New-York tribune.,01,1872-08-13,p4,THE ARKANSAS TROUBLES.,,"


PeonIe who live in old and well protected
communities can hardly understand such a
state of affairs as that which exists in Pope
County, Arkansas The recital OF facts, 1ur-
nisbed by correspondent of The TRIBUNE,
and published to-day, is calculated to SUR the
indignation of every honest man. Here we
have a county practically in a state OF siege,
in consequence of determination OF the local
government to find pretext for the deciara-
ton of martial law The modified Force bill,
which was whipped through Congress at the
close of the last session. is not sufficiently severe
in its provisions for the eXacting demands OF
the Military Ring; and Senator Clayton, who
is foremost in every unscrupulous scheme for
the benefit of the Administration, is undoubt-
edly the inSpirer of this new plan to coerce
the citizens Of Arkansas into the support OF
the waning cause which he advocates. hadley,
the acting Governor, came into power through
the success of the corrupt bargain which sent
CLAYTON to the Senate, thereby vacating the
gubernatorial chair. He is therefore the will
ling coadiutor and tool of Clayton; and the
narrative of the events to which We refer
shows him constantly applying to Clayton for
orders and advice as the dismal tragedy OF
Pope County wears on to a catastrophe.


1t became evident some time ago that Ar
kansas was lost to the denomination party,
unless desperate means were adopted to Sc
cure some unusual power in the State Inc
old cry of ""Ku-Klux"" was tried, but the people
did not respond, for nowhere were there any
traces of the once-dread Klan. Determined,
however not to be turned aside from their
plans, the Clayton Ring went into Pope
County, where the settlements are far apart,
and where Lynch law was once ready re-
sort of the inhabitants, and there be-
gan a series of artful movements, de-
signed to create the impression that that
locality was infested with the Ku-Klux. The
evidence on which depends the whole subse-
duent chain of violent events Is so slight as 10
be mere absurdty. A deputy sheriff SAID that
he had been shot at bya man i'll ambush he was
not wounded, and he never pretended that ne
saw any one yet he was sure that the shooter
was a Ku-Klux His only witness, who first
swore roundly that the deputy was thus shot
at. subsequently confessed that the deputy
really fired the shot himself. From this
trivial occurrence, this transparent sham,
came all the train of persecution which
has resulted in the murder of several lnno-
cent citizens the establishment of a reign OF
terror in two peaceful counties of Arkansas,
and n mockery of Justice which is a disgrace
TO the American name. OF the wicked con-
spiracy by which a sheriff7s posse massacred
their captives under pretense OF an attempt
at rescue, we do not now speak. The tulml-
nation of acting Governor Hadley, which we
nublsh with Che story of the troubles in Pope
County. libelous and distorted as it is, bears
on its face irrefragable evidence of the base
ness of the whole scheme. Some allowance
must be made for the free-and-easy ways
of a South Western court OF JUS
tice: but the manner IN which the
nlainest requirements of law and equity were
trampled upon that the murderOus sheriff and
his gang might escape from the hand of the
law can scarcely fail to attract indignant at
tention. And even this pliable Judge May,
when writing of the events in Pope County,
| ignorant of the Misrepresentation made by
| Gov. Hadey, is forced to admit the iniquity
of the proceedings of the sheriff and his gang
| of ruf1ians.


AT last accounts, the cOnspirat0rs hesltated
| tn have martial law extended over the locality
| where they have determined to fix the exist
ence of Ku-Klux. The plot has evidently
been a failure. But the State Militia, sort
| of Arkansas type of Kirke's Lambs"" of the
olden times, have been sent into that region
and, if they are sustained there for any length
of time, they will undoubtedly create enough
disturbance to warrant Mr.. Hadley in putting
| Pope and Yell Counties under martial law fol
| A. Of tha Ku- X"
