article_id,newspaper_name,edition,date,page,headline,byline,article
13_1851-12-31_p3_sn82014593_00415661034_1851123101_0055,Daily American telegraph.,01,1851-12-31,p3,REMOVAL.,,"REMOVAL.


n n q WHITEHURSTrS and K
-lRM tensve GALLERY OF PREMIUM
M5AAlk<Al0#8X DAGUERRE0TYPES, over the
&M Y{5A ~ Store Of Duvall Bro, between
TNT%f7 ~ and 9th streets, Pennsylvania
- avenue.


Tins Gaery possesses many advantages over others,
being built the second floor and arranged expressly
for this purpose 1t contains Of the largest sky
lights in this country, and is the most extensive and
finest south of Baltimore 1t possesses every facility for
copying Paintings Daguerreoypes not having its
perior in the world-where may be obtained beautiful
and hghynshedD Daguerreoypes in all weather. though
cloudy is preferable, except for children. Postmortem
promptly attended TO.


Awarded the first medal at the late Fair Of the Mary
land Institute


GALLERHs.-No 205 Baltimore street, Baltimore; 34T
Broadway, New York; Pennsylvania avenue, Washing
ton, d. O.; ~ Main street, Richmond, Va; Lynchburg
Va; Norfolk, Va; and Petersburg, Va


R5- These Galleries open free to the public at all
hours Of the day.


sep 26-tf J. III. WHITEHURST, Sole Proprietor."
14_1851-04-19_p2_sn84026884_00279557487_1851041901_0006,The Nevada journal.,01,1851-04-19,p2,DIVISION OF THE COUNTY,,"


Messrs. Anderson and Wadsworth start
ed this morning for San Jose, as special delega-
ton from the sitizens Ofthis place to urge upon
the Legislature the importance of immediate
action with reference TO the proposed division
OF this County. The propriety and actual ne
cessity for such n division is so apparent to
every one who is at all acquainted with the po-
sition of things in this county, that it is u
m tier of surprise that there should Ibe the
least delay in this simple act of justice. We
invite the attention of our readers to the fol-
lowing communication upon this subject
For the Nevada JournaLl


Much has been said for several months
past, respecting the division of Yuba comfy
and the formation Of a new one, to be called
Nevada county. hill. was nirodared Ly
our representative, Mr.. Field, the 7tlr of Feb.
ruary last for dividing the State into coun.
ties, &c, and in that bill was a section pre-
scribing the bounds of Nevada county. This
was all right, so far, bat there the matter
rested On passing the House it appears
it was sent to the Senate, and there it has
been allowed to remain in statu quo for two
months or more, awaiting the action of that
honorable body. In the mean time, the Leg
stature it appears, have been engaged in im-
porant and ,oeighty matters, nor particularly
Tor the welfare of the dear people, but il seems
each trying to see who will succeed in OBJ
tanning the loaves and fishes, for themselves.
or their friends and it is rumored that some
in high places are tinctured with the anxiety
tor self, or generosity TO some personal friend
Where this matter will end no one knows,
but, we hope that the rights of the citizens
within the bounds of the proposed county of
Nevada, will not much longer be sacrificed,
to the low ambition of intriguing politicians.
We hope that their time will not longer bo
wasted in useless and expensive journeys to,
|Marysville, the County Seat of Yuba Coun-
Lty, nor their money expended, and their timo
sacrificed, in trying to obtain justice in Courts
so far distant from home, that IL costs for
tune to collect debt Of five hundred dollars


Within the bounds of our proposed new
County, there is at this time larger popula
ton than in any ether County in the State
AS we are now situated, all of our County
business is done at Marsyvillc, and BY citizens
of Marysyille! We pay the tax, ard thew
reap all the benefit Of the county organization
Our citizens are beginning to move in ,b;s
matter, and to demand Of the Legislature
that which should have been granted to them
at the opening of the Session, months since


If our demands arc not complied with soon
and our rights as citizens secured to US, those
who are in fualt, will have cau.e, hereafter to
remember that there is a place on the West.
ern slope of the Sierra, that has population
of several thousands, who kno,o their ripb,s
and, kno,cing them, dare and ,ctU maintain
them hereafter at tie Polls This is strong
language, but no less Strong than true
More than three months since petition sign
ed by hundreds of our citizens was presented
to the Legislature, asking fos a new county
Instead cf being acted upon instantly as it
sho'sd have been, it has been deferred from
time to time in order tba. csrta'u 5iice Ssek-
srs. might be enabled , aorompfSI leir nm
holy purposes by par Cling our certain fat
Offices Judgeships & aM9as their sereral
aaherenls aid friends If Jias,er. arc % bo
continrr9 thus, Is v,re better to leat,f15iip7.
mdtifg 50 the &g9cr., and fail hack uoon
Judge lynchs code. 1t Is to be hpned now
ever, that 5here : me sense or ri,-ht am
lett with oar law ma ers and thar theY 4iN
remember shat they ;-e bat the se4ruafs Of
the people, who hold them accountable for
neglect of duty, as well as a direct violation
OF it. 1t is TO be hoped that tho delegation
who le ave this morning for San Jose, to press
this subject npon the attention of the Legis-
lature, will speak out and act fearlessly in the
matter, and that the object for which they go,
VIII be speedily accomplished. SO mote il bc


UNCLE TOBY."
4_1851-04-19_p2_sn83045784_00415661599_1851041901_0596,Weekly national intelligencer.,01,1851-04-19,p2,,,"NAvAI.-The sloop-ofwar Germantown, which has been
for some time lying off the navy yard at Brooklyn, has
ceved orders to join the African squadron, and will sail forth
with She will be the flag ship Of Commodore LAvALErrE,
and will relieve the Portsmouth,, Commodore Gnreonr. now
out about nineteen months. The Germantown carries out
with her several thousand thoms of line to sound in the
Atlantic. The following is her list of officers:


Commander, James D. Knight; Lieutenants, Edward r.
Thompson James H. North, George Covocoresss George
W. Rogers, Purser, William A. Christian Assistant Sur
geon, a; Nelson Bell Acting Master, julius s. Bohrer
Marine ohcer FIRST Lieutenant John d. Simms Mdshp-
men, John Taylor Wood, William II. Ward Dominick II.
Lynch, Edward P. McCrea, William H. Toou, John X.
I.agow, William H. Maffa, Boas~ain, John Burrows (;
son sailmaker, Theodore c. Herbert


The soop-of-war Prebk is being fitted out a. New
York, to take her station in the Severn lat Annapolis as
the practice ship of the naval academy The Prebk is
third class soopowa, carrying sixteen guns, and as her
draught Of water light she will be able to get safe berth in
the river She will have her regular complement Of officers
and men on board."
21_1851-08-27_p2_sn82014763_00415661460_1851082701_0148,The southern press.,01,1851-08-27,p2,,,"LYNCH Law IN GEoRen.--An Abolitionist, b
the name Of Mccoy, was seized at Tuskege
Geo., few days ago, taken to the town-pum
and well ducked, and then road out Of town s'si
ting on rail, )"" accompanied by procession, vii
music, from tin-pan, cow-bell, jews-harps ar
fire. crackers"
7_1851-09-30_p8_sn83030313_0027174304A_1851093001_0508,The New York herald.,01,1851-09-30,p8,Passengers sailed.,,"cHAenns-stsamship Brother on.thaa--H Perrin.
& isr We ssS. A!s. a,rIs.
s:str MIN M.'s' MRS LGas n.,, B.sf Ne Lynch ns.
ei% fs,'s,sM KaS.;i \ ss.i sssass x:Is:
snlss %ss?i;. ssIasi s,sn,os sasa ess!s f
dssRs ss Carr WE sS.s s.ds
serirsr Bad 81, Isaac Pi;Spsy. P.ss-
~: :s Isysi$ ST: @ sS;:s:;:


s;


c.IS.'s5 sSjo;% S.yisi iS;5;r S :, Ds;I:SS:
H s;: Sss% 'sf $.s. ~ y ss :
sIs$ss,. v as..;s:s v SSSnsS; Hs.% sisI.s.
ss afs hss'y


Tsso. ksnS: IT,. & csr,Ga Sis
mons prE is'sn %1,i b;Is;ss AII; \,
GsSsshsnSisp. Gs n'shs Sssp 's'is Pierce T kons VIE .aa
sS;:s :s:s,;s s; i si.
SsssS4 sss s; .sss9 ss%P vl Isa'S. 4:s.
Wrs TKls Rss S.:s rii:
1ss1s:'f p fss osS 8s:
-:
e; i;ss, ssi::;:
sSes Ifiss
Samuel E%sys. =. gsrsinstSp u Essis;sen: pen.





II BsrmstaT, Shelton, X Dsyc. James Legonaiden. i
Baptist Psedo, Galyard, W Snariey, Mr. Van Barea,
Mr. Day Mr. Atln,on NY johnson, Mr. beelip Foreman,
Q W Vincent, Mr. kanrod. M G Otterson and lady,
Taylor Tur seldell Tur ssldell Mr. Williams Mr. Rod
Gmsn and lady Samuel Forrest ames Duvert, Josss
Sc John. salmon aud lady, Coon, Mr Ka,fman, Z n
Bond. 0:sn Casey Trssk. Lsfayor. Mis-. Byrus Jeha
Or Tradbelt Maj Todd A. Mr. Buiien. Mr. Godfrey.
Madison. Mr. Barris. Mr. Clsse. Mr. Besl, Mr. Reel ns
Brown Mr. Dutton, Mr. Kahn, W Lee. w Ward. Mre n
Wilkips Mr. Frost Mr. Bader, Mr. Bardis Chp-ohe. Nc
Pierce Mr. Stone Mr. Roberts ur Daye Mr. Crane Mr. Bss
Icy, sehoopmal Mr. Lewis Mr. leser, M Keelp Mes
zines u clsmest Basstt Ps-lno, W Roberts,
George Uric. Freed Freed, M Davis. "" Rotsel z
Bowman. Mr. Parker, Knight, Beli, II Cask.n, n
Gvion and lsdy, Parks, Pierce. II Rich, Pisroe,
Weo6worth. Msloon, ID Wade, J Hovey. II n Ben
net: SWEET. Peasley. Owen Hannegsp, Tornif l. (
Erfy Grhrg, J Linsns. j Primrose, w Aiteh. Lee,
J JEsy sCarner. Raymond, Butsr. Cspt W Bradford.
Eps,e G,,iix, c%sd "" ncyts and lady wsise B0osS
Ro'SenSgth: Mr. z,igis Iyrgay wilimas: Mrs win:
Dibhle Maxon. ID Williams, W Curtiss. A Msnser.
Goodman, 7 o Lsary. weite, L ribbcts, NJ Hal,srd
Lawrence. Daniel Brsgden. Spauldns q
McA'ister Edwd Thompson. Barrey. sAmusi0 q Nor
rel 9 s,ey,rson, Horton, "" Gr'nath. Iiansan.C
korrii hiskia,op, Ferris, Z whitpsrs Wa II Iaa-
ter Cha. Godfrey. lady end two ehilarss srs yss
Mis Qrinln Mss,er Quinln, usllway John Brsdbrry
D Star weed, walker. IrslhDsha loan Neal,
J Ocopnov, u Ssunders Jahn Leorsrd. Mr Pstteo,
Mccormack John Brsdiee. n Tonpkins X Marsters.
Lavrene Bowen. James McDonoush Simeon cerdoa-
Total. AL."
5_1851-12-20_p2_sn84026973_0027955744A_1851122001_0027,Calaveras chronicle.,01,1851-12-20,p2,,,"CHRIsrMAs DAx.-Next Thursday will
be grand holiday among all our friends at
home. We, in the mines, however, must
content ourselves with but few Of those
pleasures, which make this day 30 anxious
ly looked for in the Atlantic States. A di-
versity of amusements, however, are on the
tapis' for the holidays, among which we will
mention that q grand Fancy Dress Ball
will be given on Christmas Eve, at the sa-
loon Of our friend M Theate, which will be
under the management Of J. R. Lynch.
Another fancy dress ball, on the same
evening, will be given by r. Myers, at
Shears Mokelumne Exchange. Messrs.
Cuttrell & Mitchell will exhibit their large
grizzly bear, General Scott, which will
fight wild bull, on Christmas Day, in the
spacious arena they have erected at the
base of Negro Hill. We think that upon the
whole, we will not lack amusement on this
time -honored holiday."
3_1851-04-11_p2_sn82014764_00415661484_1851041101_0362,The southern press.,01,1851-04-11,p2,"THE SOUTHERN PRESS.

stste of sooisty in California.",,"aDldlo u OoVtoty III SootoHuAo.


We have received files of papers from the
Paradise of the Pacific"" as it's admirers term
that aurifcrous region--and the picture ofits so
cia condition which they convey, is such as to
make it verify the description of


ga purple land


Where law secures not life''


Reeitals of murders and outrages, promptly suc-
ceeded by the wild justice"" Of Lynch law, ms
Lord Bacon terms revenge, following each other
in swift succession, crowd the columns of these
papers and in one only, the Inder, is voice OF
expostuation raised against the summary pro-
ceedings of the mob, who supply the place and
exercise the functions Of judges and ministers
Of Justice.


That manly and fearless expostulation against
the rule Of such Reign of Terror as the sway
of mob law must introduce, we will give to-
morrow. Our space to-day we reserve for a
brief recital Of some few of those popular de-
monstrations, and of the crimes which provoked
them


The stern necessity on unsettled frontiers of
an occasional resort to such examples, to awe
the lawless rufians who fly like wolves before
the advancing footsteps Of law and order, no one
can deny, however much he may deplore the
substitution of such irregular and lawless modes
of procedure for the regular administration of
that ""I.aw whose seal is in the bosom Of God""
and whose forms afford protection for the in
nocent against the sudden gusts of passion
l:..J IN ms fO Dir m of
extenuation.


But from the numerous accounts given of
resort to this Lynch law in California Of late
as well as from the following cool commentary
which we take from the Sacramento Transcript,
it would seem that it was to be enthroned as
the "",higher law"" of the free State of California
ANOTHER LYNCHING AFFAIR-The people of
California-at least that portion of it who re-
gard all evil doers with an abhorrent spirit
have, as it were, spontaneously arisen, en- masse,
to repress crime and punish the guilty.


We have accounts within the past week from
all quarters of the State, where the people have
risen in their majesty, and stamped the vile in
fringement on good order and personal safety,
with their broad seal of condemnation. That
q better and more healthful state of society will





When the passion and the excitement of the
hour passes away, the more sensible and reflect
ing portion of the people of California will per-
ceive the necessity of promptly putting stop
to these excesses, which undermine the very
foundations of law and order, and lead to the
commission of the very evils they are originally
intended TO prevent the recurrence of.


We doubt not that the ""sober SECOND
thought"" of all such will assert its supremac,
finally over ebullitions of misdirected anger, a
blind MS brutal


There is no evil in new societies comparabl
to that of placing power in Irresponsible hand
and dignifying moblaw with the holy title {
justice. The following is an account Of tn
scenes that occurred at Sacramento, San Fra,
cisco, and Coloma, to which we add also fe'
other items Of interesting intelligence:


Tremendous Excitement at Sacramenio--A Nq


Shot and the Murderer Hanged


On Tuesday, about 2 P. NJ. a young man,
MINER was in the Mansion House, well knowr
gaming hell, corner of J. and Front streets lie
wa. looking on at a monte table, when the deal





erick j. Roe, a gambler, told him to 90 to h--ll
Some words ensued, and Roe struck the mine
in the face.


A fight was the result, in which Roe was
worsted then he was joined by several of his
fellow-gamblers, and they al together fell upon
the miner. Mr. Charles ii. Myers, blacksmith
passing by ut the moment, interfered on behalf
of the miner, and cried, ""Fair play, don't four OF
you get on one mani"" He struck no one, how
ever, but succeeded in drawing off Roe, who
thereupon drew his pistol, Colts revolver, and
turned upon Mr. Myers, with ""What the h--ll
have you to DO with t?"" Myers was running
away, when Roe fired and shot him through the
back part of the head Myers fingered, about
four hours, and died at o'clock. 1t appeared
from the statement Of Roes witnesses that he
had been on ""bust' the night previous, land
had been drinking just before the affray.


Roe was Immediately arrested and placed in
the lookup. An immense crowd speedily con-
gregated, filed with indignation, and determined
to nflict immediate punishment The meeting
having been organized and chairman appoint
ed, twenty-five persons were deputed TO aid in
guarding the prisoner, and after several inefiec-
ua attempts by various citizens, TO dissuade the
people from their evident purpose, committee
was appointed to investigate the facts. Myers
was sober, industrious citizen from Columbia,
Ohio, where he leaves a family.


The TRIAL.-The following jury Cor commit
tee of investegation) was selected J. ii. Scran-
ton, j. Il. Bayley, w. +. Prettyman, DR.. v.
Spalding, Ogden Mills, J. b. Starr, ID. b. Milne,
II. G. langley, DIR. Cronn, p. b. Cornwall, Levi
Hermance, Gen. Winn, and G. G. Wright


The jury met at Orleans House, at p NJ.
levi Hermance was chosen as Judge, and Mr..
John Clea Sheriff. Col. Kewen appeared as
counsel for the prisoner. Several witnesses
were examined for and against Roe; those for
him being mainly gamblers.


The proceedings Of the committee were fre.
quenty interrupted by messages from the crowc
without, demanding despatch, and that the law
yers should be ""hustled out"" as they were onl,
making delay. The witnesses having concluded
Col Kewep, Roe's counsel, said if the commit
tee judged it of murder the law wou
not The room was then closed for the jury T.
deliberate. j he room was then closed for tn
jury TO deliberate The evidence was summe
up, and vote taken as to whether +. j. Ro
shot C.. II. Myers II was decided unanimous"
7_1851-04-11_p2_sn82014764_00415661484_1851041101_0362,The southern press.,01,1851-04-11,p2,,,"crowd incensed Ut such prospect, MADE u rusi
fsr the prisoners, breaking down benches desks'
railing and everything which impeded their pro-
gress. driving the police officers before them.
Fortunately for the culprt, the Washington
Guards, who had been parading in honor OF the
day, happened to be near at hand, and on being
called on by the authorities, drove back the
crowd, and cleared the courtroom at the point
of the bayonet. While the Guard were driving
back the crowd, the prisoners were taken out
the back way, and let down through trap door
into the station house below.


The next day, some apprehensons having
been expressed as to the safety OF the prison
ers, an immense crowd numbering perhaps
five thousand persons, assembled in and around
the courthouse, rendng the air with their shouts
and clamor The meeting was addressed by
Mayor Geary, Recorder Tilford, Judge Parsons,
and others. generally in favor of law and order,
but we're listened to with but little attention by
the gathering.


TIE mayor finally proposed that a committee
of twelve be appointed to keep guard over the
prisoners, to see them kept in close confine-
ment. and to attend the further examination to-
morrow. and look to the full admins traton of
Justice. This proposition met with partial fla
vor, and two or three of the committee had
been appointed, when counter movement was
started on another part of the balcony, and the
proposition made that committee OF twelve be
appointed to report to the meeting then assem-
bled what should be done in the premises. This
movement was clamorously adopted, and the
following gentlemen appointed such committee


w. r.. Coleman, ID. X Minor, L. J. Smiley,
r. s. Watson, James b. Huie, Benjamin Ray,
w. d. NJ Howard, f. f. Dunbar, N. Miller, ii.
S. Teschmaker


fbfo ,O1ttf nt,r mad
and recommended that Judge, sheriff and jury
of twelve citizens be selected, who should at
once proceed to the trial of the accused, and that
they be dealt by as they should be found inno-
cent or guilty by such tribunal. This PROPOSE
ton was lust what was wanted by the crowd
and of course was adopted with the loudest
manifestations of satisfaction, and preparations
were at once made to carry the reco nmendation
into effect


J.R. Spence was nominated, elected and ac-
ceptcd to act as judge.


The court"" then assembled in the recorders
court room, and was called to order by the sheriff
H. Ray Bowie and Chas G. Ross, were subse-
quently chosen associate judges.


The following citizens were then selected, and
sworn as Jurors, to try the issue: K. 5. Watson,
James Riddle, d. Page, J. c. Schenck, S. T.
Thompson, George A. Hudson, w. E. Stouten-
berph. George Endicott, Il. J. Smiley, James Ii.
Robinson, j. G.. Pelton, d. X Minor


After the organization of the court, Mr. Nc
Allister stated that he was counsel for Wildred
and that the evidence against him was entirely
different from that against Stewart, and there
fore asked that they might be tried separately
The court decided to try Stewart first. f. n.
Emmet was assigned as counsel for the State
against the accused. Justice Shepherd here ap-
peared and entered his protest against the case
being taken out of his hands, and moved the
postponement of further investigation until
two o'clock, stating that this duty had been i'm
posed upon him by the people themselves.


Mr.. Coleman moved that all counsel be dis
pensed with in the case and that it be tried on
its merits before the jury. Judge Shattuck
stated that he understood that counsel was to
be assigned to the prisoner, and that he had un-
| dertaken it, MIR. Coleman contended that there
should be no counsel--no lawyer with long


speeches and law from the time of Moses, and


that it should not be allowed. loud cheering
| Judge Shattuck protested against such a trial,


or farce, but finally concluded to go on.
| d. X. Minor, one of the jury, contended that
| the case should 90 on and nominated Mr.. Cole


man as counsel for the people.


The appearance Of the prisoners was here de-
manded by the people. Mr.. Coleman opposed
it-they were safe in custody and could not es-
cape. He then addressed the jury, stating that
he would arraign Stewart, charged first with
murder, and afterwards with burglary and rob-
berry, The trial was then proceeded with, evi-
dence was taken, and the jury retired.


After an absence of an hour or more, the jury
came into court, and said they could not agree
nine being for conviction, and three for acquit-
tai. The Jury were then discharged, and the
court dissolved, amidst the angry growing of
the multitude, speeches still continuing to be
made at various points in the crowd. In the end,
the officers of the district court succeeded in
getting possession of the prisoners, and the ex-
citement subsidized in the prospect of a regular
trial.


ANOTHER LYNcHISG ArFArR.--Monday, the
cath, two men, of very suspicious appearance,
entered the store of Messrs Kettelle, Mahoney
e. Co, and one of them asked for Mr.. J. c.
Bell, who was in the back part, for light He
gave him a light, and ordered him to go on The
outside to smoke. The man at first pretended
to be drunk, but after while knocked up against
Mr. Bell, who struck him off. The other party
in the mean time was fumbling with the pota-
toes. Finding they could make nothing there,
they crossed over to Middleton & Hoods. Mr.
Bells suspicious were strongly aroused, and he
watched the men closely. He went across the
street, and told the men who stood in front of
the store, to watch the two men. Presently
they came out, and Mr.. Bell seized the man
and took him inside. On searching, they found
in his pockets silk vest, pocket book of jew
elry, and number of other articles, that were
recognized as Mr.. Middleton's property.


There was quite crowd in the room at the
time, and instantly they rushed upon him, cry
out to hang him. A rope was procured, and
he was in fair way TO swing, when the crowd
were induced to commute his punishment. One
man had already pounded the fellows features
into fat but now on the outside seven sturdy
honest truckmen, laii upon him with their heavy
cart whips, and lashed him into foam. The
blood spouted at every flash over the face, and
the culpri, yelled murder"" When the truck
men were pretty well tired out, they rung his
ears almost of, and proceeded to wash him off
by pitching him into the dock. Finally, however,
the police took him in charge. His companion
escaped after hard run, but will inevitably share
the fate Of the first, If the truckmen ever catch
him. They know him


ALMOST ANOTHER LYSoHISG-W Wednesday,
Fob 0GA Meyican named Antonio Torres"
17_1851-07-10_p3_sn82014434_0041566140A_1851071001_0045,The republic.,01,1851-07-10,p3,,,"SrABBINa CASE IN LYNcHBURo.- We learn by
passengers from Lynchburg that on Thursday
last Benjamin f. Sumpter stabbed MIR. seay,
(whose given name we could not ascertain,) in a
manner that it was thought would prove fatal
The occurrence happened at the Washington Hotel
bar, and it is said was occasioned by excitement
produced by drinking. An alteration ended in
blows sunpter struck seay with a sword-can
The cane broke, and Sumpter, with the sword, ran
Seay through the body. Sumpter arrested
aud put in prison. Richmond Dispatch."
4_1851-01-27_p3_sn82014434_00415661393_1851012701_0128,The republic.,01,1851-01-27,p3,"SUPERIOR DAGUERREOTN-P PES.
cirsf Ore fIlll, A yxardod.",,"r II. WHETEHURST has extended the field
y. his operations more ground than any
other Daguerreotypist in the country. His galle-
ries may be found on Pennsylvania avenue, near
45 street. Tin Lane b fuckers building;) No: 201
Baltimore street, Baltimore; corner Broadway and
Leonard street, New York; No n Main street,
Richmond; Sycamore street, Petersburg; Main
street, Norfolk; and Main street, Lynchburg, Va.


His beautifully and highly finished electro Da-
puerreotypes are extraordinary improvement,
Gbsurina faithful and highly finished likenesses In
a few seconds.


The rotary back- ground, invented by J. H.
Whtehurst, gives an airy and living appearances
to the picture.


He is the patentee of the Morteotypc, the art OF
imbcdding Daguerreotype hkenesses in tomb
stones, SO as to make them resist the ravages OF
time and weather.


Whitehurst's establishments now distribute more
than thirty thousand pictures annually. and have
never given dissatisfaction. This is certainly q
lattering proof Of the superiority OF his kenesses


JH W. calls the attention Of the public gene
rally to his elegantly furnished gallery over Lane
q fuckers new store, where free exhibition OF
pictures will be given.


Notwithstanding the usul competition in da-
guerreotypes at the recent F'sir OF the Maryland
Institute, he was awarded the fi!st medal by the
judges.
! Lkencases of every description copied, and post
,,ortem cases attended to- Jan 7--lmif


"
