article_id,newspaper_name,edition,date,page,headline,byline,article
12_1877-10-04_p3_sn86053573_00294558378_1877100401_1027,National Republican.,01,1877-10-04,p3,CITY NOTES.,,"Every night this week the Opera House
audiences will be splitting their sides With laugh
The red stockings are still ahead in bali


tossing.


,.-I mBIailding associations are getting more


-Drunkcn marines were very numerous on
the street last night


! business is picking up In Georgetown
The Touring mills are all busy.


-Four-and. half street In the vicinity Of
Virginia avenue is sadly In need Of repair.
| to indulge In croguct playing by moonlight


Yesterday ffty.two males and nineteen
| ployment


School boys are moro numerous this year
,han usual They actually thirst afler knowledge


The east front Of the Treasury Is now un-
dergoin4 repairs, andbesins to present improved
appearance already.


The splendid condition of the flower bed
N the parking corner Of Seventeenth and streets
| Is worthy OF attention.


Daniel B. Clarke, ESQ.,, has been elected
| president Of the National Bank Of the Republic
vice Mr.. Fiizhugh Coyle, deceased
Attention Is called to the necessity of the
cleansing Of the Thirteenth. .strcctcirclc fountain
Bad boys have been throwing sticks into II.
The magnificent building between Seven
teenth and Eighteenth streets on Pennsylvania
avenue; belonging to Charles worch has just been
completed.


A colored girl named Nancy Perkins, ten
years Of age, hns been missing from her home IN
Jackson Hall alley. since last Saturday. H,r
mothers name is Mary Pinklctt.
The opening lecture Of the term Of the
last evening By Hon. r. 7 MeIrick. professor OF
constitutional and international law.
Yesterday, while tho driver Of car 2s,
Iyennc line was buckllng box on one Of the
n tuSt tl,.,t
which raised bump worthy Of attention.
The Oldest Inhabitants Society met yestcr-
day at the Circuit Court room, and elected Mcssrs
| =, n. Stuart and W. II. Clagett members. and then
adjourned to attend the funeral Of the late Fitzhneh
Coylc.


A large amount Of paving is necessary at
The street corners between P.strcct circle and
Boundary. on Twelfth and Thirteenth streets IN
order 10 MAKE the streets assume anything like
paSsablc appearance


Morris Conners, who was convicted of lar
ceny "" the Criminal Court Of this District and sen
fenced. In May last, to two years and six months
been pardoncd by the President.


The alarm of fire about 0 o'clock last
Anldridgc on Gccoun! Of the explosion OF a cooi
oil lnmn IN the hou""e M 1911 street northwest.
About $40 worth of damage was dbne.


Mr.. Frank Barnard, of the New York
custom: house and Miss Alice BARLEY. daughter Of
Judge hartley. Of this city were married at the
residence Of the brides father corner of Thirtcciih
and l. streets northwest, Yesterday morning.


The following officers have been elected
~ the Library Association. l. q. o. F.: President
Henry Trine vice president. Vim. r. Mclean; sec.
rstnry. John VI. Fnllin; treasurer. II. A. Kildcr;
Iircctnrs.Thnmns W. Fowler, Thomas Greer. J. 8.
Rolwnv, H. G. stevens and Vim. q. Phillips libra.
rlOn, Geo W. Mclean,


Lieut.. johnson, of the Second precinct,
,nnnd a little hoy named Andy liollnhnn near the
Boundary aud Seventh streets last evening. nnh as
he did not know where he belonged he brought
him = the station and trlc:r'rhcd IN healqrnrtcrs
inr inh1rmation concerning him. II was not long
lciorc his father, Patrick Hnlluhsn. who lives at
sixth nnd streets southeast, called for him and
carried him home.


is there no law by which the rights of the
people to tho fOotwH'kS can lie protected? When
the people by special permission cover tho side.
walks 70 make roadway to haul coal or building
mntcriul over them, shoull they not see that The
earth i properly cleaned on amer the work is done?
And If this Is not done is II not the htty ur tho
If II Is still neglected?


We have received u copy Of ""A Discourse
on the Seventh Commandment"" delivered IN I'm
cnln hall last Inauguration Day before the Young
Mems Christian Association, nnd now published At
their request II contains besides mnnv truthful
suggestions on the subject Of the sin forbidden n
the text shnTp nrd spicy hits at round dances the
sensational drama and literature, &c. For sale nt
all the principal book stores.


The numerous sidewalks, especially in the
northern section of the city are covered with cakes
OF mud. which in wet weather beromc a regular
nnush; making walking In some eases worse than II
II In the middle Of the street and mare ia ngcrns
on account Of It's being slippery. on account Of
the clnRged condition Of the ptters making cross
Ing almost impOssible the rain has washed away
the pavement In numerous places.


The NatiOHd, Union appeared Yesterday
morning according To previous Rnno,lu cement,
Its typographical Appearance Is quite attractive
and It's style reminds one Of the old National Ib,i-
HrcHN'r and Gen. Armstrong; lBiOn The G,ll,,S.
ing names have been announced us composing the
editorial aud reportorial fnrcc. and mnst Of :hrm
viii he recognized as journalists Of ability and eN.
ncrience: Hon. John Lynch. editor. In chief T. T.
Peters managing editor; Judge Talbott cx -Snliri-
tor Of the Treasury and James Du B,is late nf TIlE
REPUBLICAN,, associate cdiinrS: C. NJ Barton, news
and night editor: r. A. Julien. A. j. Clarke Eli.
wnrd Renaud, Thomas De Witt local reporters and
:. V. Nbyes, departmental reporter"
2_1877-12-05_p3_sn86053573_00294558378_1877120501_1242,National Republican.,01,1877-12-05,p3,"S ovERooAr. EisRNAN Bros, 9TH md q.

Police Court,",,"District odses.-Willam Ryan rode down fol
thirty days on the charge OF vagrancy. Charlie,
Williams, same. Agnes Redman, disorierly; Is Oh


fifteen days. Harriet n. Williams, loud and bois.
ferrous: IS or fifteen days


United SdtSs cdses-A nOie pros was entered In
the case Of Joseph Williams charged with burglary
Annie Harris and Louisa Hunter, assault on Emma
PAYNE. dismissed Lewis Dodson. charged with
larceny, second offense; sent to grand jury bonds
being hxed At $500. David Rcdinan assaulted his
wife Agnes for which he will pay $40 or spend
franklin. committed an assault on John Fortune,
for which he was assessed "" or fifteen days. The
case Of jeremiah Lynch, who was convicted in July
defendant ordered to be discharged from custody
Leopold Lfyy,a poultry dealer, was .srrraisned
10 the Northern Liberty Market TIE testimony Of
the Inspector OF tho Board Of Health Of this city
showed that Levy was asexposing for sale chickens
tion. They were not 1t for food and % were thrown brown
proven that the defendant sold the chickens know.
ard May stole I. stove from Richard Gray, his
David Reese appeared IN court with both eyes in
Hasa.t 1esSotr Sss nens fSs ""f,ne, fro% ine ,Se
evidence II appeared that Reese had been playing
cards and throwing dice In wieners restaurant for


he ""a sssss % out o Ss


and I s DOWN s% II hss ss
,sired iub and spssng over the bar to .ss. the
blow, on Reese while he ya, on the door. fine Of
30 each was imposed 70 which an appeal was noted
Bond; Bon being hxed at 500 each. Thomas Simpson
charge OF cImmiuinK a brutal assault on q little
girl, Alice Bellheld, who died Saturday morning
and the case was continued until to-day.


"
33_1877-03-21_p8_sn83030313_00271743944_1877032101_0929,The New York herald.,01,1877-03-21,p8,,,"ralgneu trial. plcaocu guiity 20 tOrScfy IN the
third deereo and was sentenced to year the
Penitent,ary


GENERAL SESSIONS-PART q


Before Judge Gilderseeve.


THE BIG DIAMOND ROBBERY.


Tho trial OF william r. c. McCarty. who Is indicted on
the charge of grand larceny being implicated in tho
s'damond robbery"" on the 9th OF January last was
resumed yesterday. The complaining witness Charles
v. Hand who detailed the circumstances Of tho case
IN response 10 Assistant District Attorney Lyon,
submitted TO lengthy and searching cross-examina.
tion by ex-Judge G. NJ Curtis counsel for the accused
The witness recited the relations which existed be-
himself and the accused prior TO the
on the 9th Of January. After few intcr-
views on the subject OF the loan adver-
tised for by Mr.. Hand co-partnership was
established between him and the accused as to the
purchase OF Mexican mustangs, which were TO be ex-
hbited. witness further said that up 70 the time OF
tho larceny no had every confidence in McCarty. The
former admitted that he had given AcCartv note Tor
$4,000, payable in one year me documents put IN
evidence by tho prisoners counsel were acknowledged
BY Mr.. Hand, who also stated that the time he
means. The witness was sharply intcrrogated rs 70
his title to the property alleged 10 have been
stolen the idea being TO show that 1t was conveyed
10 him In trust Assistant District Attorney Lyon
objected 10 the examination as to where he obaincd
the diamonds, but Mr. Curtis pressing the matter,
j udgc Giiderslceve allowed the question Mr. Hand
then stated that he oblancd the diamonds from Mrs
Whitney, OF fThrty.seventh street, Tor nominal sum
OF twenty five cents and she having had temporary
possession of them. Judge Curtis then submitted
document authorizing McCarty 20 hypothecato tho
diamonds Tor tker Joint benefit Tho witness went on
to state that he got tho diamonds from Mrs. Lyncn,
he bought them for less than their market value,
IS, 500 they were worth $4,000. Mr.. Hand then
reiterae his statements OF the previous
day to his negotiations with McCarty and Thompson
at the onice No 3l5 Broadway, at the New York
Hotel, where hc hrst met Thompson, now known
IN the tho ''amc man."" tho visit
TO Mrs. Lynch where Thompson and McCarty
went TO have the diamonds appraised the
subsequent visit No So Wall street. where the party
went 10 sec the person who was 10 lend the money
and rencarsed the story OF the larceny Of prop
crty IN Fulton street. All the suggestions APP
pointmcnts, he said, had been made by Thompson.
McCarty according to the terms OF tho copartnershp
was have third interest ia the profits arising from
the mustang exhibition races. In reply TO Mr. Lyon,
tho witness stated that he had several transactions
with Mrs Lynch IN the diamond business, buying aud
selling tor her. McCarty knew he did not own The
diamonds in question, as he had told him so. photo
graph handed to the witness and recognized by h
as that Of Thompson. John Judge cabinan. testified
that no Thompson, McCarty and Hand TO No. SO
Wall street tho 10th OF January that when McCarty
and Thompson came of the building tho former
said, ut is all right; We'll have the money in the
morning."" John Moss, another cabman, testified to
his having been engaged by Thompson a, the Astor
Housc at half-past o'clock on the morning Of the
larceny; that he drove him TO the corner OF Fulton
and Nassau streets, where Thompson got out and
walked down Nassau street. returning IN a few mn-
utes; that no then drove him 10 No. 3l5 broadway;
that he subsequently, conveyed him TO No 10 Ann
street, tnencc the BcmOut ilote
that ho then drove him to No Sl7 Broadway, thence
NO &c East Thirteenth street, where he got out and
In few minutes appeared in company with McCarty,
who carried vase that he conveyed them 10 Earl's
Hotel, where the vase was checked that McCarty
aerward got out the corner of Franklin street and
Broadway and that he drove Thompson TO the Belmont
Hotel, and that Thompson stepped into restaurant
on the opposite side: he afterward saw McCarty get
ting oi cab and entering the restaurant. and in
few minutes Hand aud Thompson and McCarty
stepped into that cab and drove 10 Nassau street,
whore they entered tho Bennett Building; no
Thompson coming out Of the Belmont Hotel and jump
his cab, telling witness to drive away as he was
starting McCarty told him 10 stop and he and Hal
stead got in and after driving lew feet they re-
turned; he did not see where Thompson and Halsead
went, but subsequently drove McCarty TO the Oak
Street Police station, In company with an officer
who had been summoned. Olicer Barbara
and Captain Murray were also examined to
the arrest and the yist to No. SO Wall street,
had visited the day previous Mr. Charles !. Morris,
one of the court officers testified to having the
prisoner at Judge Suthcrand's chambers ON tho day
In question. The prisoner said he had un appoint
Judge not there did the witness know Of any
appointment having becn made. Anthony Munich,
barber, carrying on business under tho Belmont Hotc
recognized the photograph OF Thompson, and testified
that on the day in question ho ran into his
place barcheadod, saying he going to
take bath. He had three boxes in his hand
which he thought contained jewelry, and asked for
paper TO thom up; he then borrowed felt hat
from tho witness and went away; witness fo
lowed him TO n cab and Thompson requested him to
stopped at simpsons In the Bowery, and offered the
witness So for his hat saying he owed 50 SO at tho
hotel and It would be all rght witness took street
car and returned, and, in his own language ""rhomp-
has not yet como back"" The further hearing OF
tho case was adjourned till this morning


"
38_1877-04-14_p3_sn84038119_00271741467_1877041401_0372,The Morning herald.,01,1877-04-14,p3,,,"ply to the Judges of the Court of Genera
Sessions of the Peace and Jail Delivery 0
the State of Delaware, In and for the count,
of New Castle, on Monday, the 7th day o
May next, being the first day of the Ma,
Term, 1877, for q license to keep a whole.
sale bottling establishment and warerooml
at 52l Orange street, in the Third ward O
the city of Wilmington, to sell intoxicating
liquors in quantities not less than one hal
gallon not to be drunk on the premises, ani
the following freeholders recommend the
said application to wit: b.,
Charles Smith, Soonherd Hartmann,
e L Rice, Saml Culbert,


Nathan Liebermann, Henry Griebe, .
Thos D Gibson, James Smith,


Con Keller, Thos Farmar,.


D Fox, John Mines, :""


T E Robinson, James Clarke,


E McManus, A Biermann,


Stephen Downey, Hugh Lynch,


Michael Newell, john G Glatts,


Michael Megary, Paris NJ Mitchell.
Patrick Monaghan, Edward Farmar,


Thos I Russell, Charles Lamb,


apr10-3t* DONAHOE & ROBINSON,
NOTICE.-I, Philip G.. Plunkett, do here,
by give notice that I shall apply to the
Judges of the Court of General Sessions Of
the Peace and Jail Delivery of the State ol
Delaware, In and for the county of New
Castle, on monday, the 7th day of May mex!
being the first day of the May Term, A. D.,
1877, for store license to keep wholesale
liquor store at NO. 207 west Front street, In
the city of Wilmington in the county afore-
said, to sell intoxicating liquors in not
less than one half gallon, not to be drunk
on the premises, and the following respect.
able citizens recommend this said applica-"
8_1877-10-29_p5_sn83030313_00271744006_1877102901_0384,The New York herald.,01,1877-10-29,p5,WASHINGTON RACES.,,"THE COMING MEETING At BENNING's-wEII


KNOWN RACERS TO BE PRESENT.


WASHINGTON, October rs, 1871
Mr. r. Il. Hill, proprietor OF the handsome race
course ct Benning's, has arranged for three days.
racing at his park this week. beginning Wednesday,
October 81, aud continuing Thursday and Friday,
November and q The meeting will be conducted
by MAJOR J. D. Ferguson, Secretary OF the MARYLAND
Jockey Club aud Captain wm- n. Connor, the famous
starter aud Secretary OF the Louisiana Jockey Club.


STABLES TO BE REPRESENTED.


The following stables have promised representa-
tives:-AcDanics, Bethune, Donahue. boswell,
Bowie Gaiiney, Medinger, Aarbcck, Kennon, Long.
stan smythe, Bell Gillespie, Ayrcs, Carr Company,
y b. and W. K DAVIS, shea, Hart, Nolan, Lynch,
Daly. Mclaughlin Brown, Jennings, HUNT, Hull and
Others These stables embrace many OF the finest
and best known racers In the country"
3_1877-05-05_pNone_sn83016555_00295874120_1877050501_0465,New Orleans Republican.,01,1877-05-05,pNone,"AN APPEAL TO TIE PISTOL,",,"1t is barely possible than Dan Monroe,
of Caddo parish, has not yet heard OF the
new resolutions which were adopted by
the Democratic members of the Legisla-
ture while we had company from abroad
staying with us. For we see that in a mo-
ment of passion he made an attack with
two pistols upon unarmed Allen Walker,
colored, for the purpose of settling law
suit which the courts had just decided
against Dan in Aliens favor. The press
report is thus:


For some time past there has been
lawsuit existing between Monroe and
Walker, and the cause was decided against
Monroe, who thereupon drew revolver
and remarked that he would settle the
case finally, then and there, and COM
menced firing on Allen Walker. he fired
four shots without effect, when Walker
closed in on him, and being better man,
physically, than his antagonist, succeeded
in wrenching the pistol from him, at the
same crying Murder murder !"" when
Monroe got away from him, and, stepping
back few PAGES, drew another pistol and
fred again on Walker, the ball taking
effect in the abdomen. DR.. Allen was
sent for and, after an examination of the
wound, pronounced it dangerous if not
fatal. Walker was alive at last accounts,
Dan Monroe is still at large, but will be
arrested if he has not already been taken
into custody. The shooting occurred In
the Justices Office.


Now, though the bulldozer proper al
ways scrupulously limits his homicidal
attentions to political opponents, and
looks with horror upon the lower creature
who murders for pelf or selfinterest, yet
he can not be held entirely blameless for
Monroe's fault. For he has himself set
the example of resorting to arms for what
the laws would deny him, but which he
covets nevertheless. The bulldoEer lynch
es the prisoner in Jail because he wants
him killed before the lapse of time a.
lowed by law, or perhaps because he is
not sure the evidence will be sufficient to
convict. He shoots the colored man on
the way to vote, not because he is COL
ored, but because he is a Republican, or
he shoots him at the ballot box for voting
in defiance of ''the wishes of the people. !""
The bulldozer is thoroughly informed of
the ''wishes of the people, and will not
see them thwarted without making a fuss
about it.


Monroe has only extended this practice
trife. He probably thought that his
defeat in a court of law by a negro was
such an insult to the white blood of this
community, and withal SO detrimental to
his pecuniary interests, as to demand
blood. He, therefore, took an appeal
from the justice, whipped out pistol No.
l, and began vigorously to try his case in
a court where he was pretty sure of JUS
tioe, especially as poor Allen Walker had
no pistol and he had two. He gained his
case. His antagonist is believed to be
mortally wounded, and he is himself o
fugitive for few days, or until the thing
blows over. The paper from which we
quote, however, assures Dan that he will
be arrested, if he has not been already.
But we have our doubts about his ever
receiving much punishment. The regu-
lar buildozers will scold and threaten
him, peIhaps, and if his victim dies the
Governor may possibly issue proelama-
ton. And that will be the end of it.


"
9_1877-11-18_p7_sn86086284_00280762039_1877111801_0210,The morning star and Catholic messenger.,01,1877-11-18,p7,RECOMMENDATIONS:,,"From H1 Grace, ms Mos. Res. ArcASt.hsp # Toronto


Canada.


We hereby approve of Mitchells Geographic, as
revised by NJ. X. Keegan Esqr and earnestly recon-
'-N '""''' / JOHN JOSEPH LYNCH


Archbishop OF Toronto.
Given at ct. MchAeIs Palace, Toronto, pril s. 1874
From HIS Grace. lie Most Ee, AreA6ah,p Of Nsp Ysrt.


EEw YoRK. July H. 1872.
We oheerfuly concur in the excellent mends-
tonS already given by many in favor OF htehrL's
John McCLGsKEY


Archbishop OF New York.
From Hh Grace The Mos, Rsg. AreA1uAop Of Oi'sO""""Si
As Mitchen's 3eoGraphios arc 30 highly approved Of
by tho ost Catholic Of the country.
recommend their use N all our hooS in prefer
'H'' ~ guy ''""'' JOHN Is. FURCELL,


Archbishop OF Cincinnati.
From the Right Eco. BishOp Of RiehS'Snd, Ttg6sts.


RICHMOND VA. March 10, 1876.
We oheerfully concur in the cIoellent recommend
Biographies, revised corrected by NJ KssEHn,
""a 0'""S'' JAMES GIBBONS.


Bishop OF Richmond.


From 0s XGreriGB BrorsrS.


BALTIMORE March 10, 1876.
The Xaverian Brothers have been using Aitohell's
Biographies 1854 in their schools. Tnis think,
is the beet recommendation can give Of them.


BROTHER JOSEPH.
They have received similar recon- mendAtions from
the Jesuits Christian Brothers, Redemp ptorsts, Fran
csoAns etc. etc. and uSed in tho leading insttu-
tions Of the country.


Hon. Newton Batsman, Superintendent Of Pablo
Instruction OF the State of Illinois for over twenty
years. says;


MitcheIrs intermediate, in atlas FORM is absolutely
tho best school book OF which have any knowledge,
and consider IT, In particular 4 positive blesAlnR
TO our educatlOna al in Stlt RtioDs."
7_1877-12-20_p3_sn86053573_00294558378_1877122001_1294,National Republican.,01,1877-12-20,p3,"HOME AFFAIRS.

CITY NOTES.",,"--Roose sends New York papers In advance.
The old wooden shell Of house located
q the corner Of Twenty-second and X streets
should be torn down.


ncr of Tenth street and Pennsy lvania avenue wus
In progress yesterday.


Tho old tar.shed stu ated at the corner of
fwenty-third and streets is being repaired and
haed up generally for work.


Servants rolling baby carriages along the
street should be Instructed not TO stop paSsageways
BY siringing them four or five abreast across the
pavement


The latest advertising dodge is for a dress
maker TO send to the newspaper All account OF a
wedding in order to state thai the dress was made
~ her establishment


""A musical and literary concert will be
given at Mckendreo Church, Massachusetts ave
hue, between Ninth and Tenth streets tonight for
the benefit OF the Sunday-school.


Mr.. Henry Clay England, practitioner
kiisw ~ the Supreme Court OF Maryland and also
D this city, will lecture At Lincoln Hall tomorrow
night, In answer to Bob lngersOll.


Arrangements are being made In Lynch
burg TO run an excursion from that city to Wash
hgton over the Midland Railroad, leaving there
en the 2lth inst. aud returning on tho 26th.


The numerous holes in the street pave
ment at the corner Of Ninth aud streets were the
cause Of team being stalled aud the strcet-cars
delayed for at least quarter Of an hour.


The regular weekly spelling.match of the
lale Grammar School, Franklin building, will take





Interesting TO outsiders, who are invited TO Gi.end
When a young swell is seen going down the
street with big watch chain dangling down IL may
b Imagined that bunch ofkeys is sticking in his
pocket for the watch that has found its way to the
nearest pawn-shop.


The temperance cause seems to be pro.
gessing very iayorably In this city. In thres
nights two hundred and siI persons signed the
pledge at Union Chapel on Twentieth street. dur.
ing temperance msssmeeting.


| Yesterday afternoon O little colored girl,
whose name could not be ascertained, living on
clothes catching FIRE from the stove which she
was playing. Drs. Mauss and Bacon rendered med
teal assistance.


Postmaster Edmonds proposes to give the
alternate eoloTed safety steps. proposed by Mr.
fhe public will then be able to test and Judge foI
kself OF the value OF the invention.


AT the annual election Of the Columbis
Lodge, No. 8, +. and A. NJ, last evening Mr. A. X.
l. y. Mcmillan senior warden, DIR. T. =. Gibbs
junior warden. M N, A. Tnppan was reelected
secretary and Nj. J. r. Thompson treasurer.


Tho New York Tribune thinks that many
courts Of the District OF Columbia would certainly
Disgrace any sober jurist. Perhaps Ii Is Judge
Humphreys friends who are trying to establish
the fact that he IN chronic inebriate; but aftei
ing an injured reputation.


""A pleasant party of ladies and gentlemen
yn made up at the Y. II. C. A. rooms last evening
Pr the purpose Of making q visit to the National
Observatory 70 view Mars, Saturn, aud the lunal
party had the pleasure o2 viewing the SeSSsni, % nj,
bodies through one Of the larger telescopes. Afts
We visit to the Observatory the company REPAIRED
psnt the remainder Of the evening in social con
Gourse."
1_1877-10-18_p3_sn84027691_0023728334A_1877101801_0525,The Leavenworth weekly times.,01,1877-10-18,p3,SenuHler C0.SOy.,,"From Thursday Morning. Daily.l


a large and fashionable audience greeted
the appearance of ex-Vice President COlfaX at
the Opera House last evening foe the purpose
OF listening 10 the lecture given by the distin-
guished gentleman on the life o: Abraham
Lincoln. The speaker was introduced by eS-
Senator Alex Caldwell, who, in his own pc""u-
liarly happy way, made both speaker and au-
dience feel at home.


Mr.. Colfax began with rapid review OF the
the Martyr President and followed his career
down to the time of the assassination IN a
forcible and eloquent manner which was full
ly appreciated by his listeners. His style of
speech which Is at times hurried is witha
one TO claim and holi the attention OF any
audience.


He spoke OF Mr.. Lincoln as he had known
him personally and in one instance described
him as being las tender hearted rs 4 woman
and as brave as the bravesg.''


Born as he was OF humble pa:entage in
Kentucky he had carved for himself name
in history which WAS tie pruudeSt
in the land and when the mGr,!cre5
hand had sent him 10 the eternal world, it Is
with pride we can remember that ne carried
with him, to the portals of tie beyond, the
broken shackleS of four millions Of human
beings freed from the thraidom of slavery.
When lie left for his etcrua, home he left our
nation planted as lac had st.iyen to do, on
Foundation sure for ""!iberty for ali'' in the fu-
ture.


The sp psaker related many incidents in the
life of AIr. Lincoln which Were remembered
by many in the audience who we're in Wash
ing during his administration.


He was frequently applauded during the
lecture and those who were 50 fortunate as to
have heard him have reason 20 thank MeSSrS
Burke and Lynch, who secured him here for
the evening. H. left at 2:ij this morning oG
the Missouri Pacific for ChilicOthc, 30."
8_1877-08-26_p2_sn86086284_00280762039_1877082601_0115,The morning star and Catholic messenger.,01,1877-08-26,p2,RECOMMENDATIONS:,,"From Ris Grace Tie Most RSv. Archbishop Of Toronto,


Canada.


We hereby approve of MitehsMs Geographic as
III emu 'ne' ut' IL {JoHS JOSEPH LYNCH,


Archbishop Of Toronto
Given at ST. MichAers Palace, Toronto, pril 1871
From. His Grace Ms Most Rer ArchbIhop Of N0sU York


NEW YORK. July IL, 1s7a
We cheerfuly in the excellent recommend.
tions already given by many in favor OF Mitcheas
G Biographies, as revised and corrected by MI N. L.
h9sS~A' u 0 JOHN MoCLosKEY,


Archbishop of New York.
From Rs Grace the Most Rss. Archbishop Of Ct.''""""S""


CINCINNATI, OHIO July % 1871.
As Mtches GeogEaphes are go nighly sppr0ysfe
recommend their use IN all our schools In prefer
ence to any other textbook aN On the s3ELL sT3eSEs


Archbishop of Cincinnati
From the Right Req. Buhop Of Richmond. Virginia.
RICHMOND VA. March 10, 1876;
We cheerfnly concur in the excellent rtcGmmeeET nsTs
Biographies, revised and corrected by M R. keesD


JAMES GIBBONS.
| Bishop OF Richmond
| From the Xdreridn Brothers.


BALTIMORE, March 1s, ls7S1;,
Biographies since 1854 in their schoois This think
| is the bert recommendation 1 eau give of them,,u
| BROTHER JOSEPh'
They have received similar recommendations ho""
the Jesuts, Christian Brothers, Redemptorists Fran
ciscans etc, etc., and used in the leading nsn'U
| tions of the country.


Hon. Newton Bateman. Superintendent Of faO4o
Instructon OF the State of Illinois for over tWsn''
years, says: ~,
Mitchells intermediate, in atlas form, s AosoSSos
the best school book of which have any kroSt.S!na
and consider it, in particular = positive oS'''S
to our educational institutions."
