article_id,newspaper_name,edition,date,page,headline,byline,article
62_1854-05-07_p1_sn84020104_00415661538_1854050701_0451,Washington sentinel.,01,1854-05-07,p1,"ORANGE AND ALEXANDRIA RAlLROAD'
y--ruz7 NEW ARRANGEMENT",,"


80 -..,.sss4On and after Monday, April 3,
1854 daily mail trains will be run over this road,
agreeably to the following arrangement:


A train from Alexandria 10 Gordonsvillc and
intermediate stations will leave the depot corner
OF Duke and Henry streets, at a O'Clock, a. M,
on the arrival Of the coaches from Washington ar
irving at Gordonsville AT Ill o'clock connecting
at that point with the trains on the Virginia Cen
tral road 10 Richmond, Charlottesville, and Staun
ton, thus allowing passengers 10 pass over that
road without delay.


A train from Gordonsvile TO Alexandria and in
termediatc stations will leave Gordonsville at a
quarter before II O'Clock, the arrival of the
on the Virginia Central road, arriving at Alexan-
dria al quarter before 4 o'clock thus allowing
ample time 10 connect with the train leaving
Washington for the nortn.


train from Alexandria to Warrenton and in
termediate stations will leave Alexandria daily
SUNDAYS excepted al a quarter before 2 o'clock,
D. M, arriving at Warrenton AT a. o'clock, p. IN.
On Sundays will leave at u o'clock, a. m.
A train from Warrenton TO Alexandra and inter.
mediate stations will leave Warrenton daily (Sun-
days exceptetD at quarter past O'clock, a. m,
arriving in Alexandria at 10 O'clock a. M,


On Sunday will leave at 1 O'clock y. m.


THROUGH TICKETS


To Warrenton ..........,,-,. -,.........Sl Is


C'ordonsvllie. ................... % !.


CharouesVile. .................. ) 10


Staunton ...................... 40


*Lynchburg... ..................... 10


NLuray -. OBSERVATION-DISCLOSURES. 20


*New Market NEUTRALITY-SUSPICIOUS.. 90
*Passengers for Lynchburg, Luray, and New
Market will take the train leaving Alexandria at
~ o'clock, a. m, on Tuesdays, Thursdays, and
Saturdays.


Fregh, trains are running daily Sunday ex-
cepted. Per order: w. B. BR0CKETT,
Apr eff Agent"
71_1854-05-26_p4_sn84020104_00415661538_1854052601_0524,Washington sentinel.,01,1854-05-26,p4,,,"*Passengers for Luray, and New Market will
take the train leaving Alexandria at II o'clock,
a. M, on Tuesdays Thursdays, and Saturdays.
Passengers for Lynchburg will take the train
leaving Alexandria at II o'clock, a. m, on Mon
days, Wednesdays, and Fridays


Freight trains running daily Sunday ex-
cepted. Per order: w. B. BROCKETT,


Agent.
ALEXANDRIA, Va, May s. May 9--tf"
68_1854-11-11_p1_sn82003410_0041566123A_1854111101_0466,The daily union.,01,1854-11-11,p1,,,"


- {"" Middeburs. q IS
For Lynchhurg, connecting win The Charlottesville
For ia1ay and New Maree eonnecus with the stages at Cul
pePer S mussay y sns ] s1Sd.y @
For mdaess daily connecting M q The .'sss p H' n""'
Nov = a--S'f SnpF' . '""'oN'' = >s'""'
TIiE Birds OF the Bible, elegantly niustrn.ea, by
l. the Rev II. Harbaugh.


and in 1850 and 1851 by DE sauiey member of The French
Parsonage
Aiaga Norwegian and LapAnd Tale, Life and Love Nor
translated from the German OF Theodore Mugse hy Edward
Cummingsis Message from God.


Do Great Sacrifice.


Do Do M""s' Sh'.s' ,ssssns Wo.ss.sssns sans'. series
Ph5sseian'. Visiting Lis. ior lsol


TAYLOR n MAURY's
Oct Bookstore, near 9th st.
rnp NEW YORK auAhTIsaLY for oetoner
Memorable Women The story of their Lives ny Mrs Newton
nluons Genius so,ns relations to Culture
ro+m, sy Thomas William Parsons


,rasd odii n.


Just received at TAYLOR MAURY's
ocii bookstore, near 9th street.
1 AaL AND WINTER styles OF ready made clothing
shaped black, bIue
heurSd panaoons; vsivs pushc 'nerao sk
Boys youths cio,hng always hand.
The abovc articles viii be sold al ne loves, prices for cash





Marble Hall Clpiina Emporium
29--AawswH Browns Hotel Building.
NEW YORK FALL soOus.-J RsGGLEs, Merchant
N Tailor has n returned York, he
o ciU,bs and vestngs
III, qualities nported all of which to the IN
7 Fpecon public.
and varied OF furnishing goods r
geRuemen.
Good. bcyp which he ~ make order s he hes
Of ready ciohng, all
which vii,
hang his auenon scy 10 tue regular merchant tailoring bns
{ u


i2s seventh Opposite sciden, whhers, n 90.
sept 9o--eo6n


A CaRO.-WALTEa HAMPER Co would take method
OF ihe friends, customers and purchasers generally
""a
desirable article IN silks emhrodcfies fancy dcsa
gnods, Paris cloakr manues, Sc


Also


gbods slring shccng Table dmask, b,yp aud buck
diaper napkins doyliesi ni vary reduced prices
Oct .-iieOh


Utkp4IN AiAEftAt ALsIcs ived, aud sae
u and select ns consisting satin bfocae
french uobeis French Isns Engih German
dsask coiur- and producing the
! best Fl
ieuo and embroidered
muslin undef-euran Loops aud bands metchnr
the numbers 8 ic Gardo Meubie Ancion ct Mod
me which all
making aud sccotatng curtains and
drspery. b. bal At
pr,cos t.e view of conihing ourselves
better and
smaller profits then the benefits
of offer other tina, the best
good the county afford for he money.
Terms cash uale-- previous agreement i made
CLAGErT, bUDsoN, n co."
21_1854-01-26_p4_sn84020104_00415661538_1854012601_0106,Washington sentinel.,01,1854-01-26,p4,aail 4aaas.,,"ORANGE AND ALEXANDRIA RAILROAD
FSE EHHasa=za CHANGE OF HOURS.-On
O. - and after Thursday, January LIST,
1854, daily trains Sundays excepted will be run
over this road, agreeaby TO the following arrange
ment:


A train for Warrenton and intermediate points
will leave the Station, corner OF Duke and Henry
streets. at 81 o'clock, A. M; arrive at Warrenton
at IL o'clock, A. M.


Returning will leave Warrenton at a quarter
past o'clock p. M, arriving in Alexandra at a
quarter before O'clock p. M


A train from Culpepper G. III. 10 Alexandra and
intermediate points will leave Culpepper c. ii. at
""a o'clock A. NJ, arriving in Alexandria al l0i
o'clock A. M.


Returning will leave Alexandria at II O'Clock,
p. NJ, arriving AT Rapdan Station at o'clock +.
M, connecting at this point with the stage to and
from Gordonsville.


daily stage is running between Gordonsville
and Rapidan Station, in connexion with the cars
on this and the Virginia Central roads.


THROUGH TICKETS.


To Gordonsville. ......................$4 81 so
10 Staunion ....................... %
10 Lynchburg... ...................... w
10 winchester. ......................4 w


Per order: w. b. BROCKETT,
Oct 5-tf Agent"
50_1854-06-18_p4_sn84020104_00415661538_1854061801_0604,Washington sentinel.,01,1854-06-18,p4,THROUGH TICKETS.,,"*Passengers for Luray, and New Market will
take the train leaving Alexandria at o'clock,
a. m, on Tuesdays, Thursdays, and Saturdays,
connecting with the stages at Culpeper Court.
House.


*Passengers for Lynchburg will take the train
leaving, Alexandra at o'clock, a. m. on Mon.
days. Wednesdays, and Fridays connecting with
the stages at Charlottesville.


u Passengers for the White Sulphur Springs
will take the train leaving Alexandria daily con-
meeting with the stages at Staunton.


Freight trains running daily, Sundays ex-
cepted. Per order: w. B. BROCKETT,


June l--tf Agent."
9_1854-06-04_p3_sn84020104_00415661538_1854060401_0555,Washington sentinel.,01,1854-06-04,p3,ORANGE AND ALEXANDRIA RAILROAD.,,"The cheapest, most comfortable. and expedi-


ti0us route to the White Sulphur Springs.


passing the Alum, Warm, and Hot Springs.
EEH3 ARRANGEMENTS having
S42e e@1kz..Sss6H been made with the owners of the
new aud splendid steamer GEORGE PAGE TO
run between Alexandria and Washington, dis.
tance of six miles, in connexion with the trains
on this road and the Washington railroads, the fol.
lowing schedule will take effect on and after
Thursday, June /, 1854:


A train from Alexandria to Gordonsville, and
intermediate stations, will leave the depot corner
of Duke and Henry streets, at O'Clock, a. in,
the arrival of the Boat from Washington, giving
ample time for Breakfast on board, arriving at
Gordonsville at half past 10 o'clock, connect.
ing at that point with the trains on the Virginia
Central railroad 10 Richmond, Charlottesville, and
Staunion.


traia from Gordonsville to Alexandra, and in.
termediate stations, will leave Gordonsvile at
IL o'clock, on the arrival of the the Vir-
ginia Central road arriving al Alexandra at half
past O'Clock thus allowing time to connect with
the trains leaving Washington city for the north,
and for dinner on board the boat


A train from Alexandra TO Warrenton and, in
termediate stations, will leave Alexandria daily
Sunday excepted) al O'Clock, p. M, arriving at
Warrenton 81 o'clock, p.


On Sunday will leave al o'clock a. m.


Train from Warren,on 10 Alexandra and inter-
mediate stations will leave Warreuton daily (Sun-
day excepted) at quarter before O'Clock, a. m,
arriving at Alexandria al halfpast o'clock, a. m


On Sunday will leave AT quarter past II o'clock,
p. m. .""


THROUGH TICKETS.


To Warrenton ....... .........sl rs
s.. Gordonsvlle. ..... ..-..-...' . w ..
Charlottesville. .....-....'''' -
Staunton .-....'.-. ~
*Lynchburg.. ..................'..' ~
| klurly ............. .'......''. 90
*New Market ......... . w
| *Passengers for Luray, and New Market will
take the train leaving alexandra AZ oeiecR,
m, on Tuesdays Thursdays, and Saturdays,
connecting with the stages at Culpeper Court
House.


Passengers for Lynchburg will take the train
leaving Alexandra at o'clock, a m, on Mon
days, Wednesdays, and Fridays, connecting with
the stages at Charlottesville,


IL Passengers for the White Sulphur Springs
will take the tram leaving Alexapdra daily con-
Meeting with the stages at Staunon.


Freight trains are running daily, Sundays ex.
cepted. Per order: w. b. BROCKETT,


June 1-tf Agent."
2_1854-03-03_p8_sn82003410_00415661228_1854030301_0334,The daily union.,01,1854-03-03,p8,LOUISIANA.,,"~
77ol From Now Orleans by For, Pike shiedsboro Pass
Christian, Mississippi City, Biloxi, Lynchburg
Springs, and Pascsgoue, TO Mobile Ala, l53 miles
and back, daily the nurmedinte Offices to be sup
piled twice week, both going and returning and
as much oftener the bosts touch.


Leave New Orleans daily at 4 p m from Novon,-
Der to June !, and at IL m residue Of year
Arrive at Mobile next day by 10 m from Novon,-
Der to June l, and al m rcsldus Of year !;
Leave Mobile daily whoe year at pm;


Arrive at New Orleans next day whole year by
Sam #
7709 From Now Orleans, by Red River Landing Alexan-
dris, and Grand Ecore, TO Shreveport, $40 mies
and back three timos week.
Lesve Now Orleans every Tuesday, Thursday, and
Saturday at S pm; tHE Is.
Arrive Grand Ecore next Friday Sunday, and
Tuesday by 10 m, and arrive at Shreveport
next days by g Am;


Leave Shreveport every Monday, Thursday, and
Saturday between y m and II M;


Arrive at GRIND Ecore next dn va bv n 4 M and
arrive at New Orleans every Tuesday, Friday,
and Sunday by p m.


Tho Department may employ agent at New Or
leans TO forward the mails on this route by tho
trip during the season of navigation on Red river.
7703 From New Orleans, by Mandevllc and Madison
vile, to Covington, 90 miles and back, three
times week.


Leave New Orleans every Monday, Wednesday, and
Leave Covngton every Tuesday, rhursdsy, and
Saturday al m;
Arrive at New Orleans same daysb by +pm.
Bids for six x-,,snes- a. week service are invied.
77O4 From Nav Orleans to Lafayene City miles and
back, daily, except Sunday.


Leave New Orleans daily, except Sunday, at ~ n, !;
Arrivs at Lahyss,s City Same day by 2pm;"
15_1854-02-25_p3_sn86058097_00279557529_1854022501_0011,The Sierra citizen.,01,1854-02-25,p3,,,"MURDER AND LYNCHING.-An old man by
the name of Pratt was murdered last week
on the road from Stockton to Mariposa
by party of Mexicans. The murderers
were apprehended and hung on the limb
of tree, by the citizens, and their bodies
left hanging, as a terror to those yellow
assassins who have committed so many
outrages in the Southern mines."
34_1854-02-18_p2_sn86058097_00279557529_1854021801_0006,The Sierra citizen.,01,1854-02-18,p2,,,"DISTURBANCE AT RABBIT CREEK.-A
man, name unknown, was sometime since
arrested for an attempt to violate the per-
son of little girl in that vicinity. He
was subsequently rescued from the officers,
tried before Judge Lynch, and sentenced
to receive ten lashes on the bare back.
Justice Burgess Immediately issued war
rants for the ringleaders Of the mob and
the Constable, assembling some $50 men,
proceeded to the spot, but was met with
about the same number armed with re-
yOlvers. The officer beat retreat, and
so matters stood when our informant left."
10_1854-07-28_p2_sn82015672_00296021854_1854072801_0352,The Evansville daily journal.,01,1854-07-28,p2,woman whipping.,,"A drunken shoemaker named Frederick
Struber was arrested and brought before
Recorder Crisp last Wednesday evening for
most inhumanly beating and abusing his
wife. He was bound over I'LL next morning.
when the woman not being able to make her
appearance, The Recorder finished the ex
animation at her house. II appeared in evi-
dence that while she was sick in bed, he
dragged her out, beat her very badly, and
was dragging her out in the yard by the hair
of the head, when interrupted by his neigh
bors. This was only a repetition of Other
cutrages Of which he had lately been guilty
He was fined $40 and costs. He was after
wards brought before Squire Walker anc
fined S5 and $40 on two other charges o
beating his wife some time before. If we
could under any circumstances advocate
lynch law, we would suggest that the mex


time this scoundrcl is guilty OF such an of
fence, some of his neighbors apply the hick
ory to his scurvy hide. until none of it is lef
on his dirty hack."
