article_id,newspaper_name,edition,date,page,headline,byline,article
14_1837-05-06_p2_sn83030311_00271743117_1837050601_0443,The herald.,01,1837-05-06,p2,,,"II The Legislature of Mississippi has assembled,
but has refused topass any law, to aulhorse delay
of payments by the people of that state. Gov Lynch
is censured for proposing such measure."
4_1837-05-11_p2_sn84020071_0041418294A_1837051101_0504,Litchfield enquirer.,01,1837-05-11,p2,"EtoR the "". V co,,r;pr.",,"

 istration, gives us the following account of the operations of that pure, patriotic, and to- ! be-pitied Treasury Financier, Reuben N. | Whitney:

 ""It is not above eight or ten weeks since, that he gave a most splendid party, declar- ing that it should eclipse any party given in Washington during the same winter. Nat ural and artificial flowers were strewed m prolusion about the supper table; and lights were dazzling, and the music was surpassing. The cost of the supper was said, at the time, to be above $1O00, yet in his schedule he re- 1 turns the whole value of his property, conSis- ting of carriages, horses, plate, and furniture, us only 5000 dollars. So that tho supper cost him about one-third of what he was worth in property. His schedule of his debts is very terrific. To ono creditor (l. Gates & Co. of Canada) he owes above 4l,WO dol lars and to u firm in Philadelphia, (Wiggns & Col 95,OO0 dollars; and to the rest ot his creditors his schedule shows him to be in- debted to the amount of nearly 60.OOO dol lars. This is an alarming debtor and cred itur account for one who Is supposed to have been basking for some years in the sunshine of Executive patronage, and to have enjoyed unusual money facilities in consequence ot the position he had occupied in reference to the Deposite Banks. It is hard to account

 

 schedule presents, and, as q natural conSt>- Qucnce, many rumors diSNdvan,agcouS to Mr. Whitney will be circulated""

 ] Massacre of Scrtmtv Missionaries The l New Bedford Mercury of Saturday, contains a statement of the most horrid massacre of seventy native missionaries at Wallis Island in the South Sea, in August, lSSS, Mir, Will fam NJ. Barnard, formerly SSNcond officer M the ship Selma, ot New -Redtord, who arriV- | ed there in the Parachute few days SlNcx> furnished the statement to the Mercury, IL appears from his journal tha, the English Missionaries at keppel Island. loste ot the Friendly group.1 conceived the ectcNnie0' plan of attempting to inirN'@ce Christianity at Wallis Island. by sending native teachers and missionaries, thinking they would nsc<ss with less opposition than toScigncrS> They procured them passage to the IslaT&-oH', horrid to relate, soon after they landed, the whole number were murdered in inc nos, l barbarsus and inhunaan nsangeTs MT. Bar nard was at the island at the tune Inc mas sacre took place, and lett in the sloop od war | Vincennes. when she touched a1 thai placs He left the latter vessel al Cape Town. ;. | Fanasacism and Ouzr1gH-Seldom have N heard 8 more slckening de1zil od fAua1iciS N1, than thai which wRs communicated lo @SE day or rwo sipce- hE E irlenl who w2s cNlE- niZant of the sublaiDea iacS. | R4IIaears 1hAS in the TlcIni1v d Auburn CETuEI cnun-E- | knave hv 1he aaDss IG SNRs9 nRs Ea-htsraE l. round him hall a ScgG-s n Sll3E WEInEsT- x-nE helleve him lo ps 1lTIns aaInrr w-nEsSs rsEGIT- u1Aoos 1aeE zre zuIzGlcsi.lF EnL nIInesTra1Ins- lv bound ID oitsE. un1tr -rle lsEnI-fzT R 1ilt GSSrasaSE-e CF nsEEa1- Ills IEgIEsEnInE ;:nl- { 9ly.p.r man T1@ 3=2adzaE aFs4nra Il1n3IlE-r slI1E Of them are wE2l e1 acE1ac EIE -4zslfsc-zEETisE cOnoecze9-rvES-vEl,E I'm IF -ItsE LlEI1E { lord and bud 1-EEgEaER aE .eshrIIFsR IL all times 10 y1e2S oaa11Enee 19 EEk EVsfEE- 1 That they are o6e18=G- Gss Esssz- -s-ssxfsELE i demonstrated On 00s o1c@SaaE- Ens R1IsI-ss- tor commanded the weoca D zks 1aE carving knife, and proceed E2rUT Ene k1reEak and slay whatever might impede hs- ErTo- gress. She entered upon her task and 1z41 not the instrument of death bseo wTsssaS from her hand by the frs person she st1sek- ed, she would have obeyed the coGmand so the letter. On another occasion, he commaD- ded three of the white women to proceed. oo a Sabbath day, to a neighboTing church | where communion was about to be admins tered, to upset the table, scatter the vessels and drink up the wine. Accordingly, at the proper hour, they entered the house singing and dancing as they proceeded, and perform ed the duty assigned them.

 These outrages incensed the neighborhood, and it was secretly determined by few who had imbibed an attachment to the code of Judge Lynch, to present the whole household with a coat of tar and feathers. For this purpose, some ten or twelve young men blackened their faces and otherwise disguis- ed themselves, and proceeded at late hour on Monday or Tuesday night of last week, to Sweets house, which they entered, seized se- verdi of the inmates, (among whom was SWeeD covered their bodies with tar, and then feathered them with the contents of a bed which they took from the house for that purpose.

 The intruders then retired but again soon returned, and stole large quantity of maple sugar, with which they decamped. On ma king their second visit, one of the disguised gentlemen was recognized, and the next day arrested, examined, and bound over for trial. During the examination, the females re- peatedly declared their belief in the divine character of ""their lord,'' as they called him, and their obligation to obey him implicitly. We have not heard the result of the subse- quent examination, nor whether any disposi- tion has been made of the impostor who has been instrumental in establishing this new creed in Cayuga.-RocheSter Democrat. | A Church Mouse.-For some weeks past the pews in various churches of different de- nominations have been frequently robbed of bibles and prayer-books, psalm and hymn books, the thief selecting those only which were the most elegant and costly: and one day last week he went into the Chauncey- place Church, and stole the splendid folio bi-"
23_1837-11-08_p4_sn85042147_00202197954_1837110801_0635,The North-Carolina standard.,01,1837-11-08,p4,,,"Law ps Lynch LAw.-'Ehe Nashville Ban
ner, of the 3oth ult., containsea full report OF ""a
trial in the Circuit Court Of the United States.
for the District Of West Tennessee. in which
Arson Moony was plaintiff, and Egbert Shep.
herd, Jose ph Jones, ]ocob F. Harrington, and 10
others, citizens of the State, were defendants =
The transaction out of which It grew took place
onahe 4th ofSeptember. 1885 fhe plaintiff, il
seems had fallen under suspicion as kidnap-
per, or slave stealera whereupon certain inhabi-
tants of Brownsville, constituted themselves a
Lynch Court, seized the plaintiffin the dead OF
night. tried him. convicted him. and then pro-
ceeded to punishment by inficting one hundred
|lashes with cowskin. branding him on the
cheek with the letter R., and commanding him
10 leave the country. The trial was regularly
conducted, defendants witnesses being subpened
and brought into Court. some of them from dis
tance of forty miles, at the expense of the now
defendants, 1t was very >numeronsly attended
by spectators an1 assistants from all parts of the
county During the progress of the trial some
merciful individuals among the crowd suggested
the expediency Of hanging the now plaintiff, b'l


.heir advice was overruled by solemn vote.


The Jury lin the, Circuit Cour) gave verdic


of 1000 dollars and costs, against five OF the de
| fenduntS 4. -s,sI"
14_1837-12-02_p1_sn83030312_00271743117_1837120201_0692,Morning herald.,01,1837-12-02,p1,REsPECTABLE MIDDLE AGRD LA.,,"10 upfrlnend The household affairs of small family without
children might hear ortable home for the winter in
this city by addressing line A. H. Of AIR. Lynch up
per post Office


r. None need apply unless the most unexceptionabe re
ferences can he given n29-Iw1
'ihr. LA Dl rs are respectfully invited 10 cal ana


anime the Subscribers stock Of Lynx Genet and Squirrel
capes peerines muf boas meek and dowu Trim
ming Aso complete assortment OF ladies' and misses bea
yer oonne OF every variety OF shape and color made fine
tur Bodies warranted mpervous His bonaets have
laken me premium al both the Fairs for
6entls smen informed that they will lind always hand
MEDIUM and short nap beaver silk ofb saesl fashions
Also outer seal and other fur Of s. Youths
and chdren hats fur and cloth All the above goods
WIZ De sold on the reasonable wholesale
tail. SyLykSrEr TETTI n
Ne 2o8 Chathan Square. the Bowery nj SIM
I Dnn n0n PICkLEs-Large size, selected
I,-OO,UOO grocers small size for The southern
ket bright kegs of3 and 10 gallons up superior
style, and Tor sale by J. Is. WELLSl94 Wa ST.
oi4.Sm' door Hollis Hotel.
VTNO ICE DTsALEtS S-The Long Island Ice House


VIII De lei or leased for OF suitable
IN II one OF the largest in the
ructon and very convenient the ponds The horses
carts &c &C. can be purchased, if desired.


good two story dwelling house, with basement &C. &c
attached 10 the Fer further ticular inquire


JAMES W. SMITH.
n2o'2w' Fulton ST. next door to the Atlantic Bank."
1_1837-12-22_pNone_sn86053970_0029587885A_1837122201_0332,Canton herald.,01,1837-12-22,pNone,Notice.,,"NJ thc taxes on the following desert.
q bed LANDS, are not paid ON before
the 18th day Of March 1888. | wall ex.
pose them 10 public sale atkosciusko.
to the highest bidder for cash, Oh that
day.


A list Of Indian Reservations under
the 10th Article of the treaty, situated
in the county Of Alfalfa, now liable to
taxation; and situated MS folIows;-


Eli w. eowder, ia Of n w 4 &
w ofN + of Section 4, Township
l2, Range 5 east; situated on seneash.
cr creek. Charles Durants W Of sec.
5, 7 -, 3 East; situated on Seneash.
ercreek. Eden Ward, 4 of sect g.
T l3,R5 5, Turner Ward, ! of 5 ""
ofsec %, T l3, RS. Lue Wilson, +
! of sec 81 l3R5. Lucy Siston, ""
OF 5 W ! of sec 80, T l3 5. Hok-Sa.
ia, L of N f 4 of sec 32r13R5. Pa.
subbee, w ! of sec T 14R6. Sha,
Mckinney, sw / of sec T II Il g.
Buz2ard, Sc of sec 5, 7 IS, 6. Kan
jatubbee, Sc / Of sec II, I 16, R G
llookta, Wa Of S E4of sec 90, TIC, r 6
Wallace, W. Of N / ofsec q 7 l6RG
John 4. Lynch W ! Of N E ! and F 0
N W Of sec 10, T13,R7. Stonatonub
bee, "" a Of swA of sec 6, T IA, R Z
John Cooper, W Of F and ! o
n W Of section 50, township IA, II Z
Tullawah, W 4 Of n f 4 Of $ &c, 7 10, r 7
David Sexton, WI ofsec % T16 I
George Parsley, the whole Of sec 8,
l4,R8. Owantubbce, the $ f ! of SCI
Ia, I Is, R 8. Tour Winlocli, the $
Of sec Is, T Is, R s. Ma-ah-sha-ta
W Of W 4 Of section %, T Is, r 8.


ROBERT NJ. CA)H""


Assessor and Coiector of AlMa ca


December /, 1887. 28-3m."
3_1837-12-22_pNone_sn86053970_0029587885A_1837122201_0332,Canton herald.,01,1837-12-22,pNone,PROSPECTUS,,"Or a weekly newspaper to be pub
lishcd in the city Of Vicksburg, to be
entitled the Mississippi Sentinel and
State Rights Exposltor, edited and
published by Drs. Green and llagan.


The great and growing resources
of Mississippi, and the rapid increase
Of wealth, population and business,
seem to demand another paper in this
city.


The political. character of this paper
will be indicated by its title. It will
advocate the great principles Of State
Rights and State Remedies, and an
nonnce, from the watch-tower, every
encroachment Of the Federal Govern
ment on the rights Of the States and
| the liberties OF the people. BY ire.
Iquent recurrence to FIRST principles
and the doctrncsstaught by the franz
ers Of the Constitution, it viii en-
dcavor to impart clear views Of the
federal compact, that the people may
be enabled to mark, and prepared 70
resist the advances of despotism and
corruption.


The peculiar institutions OF the
South, and the present crisis, require
energy, intelligence and organization
on the part Of the people. The wealth
and luxury of Rome only stimulated
the rapacity and avaricc OF the north
ern barbarians. We must not only,
individually, become acquainted with
4 the rights and interests OF the South,
but we must effect such a union Of
fceling-such physical organization
as will defy the bold schemes Of lanat-
Iicism and the wiles of treacherous


demagogucs; and transmit to posterl-
ty our glorious institutions, pure as
we received them from the hands OF


our forefathcrs.


| Though there are times and circum-
stances when the laws may be dis
, pensed with and summary punishment
: be resorted TO, yet we are convinced
that Lynch law has become quite too
, common all over the country. 1t has
; excited furious and sanguinary spirit
at war with civilization, and injurious
I, the prosperity and happiness OF our


common country. 1t has in many


cases enabled individuals to wreal
+ vengeance for private griefs, at the


expense Of the peace and order OF the
community, and the life probably o


the innocent. The Sentinel will up


hold the majesty Of the laws; beIlev


ing that they ought only to be dis
pensed with in extreme cases, whel
= public liberty and life are threatened
: by organized bands of conspirators
! The Sentinel will endeavor TO pre-
l. sent its readers with such views a
y will aid in developing the resource
I and increasing the wealth and pros
: perity of the State. Its columns Wi
y be open at all times TO the mechapb
: las well rs the merchant or plantsT
= and every class of citizens when thcl
! rights and interests are assalled, caT
!, present iheir grievances to the pubic
through the Sentinel.
Il A portion Of the paper will be dc
Ivoted to literature, notices oi new
works, &c. +,


A portion of advertising and Jat


work is expected."
23_1837-09-07_p1_sn84020071_0041418294A_1837090701_0571,Litchfield enquirer.,01,1837-09-07,p1,,,"addressed them the following epistle:

 ADIEU TO BANTAM MILL.

 BY FANNY slGALLEY.

 The time has come when we must part

 Nor does it little grieve my heart

 To leave my friends in Bradleyvle,

 Likewise old Bantam Paper Mill.

 Adieu. old Bantam MiIl adieu!

 Oft shall weep to think of you;

 But never hope to see thee more

 Until the Jackson times are OCT.

 When Tories cease their great command,

 And Whiggery reigns through all the land.

 I'll then return to Bradleyville,

 And cdll on thee, old Bantam Mill.

 Fresh courage take, my honest friends,

 Nor daunted be by Jackson men;

 And may this Mill for ever be

 A place to shout for Whggery.

 Stand to your posts, and never fear,

 Though Jackson men may scof and snecr;

 Poor blinded souls. could they but sec,

 They too would shout for Whiggery.

 Gentleman and lady met in Main street-forgot to turn to the right-both chasse, balanccs and dodge right and left six times and halE-olks thought gen. tleman was after kiss-not SO, as lady was Glored

 Drunken man found leaning on an empty rum cask to stay his stomach-sad he was viewing the place of departed spirits.

 Candor.-The New-York Times, speaking of the recent election returns says -"" Our opponents are in fine spirits and claim the whole South and Vest With how much justice time can only tell. That they have beaten us handsomely, we believe there cannot be doubt. Defeat is unpleasant, but we must learn to bearit, and then painful as it is We have done our best Angels could do no more""

 Profitable Employment once asked what you could expect of House of Commons which pro posed to relieve the ds,resses of the people by employ ing men to dig holes and then paying for filling them up again? This has been very much the employ men of the American Congress for the last four or five years. Gen. Jackson, with their assistance kept the people busy in digging holes; and they must now go to work and fill them up again.-N. Y Courier.

 Sudden Death-On Monday last, as one of the sta ees from the West was approaching Cearspring in this county, an Irshman sitting the road side. ask ed permission of the driver to ride few miles, he felt unwen. The permission was granted, and the man placed himself on the top of the stage After driving two three miles, the stage stopped and the driver shook the man by the shoulder supposing him to be asleep; but discovered to his astonshment and horror that he was dead. We have not learned the name or residence of the deceased -Hagerstorn (Afd.) Courier

 A dandy in New York accosted the old bell man as follows ""You take all sorts of trumpery in your cart, don't you9"" "" Yes. jump in, jump in.''

 MEUMER.- R.-Meunier, the man who attempted to as- sassinate the French King, arrived at Pensacola on the 18th, in the French brig of war La Perouse.-- Meunier was banished to this country, through the clemency of the French King. His destination was for -Orleans-but New-Orleans threatens to Lynch him if he enters the city

 FHE-The manufactory of carriage springs, and other articles of ron situated in Hamden, about six miles from this city, belonging to Messrs. Budington Frsbie & Peck, was on the nghtofthe 23di total y destroyed by fire It is said that the loss is from ten to twelve thousand dollars part of which was under insurance. We have not learned the origin of the rc but are informed that the works had not been in operation for several weeks. and that no fire had been used in the building for several days previous this urrence.-Ne,r- -Haren Herald

 Too Lntc-Amos Lane, since his defeat, has come out against Van Buren, and says Van Burenism is enough to kM any man.

 One of the best liquids for dluting ink that has be- too thick for use, strong decoction of coffee it improves it's color and gives additional lustre EMreRAETs.-We are pleased tolearn saysthe Mer- cantile, that the ship Vrgnian the Liverpool packet carried out as many cmigants as she could accommo- date and that as many as can raise the means are preparing to return to avoid the suffering and priva ton to which they must eventually be subjected by remaining. We say are pleased, for it will have tendency to contract the deusion unfortunately 60 prevalent in England and Ireland of the demand for labor in this country. And they win hereafter place dependence the lying hand bills circulated thro the United Kingdom, by which they have been de- ceived and dimpoverished.-N. Y. Star

 Earthquake Gt Porto Rico.-Capsain Lockwood, of the brig Eliza, arrived af this city, states that St. Thomas and St. Johns P. RI were visited on the 5.h inst with an earthquake and hurricane. which des- troyed nearly all the houscs in both places. ship from Philadelphia, just arrived, American brig and schooner and Danish ship. sunk at their anchors. Good Mosai.-When puppy abuses you, leave the thing to the suhocatng effects of his own infamy -and ""pursuc the even tenor of your way"" regnrd- les of his yelpngs consoing yourse with the know edge that

 sAn honest liberal, and wcll-bred man

 Will not insult you, and no other CAN""

 Mir. Edward Webster. respectable young man living in the vicinity of Richmond, Gndiana.) and on the eve of being married was found daad about four miles from that place. supposed to have fallen from his horse.

 Erercise tAe Best PAysioian.-Ws recollect to have beard the story of a sick man, who rode about two hundred miles on horseback, to procure the advice of noted physician. His own convenience led him to take lodgings about ten miles dsian which made an"
24_1837-01-28_p1_sn83030311_00271743117_1837012801_0106,The herald.,01,1837-01-28,p1,,,"nLD MALT wHIskEY.-Ho,el keepers v 10 v'.s
- 70 suepy ef custorner wth cd tsh whsAcy Pnnch
ev pupebeons ofbe veiy ~ ~ whshey whch ~ .R ssh
on cral e~ms LYNCH co. once, 80 Csdafst"
13_1837-05-02_p3_sn87065592_00415662385_1837050201_0496,Southern telegraph.,01,1837-05-02,p3,,,"rrNOTICE.-Thcro will be a meeting
held al the M1nsion House, at Rodney, on
Wednesday the 5 inst, at ) o'elock, PM,
to take into consideration the most ellectu.
al means ofprevenling the system ofLynch-
Ing heretofore pursued in this pl'ce, The
citizens oftho town and country are expect
ed toatenI, as all are ginlly interested."
36_1837-05-02_p3_sn87065592_00415662385_1837050201_0496,Southern telegraph.,01,1837-05-02,p3,,,"1mh5G proolules the possibility
members taking their seats in Cmgre
aaE sasne tive orihroc weeks after theiim


ioF the meeting Of lint budy tbs
b ani the possihle injury thltlnay re-
Sc The interests IF the State, seem to
aiFe an amendment Of he provision of
e Constitution fixing The time Of holding
b general elections,


Having thus, gentlemen, in addition to
be recommendations made in my previous
briefiy "" submitted su II mea-
ures as | conceive worthy Of yonr aiteu.
oR aud action, anil the views hy which /
ave been Influenced, | have only 10 tender
ny cO-opeFatioR in all measures calculated
. promote the general interest.


CHARLES LYNCH."
