article_id,newspaper_name,edition,date,page,headline,byline,article
1_1857-07-04_p2_sn85030219_00212472803_1857070401_0014,The Kanzas news.,01,1857-07-04,p2,Fatal ARRAY.,,"We learn the following PARTICULARS of fa-
tai affray at Leavenworth on the day of
election for Delegates to the constitutional
convention. The names of the parties we
have not been able to learn, one of them
being the Clerk of Judge Lecompte's court,
and the other former resident of that city,
who two years ago was tarred, feathered, and
sent down the Missouri River at the in
stigation of the first named. The latter in
dividual was standing at the polls in compa-
ny with anotheTperson, when the Clerk came
along and recognized his former victim, and
turning to companion, exclaimed, 'By
God, there's that id Abolitionist we sent
down the river The odd Abolitionist''
replied by an oath, and quick as thought
drew sword from cane In his hand and
pierced the clerk through the bowels. The
weapon went In on one side and came out
on the other. A great excitement imme-
diately ensued; the pro-slavery men rally
ing, threatened vengeance on the assailant,
and were preparing TO lynch him, when he
was rescued from their hands by the Free
State citizens, and placed in the custody of
the proper authorities We wonder whether
Lecompte or packed jury will convict this
person, after the late acquital of Fugit !."
4_1857-07-04_p2_sn85030219_00212472803_1857070401_0014,The Kanzas news.,01,1857-07-04,p2,,,"At Florence, Nebraska, seven men wert
lately condemned to death by Judge Lynch
for the crime of jumping claims. Rope;
were procured, and but for the intercession
of the father of one and the wives and sis
ters of the others the sentence would have
been carried into execution. A number oi
the mob made fiery speeches in favor of the
execution, but finally the counsels of mercy
prevailed. Three of the prisoners were al
lowed TO remain and the other four were Ia
ken across the river into Iowa, and told i
ever found in Nebraska again, they would be
hung."
52_1857-03-27_p1_sn82016488_00513688039_1857032701_0442,Arkansas intelligencer.,01,1857-03-27,p1,march 6. '5T-wf,,"S0 BOXES English Dairy cheese just received
CU and for sale low by


march 8, 81. n LYNCH."
81_1857-03-27_p1_sn82016488_00513688039_1857032701_0442,Arkansas intelligencer.,01,1857-03-27,p1,ErNOfiec.,,"TwANT Immediately 10000 pounds of bacon for
Il which will pay fair price.


Nov. 90 Sc. NJ LYNCH"
15_1857-08-19_p1_sn84020422_00383342922_1857081901_0106,Smyrna times.,01,1857-08-19,p1,"WHOLE NO., 334.",,"Inc Old Methodist Church in Lynchburg, Va.
, on Sunday night last, was the theatre of a


shameful outrage. 1t is thus noticed in the


Courier:


+. "" 1t appears that on Sunday night last a
, Sdciellglous wretch managed To obtain access


10 the gas meter, aud let off all the water
= IhG consequence was that the gas soon went
OUT leaving the church in total dnrkncee-


lhcn 1t was that the same wretch, together


with h'S accOmphcrs, scattered many pounds


oI hhely powdered pepper OH the flour, benches,


ratings aud elsewhere. The house was dense.


"" crowded, and after the gas was lighted again,


ana whlle the preacher was IN the midst of a
SllrrIng appeal TO the conscicnces Of his hear


erS, The ladies commenced t"" ply their fans,


ana the persons standing in the aisle to NOV


ahodt to get little fresh air This reused DID


The powdered proper aud artcd the Whole con-
%fcgatlon to coughing and snecZIng, at rate


;"" terrible as to put speedy stop To the SER
wees Unable to endure their sullcrIngs, many
""i thc congregation rose up and mnde foT the


doors. The doors could rot be- opened. There


were wrclchcs outside hndmg them with ropes


How long Tins state Of things lasted, we we're


not told. What the consequence must have
| been We leave 10 Gc imagined


CALL FOR National EMANCIPATION Con-


NENri""N.-Thrcc hundred persons, belonping
|"" different political parties, being persuaded


that II Is very desirable that some practical and


equitable plan should be brought forward. bv
winch the people of the North may Cooperate
IN generous and brotherly spirit, with the peo-


pie OF The South, aud share with them in the
expense necessary TO the extinction of slavery,


would respectfully and earnestly invite those
OF all parties and sections Of the Union, who
entertain the same opinion, to meet IN National
convention, personally or by delegation, in the
Chy OF Cleveland, Ohio, on the 25ih, Goth and
%|lh OF August next; there to discuss and dc.
vclope some plan of Emancipation which shall
iuIy recognize the principle and policy of a
lar and honorable compensation to the slave
holders Tor the maHumlsslon OF their slaves.


The NAvIEs OF FRANCE AND ExGLAND-TLe
washington tRtOn OF the 9th INST, contains a
carefully prepared list Of the Navy of France.
from which we learn that it is COMPOSED #
3II sailing vessels, carrying 0,l76 guns. and
220 steamers carrying 90l guns-making a
total Of 537 vessels and 1907 guns Acco
ding to the Navy list Of Great Britain for 1856,
The effective force Of that coeptry was 2G9 SAL
Ing vessels, carrying 1862 guns, and 25s
steamers, with 4,0lS guns. 1t will thus be
seen that the Navy OF France exceeds that Of
ureat Britain by IO vessels and 1877 gums
This is u very small difference, and the uavies
OF the most powerful maritime powers in Flu.
rope may therefore be set down as about equal.


o. The Hon. Thomas J. Rusk. whose death
by suicide was announced by yesterdays telc-
graph, was native of South Carolina, and not
more than sixty years old. He went 10 Texas
while 1t was a province of Mexrn took an
active part ~ the movements directed towards
from the Republic, was one of the
slgners OF the Declaration of Independence;
served with gaIlantry IN the wars; was chosen
Secretary of War, and afterwards President of
the Republic. After the annexation 10 tie
United States, be- was, together with Gen.
Houston, elected to the Senate and has since
then been twice reelected, His third term
would not have expired till March d. 1868.


o. The Springfield Argus saws there is
no doubt that a majority OF the electors of Mas
sachusetts at this moment are conservative, ma
tlonal men, but 1t Is equally true tina, the per
sons composing this minority belong to differ
ehl political organizations, aud have not been
accustomed TO act IN harmony at The elections.
We do not know that they DO so in future, al
though we think there is Il tendency among the
national men of the State, to ally themselves
with the Democratic party, as the only one
winch hls strength and vlialy enough to ac-
cpmplsh the final overthrow OF fahatIcism in
Massachusetts""


A Lone FAsT-On the second of April last
a lady IN Sharon, Mercer county, Pa, vacated
a house, winch has remained untcnanted untii
Inst week. On opening one of the rooms.
which was entirely closed a cat was fund'
emaciatcd, but still aliye-bsvinU
undergone four months fast The cat bids
tar I"" recover, and, as the story goes, has a
hankerng after victuals""


o. At the recent celebration Of West India
AT Plttsburg, Pa, a coored ora
tor let slip the following. ""Whcn a nation
turns from God aud humanity, then God catches
that nation by the neck and twists il up. and
rolls 1t up, aud hurs it down there, tnr,bfr
than suns beam could catch it in a thousand
yeats


PoIXrrD 49,"" Mr.. President, rise to get u&S
and ana not backN ard to come forward in the
ca use ut Education, for had 1t not been for Edu-
cation, would have been as ignorant as yOC
are, Mr.. President"" So said an eloqnent adj
vocatc Uf popular education in the town Of
BiaUk.


o. In back township in upper Canada, n
nan siratc who kept tavern, sold liduor ts ILp
people I'LL they got drunk and lous sht in his
house. He then issued a warrant, apprehendcd
hem, and tried them on the spot. aud besides
lining ihcn'. made them treat each other 10
make op the qnlrr,i.


o. A Western plprrs offers to write NJ
Delurr, OF ESP"" after the names Of such #
It's subscribers, in directing their papers To
hem, as will pay twenty-five cents ezra, or,
,dd buth OF sIld "" handles"" for h:ry cents eA.
ra. Cheap enough iur u luxury.


o. An lrishnian, in philadclphia, while
chasing m''Sqni"" from his premises, iun,nrd
'ut OF a thlrd-s story window ailer it and VAS
seriously injured. ft


0~13'"" What's whiskey bringiug?"" manfred
l dealer IN that article. ="" Bringing men. TO
he gallows,"" was the reply.


OF new paper is to be started in Adrian,"
1_1857-08-08_p4_sn86058106_00279557141_1857080801_0134,Oroville daily Butte record.,01,1857-08-08,p4,SHERIrr'S SALE.,,"UNY VIRTUE of an execution issued out of the
MD District Court Of the Sixth judicial District IN
and for the County of SACRAMENTO end State of Cali
fornia to me directed and delivered. commanding me
to make the sum of seventy five sixty one hnndredths
dollars costs of suit, and all accruiDg costs on said
writ wherein q 4 NJ. A. Hafey plaintiffs. and
Jesse Elder Il G. A. Walter are defendants have
levied upon aud shall eXpuse at public sale to the
highest bidder for cash on the , tn day of August,
A. u. ls57 at the hour of 2 o'clock NJ. all the
right title and interest of G A. Walter. one OF the
defendants above named, in and to The following
property. To wit: the undivid fifth interest in
and to the Union Claim being 300 feet front by $50
reei deep said claim is situated near the reservoir
back of the town of Lynchburg in Butte County CAL
iforuia. Also all the tools and suces belonging TO
or in arywise apperaining unto said claim.


The above sale to axe place at the Court House
door IN the Orovllle, county and state aforesaid.


Dated August3 B. 1857.


P.FREER, Sheriff Butte County"
2_1857-08-21_p4_sn86058106_00279557141_1857082101_0178,Oroville daily Butte record.,01,1857-08-21,p4,SY-RICErS SALE.,,"KEY VIRTUE of an cXecu,ion issued ont Of the
ND District Court of the SIKH judicial District In
and for the County of Sacramento end state of Cali
fornia, to me directed and delivered commanding me
10 make the Of seventy five sixty one hUndredhs
dollars costs of suit, and al accruing costs on said
writ wherein Q. 4 NJ. A. Haiiley are plaintiffs. and
Jesse Elder Il G. a. Walter are defendants have
levied upon and shall expose Mt public saie to the
highest bidder for cash the 25th day Of August,
A. u. 1857. at the hour OF O'Clock NJ. all the
right title and interest of g, A. Walter. one at the
defendants above named. in and 10 the following
property. tc wit: the one pnvded ttth interest in
and to the Union Claim being 300 feet front by $50
ieet deep said claim is situated near the reservoir
back of the town of Lynchburg in Butte County Cal
ifornia. Also all the tools and Suices belonging 10
or in arywise appertaining unto said claim.


The above sale TO AXE place at the court House
door the town 0rovile, county and state aforesaid


Dated August 3. 1857.


P.FREER, sheriff Butte County"
6_1857-09-12_p2_sn82006534_00415661083_1857091201_0522,The Washington union.,01,1857-09-12,p2,,,"distinction. His policy Is eApresseu III ho Ssio o oi
Virgil


""rros ryrinsque mIhi nuIlo discrimne agcur""


And this is the head and front of his offending in both
North and Souththe extreme sections ON the opposite
sides of Mason and Dixons line expected each that Mr.
Buchanan would favor 4 in the administration OF the
laws to the prejudice of the other He has not done So
and both are disappointed and dissatisfied but not 80 the
country at large In avoiding the whirlpool OF oharyb
dis he has fallen upon the rocks OF Scy and while
he steers safely between, he can listen with equanimy
10 the bong sges of the one and 10 the unclean dogs of
the other which to bark and howl by night
and by day.


From tho Iarrisonburg Cva) Democrat


We invite the attention readers to the admirable
letter of President Buchanan in another column in reply
to set of natical theoogians and professors OF Connee
tcut who have arraned the President before the bar Of
public opinion for his policy in regard TO Kansas The
reply of the President is calm and dgnled and admins
ter whitening and crushing rebukc TO the meddesome
spirit of pio fanatics who attempt TO control the pot
cal movements of the country 1t beahes the spirit of
patriotism and should satisfy all of the determination Of
the President TO do his duty in the Kansas dculty in
defiance of protest of s clcrgynen and the denun
Citations of extremists of both sections The letter will
be read and endorsed with pleasure and satisfaction by
every conservative citizen Of the land


From the Milwaukee Cws) Daily Nows


President Buchanan then the elected executor Of
the laws and the Chief Magistrate of the people is guilty
of what? OF recognising the government that he, by
virtue of his office and in obedience TO the oath which he
has taken before the world appointed over Kansas and

finds them For doing that he is admonished by tho
forty clergymen that he defes the popular intelligence
and the judgments Of Heaven s'lf true, cooly the
President answers, these grave charges; and ho
proceeds in manner of irresistible logic to prove that
they are not true Ii is true indeed that he
but few arguments the whole case has before been
presented to the country but e arrays the facts and
gunens that yincate his administration so strikngy
that the fanatics when aided by the asute editor of
the Sentinel cannot get around them. The very men
to whom the opposition address their ncendiary appeals
instead 0unless we underestimate their shrewdncs)
of gulping down their candysticks of sophstry will
stand amazed that any person whom intellect and
culture have elevated to the post OF editor
should the doctrine that the President of the
United States may choice as to the laws he
shall admnister-when he is to see that ""(AID
the laws are faithfully executed If the Scntinefs the
ory be correct then the President may execute the laws
in New York and neglect to execute the laws in the Caro-
Inas Does our neghbor mean to defend that position
He must do it or reract his unmanly structures upon
President Buchanan for his letter to the forty clergy
men.
But if this letter is the monstrous production that the
Sentinel declares it s why does not that paper publish
At this precise me If is awfuly barbarous in sent
ment and wicked in its assertion of facts the repubi
cans pretend it is they ought to thank its author for fur
nishing the just they at the gates of political
DEATH with capital document for the campaign that will
perchance them from annihilation Why don't the
Sentinel publish the letter Perhaps its editor thinks
that by debarng it from his columns he keeps it from
the people But he does not they have read it or will
do so and the majority will approve of its positions Ii
the Sentinel under the dark wing of aboitionism, wishes
to grope in the bacness of negro equality why it can
The people, however, are going another way.


From the Lynchburg Cva) Republican.


According TO our promise we present in full this
ing the letter of President Buchanan to Professor Sill
mans committee of New England abolitionists. II is
able and patriotic document and is cutting rebukc
to those who provoked it by their ocious inermcddng
in affairs which did not concern them, and about which
they evidently knew nothing.


From the Bay State.


There has been SO much misrepresentation about af
fairs in Kansas 80 many contradictory accounts and
MANY wjlfu and apparently malicious misstatemcns of
the true issue and the position which the national gov
holds in relation to it, that all who not in
sanely bound to party and rasly influenced by mere
party spirit will hail with pleasure and read with high
satisfaction the calm and dgned answer of President
Buchanan who, while he annihates those who rashly
and ignoranty assai him, puts the whole Kansas ques
ton in so clear light that it cannot be misunderstood
and the government in strong position that 1t can
not be oyerthrown.


We are glad that the President has considered this mat
ter Of sufficient Importance to make it the subject of com
ment before the people The right of any body of elec
tors to address the President in respectful way cannot
be questioned and when their petitions, remonsan
ces, advice brought before the public in such
manner to do injustice to him whom they have ad
dressed and the administration of which he is the head
it equally clear that it is his privilege nay more, it
his duty under the solemn obligations that rest upon
himo vndicate himself and tho government of which
he is the head the true position before the people


1t is for these that we heartily commend the
course taken by President Buchanan in replying to the
communication addressed to him. We in it the gen
une, democratic, jackson spirit. We see in it that
which, if mistake not, many more than those who
aided in elevatng him to his high position will commend
and which cannot but have great influence In engh
ming the public mind upon the true issue involved in
Kansas question. There politicians who are de-
ned that the Kansas difficulties shall not be settled
Th, Occupation is gone when affairs quiet in Kan
sas al hence Kansas must keep bleeding to satisfy their
insatiate thirst for place and power.


From the Binghamton N. Y) Democrat


We publish this week the memorial of sundry Connec-
tcut ministers to the President of the United States on
the subject of affairs in Kansas, which has to be
known the protest of the forty clcrgymen together
with the Presidents answer We invite their careful pc
rusal Extended comment is entirely unnecessary. IL
will be that political prejudice and priesty imperti
and ignorance rebuked in terms pointed,
dignifed and just to leave nothing which the most
ardent democrat wamest friend of the President could
wish said or left unsaid


From the Ectrot Free Press.


Had these parsons and professors understood the merits
of the question involved they doubtless would have been
guilty of the impernence of presumng to instruct the
President of the United States in his duties But being
profoundly ignorant Of the merits of the question they
have In their action, made themselves douby ridiculous
before the world Parsons and professors pretty
to make themselves ridiculous whenever they leave their
appropriate concerns and interfere with affairs with
which they have Perhaps it would have been
the part of charity for Mr. Buchanan in this instance to
have forbone exposure Of the mpertnence and gno
of his correspondents but he evidently deemed that
considerations of charity ought TO give way TO consdea
tons of truth and right."
17_1857-04-24_p2_sn82016488_00513688039_1857042401_0451,Arkansas intelligencer.,01,1857-04-24,p2,,,"~See advertisements of NJ. Lynch in our
advertising columns, he has just received
large supply of new and seasonable goods."
3_1857-10-19_p4_sn86058106_00279557141_1857101901_0373,Oroville daily Butte record.,01,1857-10-19,p4,United States O. America.,,"STATE OF CALIFORNIA, Justices Court


County CF BUTTE. Hamilton Township
The People of the state Of California to Charles b.


Hubert GREETING:


WOU ARE HEREBY SUMMONED to appear
""a before me, at my Office, in Hamilton Township
County Of Butte, ON The thirty st day Of October
A. - 1857. at 10 o clock. A. VI to ansaer unto the
plant oI Geo. u. Lynch TO VINO SUE To
the sum ui one hundred and fourteen ifty one hun
DIRE tbs dollars, claimed to be account tor
ranch ices, baard bill and money loaned, when judg
meut will be taken against you for the said amunn,,
together with costs aud damages, il you fail TO APP
pear and answer.


To the sheriff or any Constable Of said County,
Greeting: Make iega service and due return hereof.
Given under my band this 18th day of October, A.
d. 1857 JAMES. =. GRAIN, IL :


Justice Of the Peace for sand Township.
1t is hereby ordered. that service be had in this
cause by pub ication the Daily Butte Record two
wees


Given under my hand, this 18th day of October, A.
ID. 1881. JAM $ = GRAIN.
olJ-2w Justice Uf the Peace."
