article_id,newspaper_name,edition,date,page,headline,byline,article
31_1859-11-25_p2_sn84022991_00513688052_1859112501_0083,The Van Buren press.,01,1859-11-25,p2,FROM WASHINGTON.,,"WASHINGToN, Nov. II.
The Southern mail furnishes the New
Orleans Picayunc of the II inst, from
which the following items of news are OBJ
tanned


The gale on the Gulf lasted for ten davs.
Ell Progresso says two c1nductas of spc-
Gle, amounting to $4,000, 900 Had left San
Luis for the Rio Grande, and they were
feared to be in danger from the maraudiny
parties.


Robles has lost ground with the Church
party, VINO suspected him of the intention
of playing false.


1t was addict in postscript in lettcrto
the Picayune from Vera Cruz, that Dobla-
do had just entered Cuernavacca with ! 900
men.


it was officially announced this morning
that cotton and corn are excluded from the
list of free imports at the Canary Islands
Islands. Both articles are still subject to
heavy duties.


n rumor was circulated here to-day that
Brown S rescue would be attempted, but it
fell still-born.


The Richmond Despatch States that Ed
ward Maiiitt, who was arrested at Lynch
burg as suspected participant in Browns 5
foray, has been released for want of evil
dence The identifying parties have pro-
ceeded to WytheviIlc for the purpose OF ex-
amining another suspected fugitive. Seve
raj suspected persons, mostly northern ped
lers have recently been arrested, and it ap-
peaIs to he the intention of the authorities
to place in confinement all who cannot give
good account of themselves.
1t is stated that DR.. S. G.. Howe has gone
to Canada. His friends disclaim anv con-
nection On his part with the late plot in
Virginia.


RIcHMoND, Va, Nov II.


Reports have been received here, to-day
frora Chariestown, that an attempted res
cue OF Brown was expected, and crea ed"
7_1859-08-27_p2_sn84038814_00279557190_1859082701_0199,Daily national Democrat.,01,1859-08-27,p2,A Most Imbecile Administrator.,,"We met, yesterday, Mr.. James Lynch who
has recently left Camp Floyd, Utah Terrific
ry, where he has been employed for some time
under the Government. He has been all over
the Territory, and gives most fearful ac-


count Of the state of affairs therein existing.
The Mormons rule every thing with high


hand. No Mormon can be brought TO jus


tice. Gov. Cummings is a mere tool of Brig


ham Young. In fact, Brigham is in every


sense of the word Governor The Gentiies


appeal to Cummings for protection against


the thieving, numbering Mormons, but they


appeal in vain. He eis hand-in.glove with the


whole damnablo horde, and does as they


wish. All adverse representations to the


General Government amount to nothing. Mr..


Cummings is retained in office, apparently for


no other reason than that he is of no earthly
account in the position which he holds


Murder after murder has been committed
in the Territory; the names of the murderers
in many instances ascertained, the witnesses
also discovered and efforts made to bring
them to justice, but the Government itself has
frustrated every endeavor At one time
Judge Cradebaugh instituted proceedings
and with the aid of the military would have
dealt justice upon the heads of the murderers
of peaceful travellers through the Mormon
Territory, but Mr.. Buchanan's Administra-
ton, more anxious to accommodate the Nor
mons than to protect its own citizens, COM
manded Judge Cradlebaugh to desist, and re-
fused him the assistance which he required.
He had the murderers marked, the very
halters of justice around their necks and
nothing to do but to bring toward the wit
nesses and, under the protection of the mill
tary, enforce the proceedings of his Court,
when Mr.. Buchanan's most despcabe Adj
steps in and orders a cessation of
the whole business and virtual release of
the assassns


Mr.. Buchanan knows well what sort of
Governor, Cummings-the tool of Brigham
Young-is making. Why does he not recall
him Because, Mr. Cummings has Support
cd the Administrator"" about is fair |
play, and the Administration must now sup
port him. According to Mr.. Lynchs State
he comes recommended by va
rious letters from high sources as a veracious |
and honorable man-it requires more whis-
key and brandy to sustain him than any
thing else.


Mr. Lynchs report of the Indian Agent, DR..
favorite of the Administra- |
tion is not much better. Dr. Forney-no re-
lation be it understood, of John W. Forney,
the able editor of Forney's Press-according
to Mr.. Lynch is as much friend of the Nor
mons as Gov. Cummings, and has also an eye
TO speculation, selling Government mules and |
other stock at very reasonable prices, con-
idering that the property costs him nothing,
md the profits to his own pockets are clear
gains.


What are we to think of an Administration
that appoints such officers as these ?-that |
permits American citizens to be murdered in |
this cold-blooded and irresponsible manner
that makes friends with Mormon traitors
and rebels as against peaceable, law-abiding
citizens2 VIII such an Administration be
rebuked by the people? 1t remains to be
seen."
61_1859-08-27_p2_sn84038814_00279557190_1859082701_0199,Daily national Democrat.,01,1859-08-27,p2,,,"The MoRMoNs-Mr. James Lynch, in his
statement as TO the circumstances connected
with the Mountain Meadows Massacre, says:


Many of the leaders are well known John
D. Lea was the Commander in Chief; Presi-
dent Height and Bishop Smith in Cedar City,
and, besides these, one hundred actors and
accomplices are known to Judge Cradebaugh
and DR.. Forney. Some of those implicated
are and have been in the confidence and un-
der employment of the Superintendent of In
dian Atfairs-Bishop Hamblin. for instance,
who is employed by DR.. Forney, among the
Indians down South, who knows all the facts,
but refuses to disclose them."
11_1859-08-06_p3_sn83030179_00220720445_1859080601_0003,The weekly Anglo-African.,01,1859-08-06,p3,Mtms gummatp.,,"| John Charles, slave-dealer from South
Carolina, died suddenly in Montgomery,
Ala, on Tuesday, from taking by mistake
dose of morphine for quinine.
The Occidental Messenger"" of Inde-
pendence, Mo-, publishes comparative
statement Of the Assessors books of Jack
| son County, Mo-, in which are situated In
dependence, Kansas City, and Westport,
from which it appears that the number OF
negroes Slaves in that county, has de-
creased 500 in the past year, which is
about II per cent.


Miss Bates, the sister of Hon. Edward
Bates, of St. Louis, recently emancipated
the last Of thirty-two slaves, who formed
part of her inheritance, and whom she has
gradually set free as they became prepared
to take care of themselves in freedom.
Judge Bates emancipated the last of his
slaves several years since.


The Lynchburg "" Virginian"" says that
Captain Keziah Bayles, who was convicted
in Petersburg of slave-stealing, and Sem
fenced to forty years Imprisonment in the
Penitentiary, died at that institution few
days since, having at that time thirty years
to serve. His capture, it will be remem-
bered, created much excitement, and he
narrowly escaped lynching when he was
landed from the boat that carried him to
Petersburg.


In the police reports of the Richmond
va "" Enquirer"" we find the following
Lewis, slave Of J. d. Quarles, was Or
dered thirty-nine stripes, well laid on, for
bold burglarious attempt to break into
the store of J. Gilmore. If the negro had
effected an entrance, it would have been a
hanging matter""


The editor of the Hornellsville On. Y }
Journal has seen letter from Mr.. j.
Bennett, colored barber of that village,
who left some weeks since for the coast of
Africa, where he intended to engage in
farming The letter is from Liverpool,
and states that he has purchased ten cotton
gins and ten bushels of cotton seeds, and
intended to sail the next day with his
goods, on board the steamship Ethiopia, for
Lagos, on the west coast of Africa


Mr. Spratt, the slave trade lecturer Of
South Carolina, is delighting"" admiring
audiences at Savannah


The slaves of Geo. Washington Parke
Gusts, though freed by his will, Fifteen of
them are his own chiIdren-he was no kin
of Washington,) have never obtained their
freedom. They and the Custis property
now belong to Col. Lee, near Washington,
| ID. c.. Some of them recently attempted
to escape from bondage, but being caught,
the men were whipped bya driver who re-
fused to whip woman of the company.
The gallant Colonel, representative of pa
triot blood, stripped her and gave her thir-
ty-nine lashes with his own hand. All
were then sent to Richmond to find new
| masters.


A foreign correspondent of a Boston
journal says that the Hon. Charles Sumner
intends to return to America early in No
yember"
19_1859-08-05_p3_sn83030213_00206530625_1859080501_0655,New-York daily tribune.,01,1859-08-05,p3,,,"considerable punber OF persons s'iii ""noSed tho
geutleman and lady until they reacne9 sne 19noasa
Iea House on their return through Smithoeid srees
from the depot Ou the way back, the Iatier roppeH
a; a drug store, and the gentleman inquired ., mo
ce,k if il WAS customary 70 law 20 carry arms.
plvii = the clerk advised him not 10 show his p.s


h. was then doing, whereupon the gentleman banded
the pisol 10 the lady, who placed IN her pocke en'
tbey continued their wax 10 tue Monongahes touse'
For short time after III ~ arrived there severA pr
sors Who had folio we'd them thither remained or lno
siew ak opposite. They did not subsequently appear,
and the said parties shortly after dispersed.





BORDER FoR,Y.-One day last week band OF eghc
inmsculaie Kentuckians, who had by some strange
tor,stfnlpess mistaken the good county OF Mon'soney
in the sovereign Stale Of Tennessee, Tor an unseNed
Indian Territory, in which they could hnnt cTmihas
or buffalo without he in,srpos'tion oil tns sw
a,ms made their appearance IN our Streets ana Passeu
through our town. A short time after tneir hegia
from, town messenger arrived from the cnc'in IN
which they had gone bringing the startling announce
ue,t hat they had with force OF arms, and with ma
Nee afoethonght f,lopiousy levied upon the BODY OF
one Iobsop a citizen Of this county, residing ABOUT
two miles from towp, charging the sad Hooson Nl'h
having been some time innecied with gang OF morse
thieves in Christian County, Kentucky, without pro-
cess of law whether be would or not noiens roteas M


us unu. Hobson in great alarm for the safety OF ms
BODY as well he mgi be with such atorb,idng iookn
earg started messenger 70 town for asssianc o-
fcer Jack Reed accompanied by two other gentle
men, volunteers for the war; started post haste Tor tno
seat Of war. Upon arriving there they iound tno
parties belgerent still IN sfofu quo, ana thelrupou
arrested and brought to town the entire troupe, ooth
regula ors and victim. Hobson immediately brought
suit for false imprisonment, and the regulators 9ero
compelled 10 employ lawyers To Keep their precious
csrcases out of jail. The ra resulted IN hne oi *io
and costs upon each upon securing woich they were
discharged They soon siraddled their blooded nags
and ned their ugly mugs toward the Christian coun-
y roads, doubt the idea very strongly
oeyeluped that that the last time they would un-
der,ske TO execute lynch law IN Tennessee. 1hey
probably came over here believing that there vas no
law in Tennessee: Squire Bailey satisfied them OK
their mistake and only charged them $lo ana coses
ench for the lesson. Hobson was held to await the
''f""'''''' ICark.vile lTen6.) Jeseronsn.


TBF CoLoRED Peoples CoNyESrIos ~ BosroS -
The colored people OF New. England are having their
turn at Convention. holding. They assembled in Con.
yention in the Meionson yesterday morning, and VIII
continue in session through to-day. The Me'onaon
was ted and large proportion oi the snaience were
females neatly and in many cases very tastiy at,red
and apparently deeply interested in the proceedngsot OF
the Convention. The business of the Convention vas
conc ucted with proDpitude and IN manner credLa-
bic To those who participated IN "". Many OF tho
sneakers showed degree Of intelligence AMI OF ora
torcal ability which would have reflected cre1t upon
sry gathering. Like many Conventions OF white men,
they had esJaNagapces IN ther ideas ana wased


GOOD de al Of their time in making great ight over
yeiy small matters. There were, however, not q few
vaiuable suggestions made by some OF the speners,
which if they were followed, would tend to elevate
the colored race, and improve their social cont'on.
TIE general impre ssion made by the Convention upon
the whie men who were lockers on was iaVor1oio to
the theory that the African race in the United S,ates
if placed under circun stances more favorable tns IL
nov enjoys, perhaps, owing to the prJuce against
color can hope 10 enjoy in this country is capable oi
credaby sustaining the duties aud the responsibilities
which ordinarily devoye upon those who manage tho
affairs of Government. Boston Journal, Aug2.


A Curious REsURREcTioS CAsE.-A curious case
occurred last week AT Roue, in Franklin County Ohio.
Mrs Peters wiie of German Of that name, after a
short illness supposed to have died. Her husband
made nmediase ~ rar gemeDts for ber funeral having
procured coffin in this city. On placing her body in
this cofin, q general psTspiTation was observed
throuehot the skin which repor ed to the husband
with the suggestion that the burial be defeef In the
hope Of re animation. To this the husband objected,
and had her inferred the came day, Saturday. After
the bunsl services were tver rome relatives OF the
supposed deceased, who reside IN tois city arrived at
X me to attend the fupera which had already tihen
place and hearing of the crcumst snccs, caused the
BODY which then had been four hours in the grave, to
be 0isintered, when, to their surprise and joy they
found signs of life still remaining Retoratives being
administered Mrs. Peters gradually recovered, was
tak.r by Der friends in this city, and is now well. We
are informed that she refuses to again live with her
husband The crcums abces connected with the sfar
nre strange indeed, and should undergo inysstigs-
tion columbus (O.) Fact


TUE ATLANTIC AsD THE MEDITERRASEAs.-The
Bay of Bscay and the Mediterranean are TO be united
and 900 miles TO be saved by great canal through
the Inferior of Spain. The project has received tho
sspction Of the Government OF Spain, aud the Qaeen,
ID


s protector, Mr.. Charles Boyd Of Barnes, Sury, Two
years TO make the necessary preparations for carrying
II into efier.. Tho gigantic work, which is designed
for the purpose Of shortening the passage Of shipping
to and from the Mediterranean and the ports OF North
en Europe by than 600 miles, will be 10 miles
in length $40 feet WIDE, and ~ feet deep-svable for
vessels Of the largest and most unprecedented dmen
sions. II will commence ut bilboa on the coast ot
Biscsy and proceeding through the Cantabrian Noun
ains and the Valley the Ebro and passiDg by Sara
gosss and Estella will fall into the Mediterranean at
the Bay of Alfaques in Cats Onia Ths cost OF this
enterprse has not yet been ascertaned but IL s almost
certain that large portion OF the expenses Will be
borne by the Spanish Government, and consequently


comparatively email amount Of capital will be raised
in England, while the arising from the tolls
on shipping and for right Of way will be immense


London Iustrsted News


ADVERTISING FORA MISIsTER.-This is quite cOu-
mon 10 England, and some Of the published wants IN
the clerical lpe are rather unique in their way. We
observe by The Christian Paness, the Episcopal pa
per of this docese, that parish in Vermont have
adopted the Eogiish custom Of procuring rector:


minister parish q Trinity Church. 81 Johe'.ay,
D the diocese whose ssy texcasye Of donA


9s -sns not g. o. f. than IA Bs.oa snne r.. ss
Of 81 Johnsbury Of the first class in beauty Of oea'o


s hab,ants sterling WORTH for moral habit, and r general
Intelligence There few psces where able and rsaoas
.nrGe.. AddTes. DR. l. Kibourne 81. Johnssury, tho
Bishop VI be Dioces. u Burlington.


FIRE oy 4 RAILROAD TRscK.-The mail train from
hours t point three miles London BY the prninf
quantities Of dry wood piled soDe shs Ltts Miami
lave been o. Ore severs hour. before The train reached IL
much damaged BY the heat that va, foand
rsd 10 inches from the srouud and In other pso tsey wrfo
forced from hei places By the heat and had e.pnaes every
consumed By ,he fire. II .pposa that the wood sssh re
ic -psIki FROM passing locouoyes ba; h sem.
and aloLg very dry and pab. that MY"
2_1859-12-24_p3_sn83030213_00206530637_1859122401_0811,New-York daily tribune.,01,1859-12-24,p3,FIRES.,,"FIRE II CLARK sTREET-cHiLp BURNED TO DtAlh'


Yesterday afternoon a fire was discovered N 'ne
basement rear Of No. Clark street, by some oi iee
re.iderts Of the neighborhood, who broke open toe
door. and with few pals Of water, speedily eA-
,ipguisbed the flames. Toe police, upon entering me
apartment found the charred remsins Of little gTi
three yesrs Of sse An infant IA months old was
found lying upon bed in one corner, uninjured joan
Lynch and WIFE the parents Of the children, being
yery poor and destitute had gone abroad to seek so
aud had locked the little IN the ROOM eniertan-
ing no fears Of any accident Detailing them lnere
was but little furniture the room, and the damage 70
the premises by fire was very triuing. Ine BODY o.
the child was taken to the Eighth Precinct Slsiion-
House, and AN inquest held thereon by the Coroner
The re was probably caused by the deceased playing
with matches.


war IA TWELFTH sTRKEr-TFS HORSES sUFTocATED.


The alarm OF FIRE in the fnIh Distinct LAST night was
caused by the burning of range OF frame stables m
The rear of Nc. 203 East Twelfth street, owned BY
Patrick NJ Quinn and occupied BY sx or eight eartmen
The building, valued VI slJ0, was Ans0s' entirely"
19_1859-12-16_p2_sn84038814_00279557190_1859121601_0585,Daily national Democrat.,01,1859-12-16,p2,,,"a NICE STATE or AFFArRs.-Tbe CLEVELAND
Ilaindealer gives long account Of an
attempt made in that city, by gang of ne
groes, to lynch a white man by the name Of
Hartman. He had been arrested on su.oioion
Of having assisted in capturing runaway
No indictment being found against him he
was discharged from custody, when the ""dar
kies"" got after him, with the intention of tax
ing the law into their own hands, threatening
to string him up to de fust tree"" BY dint
Of fast running, and assistance rendered hin
by the Sheriff and others, he managed t,
save his bacon lie left the city by priyat,
conveyance while portion Of the darkio
were waiting for him at the railroad depot"
24_1859-12-07_p1_sn84026881_00279557268_1859120701_0723,The Nevada Democrat.,01,1859-12-07,p1,,,"LYNcHING AT MINNEsoTA.-At Minnesota, ST.
ezra county, on Sunday week, man was ar
rested on suspicion of having stolen $20o from
a Mr.. Ferren. A rope was put around bis neck
aud he was drawn up two or three times, with
the view Of compelling him to confess the theft
He was seve.eIy chokcd, but denied the theft
and the arresting parties quit, as whe as they
were before."
50_1859-06-01_pNone_sn82015753_00212475221_1859060101_1054,New Orleans daily crescent.,01,1859-06-01,pNone,,,"s--5SS7,, Er5EEfEfg5fIEazJ1 GREAT SOUTHERN -znz..
ess3s. q ~ sI.A AND EASTERN NAIL aAl3Ks


ROUTES. .0A'
TICKETS THROUGH BY FOUR ROUTES!


FROM NEW ORLEANS TO NEW YORK;
By ,he GREAT SOUTHERN MAIL ROUTE, daily. I.eay.
lug New Orleans by splendid Mobile Mnil Line steamers Tor
Mobile; hence daily for Montgomery by Cox Branra Co
line o! fist class River Steamers. rom Montgomery to New
Columbus Nnd Macon via Atlanta Augusta heuce by
Wlm ngon, Richmnnd Baltimore, Philadelphia York
by the y Of splendid steamers from Portsmouth 10
Baltimore and by the


Virginia and Tennessee II. H. Route,
Leaving New ORLEANS DAILY by be above route fo- At
aata thence by Dalton, Knoxville, Lynchhur Richmond
on to Baltimore and New York.
TIME THROUGH TO Kew York by either ron'e 6ls DAYS,
all OF oo rohes by first class and railroads.
RATES THROUGH TO BALTIMORE PHILADELPHIA
AND NEW YORK AS Low AS BY ANY OTAEE


RAILROAD ROUTE.


Or by the Cheap Routes,


Through by


CHARLESTON OR SAVANNAH STEANsuTps


TO NEW YORK.


leaving New Orleans DAILY by The above Lines Roas to
Montgomery thence Charleston Savannah by Railroad
shp of large size, AL built expressly for the trade WIN
0r saeroom for passengers Leaving Charles
ton and Savannah S ''


EVERY WEDNESDAY AND SATURDAY
Passengers leaving Nov Orleans on SUNDAYS ar NON
DAYS would arrive at Charleston Savannah for
Leaving New Orleans on THURSDAYS or FBJD Avs
pvul ""t,se at Chafeson Or Savannah for The WEDNES-
Rates though by either The Charlie ton or Savannah ror,
to9sra @ on 2oss Al Sims incudedl only SS9 rs
through from honlgcme Y to New York. -
tion, apply 20 ~ "" s' '""s0''''""
New Orleans. March a. 1854 ~ ''""''es S'ttgS III"
15_1859-08-31_p2_sn84026881_00279557268_1859083101_0666,The Nevada Democrat.,01,1859-08-31,p2,,,"LYNcHING AT SANTA BARBARA.-The San
Francisco Herald is indebted to Mr.. L. Goodman,
who arrived from Santa Barbara last Friday even
ing, for the following intelligence:


Tuesday night, Aug. 23d some persons went to the
house of Senior Badillo, five miles from Santa Bar
bara, on the road to Buenaventura, and after seiz
ing upon the father, and his aged about seven
teen years, took them to tree about twenty yards
from the house, and hung them. The Badillos are
reported to have been accused of cattle stealing.
On the following morning the terrible tragedy be-
came known in town, when body Of fifty or sixty
native Californians armed themselves and proceed
ed to hunt up the murderers. Suspicion fastened
upon a man named Nidiver, and his two sons who
were Immediately captured George Nidiver, one
of the sons then taken out and shot, while the
father and the remaining son, were carried to town
and placed in prison. These proceedings created a
great excitement among the American population
Of Santa Barbara, and they Immediately turned out
in numbers to guard the Jail, or it was feared that
the surviving Nidivers would be taken out during
the night and hung or shot, Affairs were in this
state when Mr.. Goodman left Santa Barbara."
