article_id,newspaper_name,edition,date,page,headline,byline,article
11_1885-07-09_p1_sn2001061779_00296024338_1885070901_0302,Grand Rapids morning telegram.,01,1885-07-09,p1,"WORK OF LYNCHERS.

ANOTHER BATCH SWUNG orr.

The Mississippi Mob Continues us
Labors and Furnishes Two


More Murderers.",,"AEw oKIEANs, July e--A special 70 the
Tunes -issssoeraf from 6renadler, Miss, ssy =,
Yesterday, after the hanging of Perry Me
Christian and felix Williams. TIE mob start
ed after two other parties implicated Ia the
murder ~ the peddlers. When the rope y as
placed around his neck yesterday Motshrls-
uan confessed that he, Williams, Bailey,
James and John Campbell had taken part IN
the murder of two peddiers. The mob de
termlned 10 clean cut the gang, went 10
Jamos's house about twelve miles east OF
here and foundi their man at home,
took him ont aud hung him ap. Then they
proceeded 90 Campbei's house, who fired
upon the party, and II Is supposed slightly
wounded one of them. Campbell fled, pur-
sued by the mob. IL II understood they
came upon him tins morning al daylight.
He refused 10 surrender. declaring he would
never be taken alive, whereupon he Was shot
dead. All four of the men lynched were
negroes. The bodies Of the men hung last
evening then were cut down, aud buried to-
daY."
3_1885-12-05_p2_sn82015483_00271764248_1885120501_0556,Morning journal and courier.,01,1885-12-05,p2,Daniel ma1loy in a Critical Condition.,,"

 Daniel Malloy of 42 Canal street, the un- fortunate victim of the stabbing afray on Webster street during which Bernard Lynch stabbed Malloy with large knife inaicting injuries which may prove fatal, was taken with bad spasm yesterday morning. Nal Joy while delirious overpowered his attend ants and rushed out into the street and be- gan breaking the windows in the house. He soon became exhausted, however, and was taken back to bed and Dr. Russell, thinking he was much worse, sent for Coroner Mix, who took his ante-mortem statement, but refused to say what statement Malloy made. Malloy. however, told Detective Reilly in conversation yesterday that he went upstairs to Lynch's rooms Wednesday afternoon to stop the TOW, as he has done before, and find ing Lynch abusing his wife, used some pret- ty strong language to him and otherwise chastised him. He then went out and had got nearly to the bottom of the stairs when Lynch came to his door and called him a very vile and insulting name. Malloy turned about and ran up the stairs to resent the insult and probably struck Lynch several blows; so thinks Detective Reilly. Malloy then turned to go down stairs and had no sooner done so than Lynch showed the knife into his back. Lynch undoubtedly armed himself while Malloy was descending the stairs and applied the most insulting cpl thets he could think of to bring Malloy back within reach of his blade. Malloy also told the detective that the reason he had refused to say anything about the case was because he did not want his father to know that he was interfering with his ten ants Four witnesses have been found who claim to be eye witnesses of the occurrence. They are Edward Cassidy, James Cashuan, Mrs. Ellen Reilly, who lives on the same floor with the Lynches, and Miss Mary Nal loy, who corroborated the story told Detect i've Reilly by Malloy. Late yesterday after noon Malloy was taken to the hospital in the police ambulance accompanied by Dr. Rus sell, and at midnight he was somewhat de- lirious but doing as we'll as could be expected."
13_1885-12-05_p2_sn82015483_00271764248_1885120501_0556,Morning journal and courier.,01,1885-12-05,p2,"pa.tb CfJobn Crowley,",,"MT. John Crowley, son of Mrs. Ellen Crow lev, died last evening at 6 o'clock at his home, corner of Clay and Jackson streets He had been ill with consumption for about a year. Before his illness he worked at Lynch's cigar factory on St. John street

 His father, Mr. Timothy Crowley, died about six years ago. He leaves one sister ""nd four brothers, all of whom reside in New Haven, who, with the bereaved mother, will deeply mourn his loss. His age was twenty"
27_1885-07-25_p4_sn84022982_00513688659_1885072501_0653,The Osceola times.,01,1885-07-25,p4,Shcrifl''s Sale.,,"
tllssi-sippi County. Arkansas, | viii at the
d""or OF the court house, IN the town orOscro.i.
Ark, on


THURSDAY, AUGUST 2irH, 1855.
offer for sale and sell 10 the highest bidder on a
credit OF three months the Sc = Of section
twenty (9) IN township fifteen north range
nine east, levied on a. the property uf Ben II
hacchus TO satisfy ""A Judgment rendered against
Inn by \. j lynch, Justice Of tle peace for
Monroe township, in said county, on the 10th
day uf ,ec""mber lssi, and in favor OF Robt
Dean, FOR one Hundred and seventy -four Dol
lar tsiIl,dj with Interest from thr lOth day
~ December 1881, aud C1sts of suit, said judg-
mrnl being now of record Ia the Clerk s Office
IN snid county, in the book oi Judgments and
dccfees, page 80, said laud will be sold In
tracts oI iuriy acres, beginning at the north
east corner of said So = ol Sec 2O.and coniinu
Ing until sufficient amount thereof 10 satisfy
said Judgment, interest and cost Purchaser
VII jr required la give note with approved
security and ""A lien retained on the land unti IL
ihe purchase money is paid.


Judgment, slii,0, Interest, SOS Costs.
$3.50, Tot Il, Sis Gs credit by cash, sGO.
Balance due, Sl2s6,


Given pnd,r my hand this 23rd day of Iuly 4,
ISIS IL IIASkINs
l'-2' II Sheriff"
15_1885-09-19_p1_sn84020151_00340583620_1885091901_0240,Huntsville gazette.,01,1885-09-19,p1,SOUTHERN cLEANINGs.,,"


Davis will raise six hun lred bales OF cot.
ton this year.


A woman in Logan County, Ken
lucky, takes her rest in patches Of
three days and nights sleep at time,
and then keeps awake for like period.
She is eighty years old.


Ida Katzer committed suicide near Leon
Springs, Tex, a few days ago because her
parents sranted her to marry a man
nance 10


TT Sn,, So Anderson and Montague
cou., iyl2a, '~nt re Waterloo for the
Prof d


Dr Resol.at axahachie, Tex, q
few nigssx -. trunk, thrown from a
window, struck and it is thought fatally
injured Mr.. Simp Wilson.


Charles Williams, negro, shot and
killed Polk Mitchell, street-car driver,
at Chattanooga, Tenn, few days since.
The murderer was lynched.


Cotton has been damaged fully twenty
per cent. in portions of Mississippi by the
drouth, and many estimate the damage
much greater.


Mrs. Fl. G. Hulse wife of prominent
contractor, was assaulted on the street in
Chattanooga, Tenn, a few nights ago by
ruffian, who Knocked her d down and rob.
bed her of her portmonnaie. She was
painfully bruised. The assailant es-
capped


John Hoffman fatally stabbed a negro
by the name of Harrison Gladdish at Hop
kinsville, KY, few nights ago. The un-
fortunate man was almost disemboweled.
The slayer is in jail to await the action of
the Grand Jury.


Allen Thompson, a negro living near
Linden, Tex, beat his step-dau ghter to
death with club a few days ago. He
had frequently beaten her.. and fearing
arrest therefor he concluded to kill her.
Lynching was threatened.


The colored debating society in Geor-
gia town has been discussing the question,
(which Are the Most Useful to Society.
Lawyers or Buzzards""


North Carolina is building up an extern
sive trade in cherry lumber. The wild
cherry grows abundantly in the noun
tainS.


Thomas Manuel went into San Antonio,
Tex, from a hunting trip with a fatal
wound in the neck. He said he had been
accidentally shot by his companion, name
unknown.


The city of Fort Worth, Tex, and Pre-.
cinct Number ons of Tarrent County voted
on Prohibition few days ago. The pro-
position to stop the sale Of liquor was de-
feated by nearly l, 700 majority.


The Swatara, which was ordered to New
: Orleans to transfer silver coin from the
SUBJ Treasury to Washington, took on
board $12, ,000, 0J0 and sailed on the 18th.


curious case of lunacy has developed
at Conyers, Ga. Newton Hammock, a
prominent citizen, joined the Baptist
Church by immersion. The ceremony
drove him crazy, and he has been conf
mitted to an asylum.


News comes from Bristol, Tenn, of the
cremation, a few days ago, at Chillhowee,
settlement in Sullivan County, Of James
Sharett. He was standing over a fire in
his shop, took fit and fell suddenly into
the fire. He was burned to crisp before
assistance arrived.


Abraham Pope, owned house at Rock
Run, Ala, that he rented to a white man
named Hart. few days ago. while at
tempting to collect his rent, he and Hart

Sc zed a rock with which he crushed
Pope's skull Hart escaped, but officers
were in pursuit


A horrible murder was com mitted few
nights ago at colored church ten miles
east of Canton, Miss. Leon Cockrell, a
negro school tea cher, shot Aaron MARI, a
colored deacon, while the latter was
kneeling with the con gregation in prayer.


James Smith was fatally stabbed at
Louisville, KY, few nights ago by his
step-father, Harvey Clark. Smith and
his mother had sold calf, and Clark de-
manded the money. On being refused, he
tried to shoot his wife. The son seized the
gun, and in the struggle which ensued he
was stabbed three times by Clark.


Several weeks ago Mrs. E. R. Tenant,
of Marietta, Ga, was rendered and ac-
cepted the place of Superintendent of
Women's Work at the New Orleans Ex-
D ,stion, the place formerly held by Julia
Ward Howe. She publishes a card re-
signing the position, assigning as rea-
son: sMy husband is opposed to it, and
give it up in Difference to his Wishes""


Fifty years ago Ellen Johnson, a colored
woman, was separated from her mother
at Louisville, KY, the latter being sold
and sent to New Orleans. The mother ar
rived in Louisville few DAYS ago hale
and hearty. She is 112 years old and the
daughter sixty years old. Living in the
house with Mrs. Ellen Johnson are her
great-grandc children. This makes them
great great grandchildren Of Mrs john
sons mother. Strange as it may seem,
the great-great- grandmother, and the
great grandmother, the grandmother
mother and children all assembled In the
same room a few days since.


A double tragedy resulting in the NOR
tai wounding of two persons occurred at
Atlanta, Ca, few nights ago. Miss Ida
Maxwell eloped with John Shelton ana
married him at his mothers, whittier no
was followed by the girps father ana
brother armed. The elder Maxwell was
about to shoot at Shelton when the latter
Drained young Maxwell with hatchet.
He then fred at the old man and ne 1eli
mortally wounded.a


A sus was decided at Charlotte, N. u,
few days ayo, in the Superior Court IN"
17_1885-09-19_p1_sn84020151_00340583620_1885091901_0240,Huntsville gazette.,01,1885-09-19,p1,PERSONAL AND GENERAL.,,"ternal Revenue Bureau was held at Wash
ington, D. c., on the 11th, to take suitable
action in regard to the death of E. A.
Rollins, formerly Commissioner Of In
ternal Revenua. Appropriate resolutions
were adopted.


The imports of merchandise at New
York for the week ended the 18th wers
valued at $6. 492, 25S


The Spanish people are clamoring for a
war with Germany. or, failing that,
revolution


CONCORD, MASS, celebrated the 250th
anniversary of the incorporation of the
town on the 18th.


MRS E. A. CANFIELD was killed by the
accidental discharge Of pistol at Yonk-
ers, N. Y. on the nth.


AN effort is being made to form a nion
between the English Liberals and Irish
Conservatives against Parnell.


RIDDLE, ex-President OF the defunct
Penn Bank. at Pittsburgh, Pa, has been
discharged from custody.


FRANCE is agitated over the discovery
that German spies are haunting nearly
all the fortified towns of the country.


ROBERT GREENWOOD, an old citizen of
1Au ldudpOilSp 1uu., Iell uOWu MS SbalTWd
On the 10Th and was killed.


The Russian Govern ment is very active
in the matter of building Notifications
and defenses at Sebastopol and other
places.


A BAND of Apaches recently raided a
ranch in the Santa Fe Valley, New Mexi-
CO, and killed man named Pollock.
A TRAIN on the Denver & South Park
Road was wrecked on the 18th, and a Mrs.
| Cronkhite of Denver, Col, was seriously
| injured.


CLARENCE and Herbert Morrison, of
| Muskegon, Mich, went sailing on the
lake on the 18th and are supposed to be
| lost.


| TWELVE glass works factories resumed
operations at Pittsburgh, Pa, on the 18th,
| giving employment to 900 men.


FRANK HArToN has sold out his interest
in the Burlington Ha,okeye, and is now
editor of the Chicago Euening Mail.
WILLIAM BRADLEY was fatally and
James Hamilton seriously injured by
fire damp explosion in the Ashtabula
Coal Company's at mine Guffey's Station,
Pa, on the 12th


A CHINESE loan of sd Oo),O0) has been
negotiated at Paris and Berlin.
THERE are no signs of abatement of the
smallpox scourge at Montreal.
| A PREACHER named Andrew D. Hunter
was killed in the Chickasaw Nation on the
| 10 2.h by man named White, who el oped
with the reacher's daughter.


THE Spanish Amhass ador arrived at
Berlin on the 18Th with complete
apology from Spain to Germany.
| A STAGE was held up between Fort Nc
night Of the 11th, by robbers, who sue
ceeded in capturing Wells-Fargo's treas.
| ure box.


JOHN L. SULLIVAN was arrested by the
smallest man on the Cleveland police
! force on the 18th for pitching game of
base ball in violation of the Sunday law.
PETER DAILY, Thomas Fitzpatrick and
David Naughton have been arres ted
charged with causing the dynamite explo-
sion in Garry Bros dry goods store in
New York last February.
SENATOR MALONE und artook to cow
hide some young men-associates of his
son, Butler-at Petersburg, Va, but failed
in the attempt and had narrow escape
from bein : stabbed.
A MOB surrounded the house Of Warren
Coon, e-beater, at Chester, Neb., on
the 18th, and were about to lynch him,
when the prayers of his wife, supple ement-
ed by his own, induced them to give him
an other chance to reform.


THE Puritan won the first race Of the
series with the English yacht Genesta on
the 14th, beating the latter by four min
utes and forty seconds.


The Order of the Cincinnati had a
grand pageant at Cincinnati on the night
of the 18th.


FREELAND won the special sweepstakes,
value $1,000, mile and quarter, at Brigh-
ton Beach on the 14th.


CHANNoNG has been proclaimed the new
King Of AMMAN.


DANIEL DORSEY, proprietor of Barnum's
Hotel, Baltimore, Md, died on the 14th.


THERE were 12S deaths from smallpox
in Montreal last week.


AFAMILY named Gedion were poisoned
at Shamokin, Pa, on the 14th, by eating
toad-s tools.


THREE of Prestan's lieutenants have
been captured and placed in Jail at Pan
anna.


Two cases of small -pox have been dis
covered among children in New York
school.


A TENEMENT fire at Ann Arbor, Mich,
on the night of the 14th, dest royed the
life of Mrs. Ausman, colored woman.


A GREAT socialist meeting was held at
Rotterdam, Holland, in favor of general
suffrage.


IsMA1L PAsHA, -Khedive of Egypt,
has been refu sed permission to visit Con-
stantinople.


WILLIAM TAYLOR shot his wife and
himself at Worcester, Mass, on the 14th,
and both were thought to be fatally
wounded.


GENERAL C. W. FIELD retires from the
race for Doorkeeper of the National
House of Representatives.


The first section of the Panama Canal,
twelve kilometers in length, will be COM
pleted in October.


LuCIUs A. WHITE made clean breast
of the Brazilian couuterfeiting scheme in
ourt at Waco, Tex, on the IA b, giving
full details Of the whole matter."
3_1885-10-16_pNone_sn83040340_00237283193_1885101601_0076,The Iola register.,01,1885-10-16,pNone,Center Grove Cuttings.,,"Having seen nothing in your paper
from this corner, we have scraped up a
few items which may be of interest to
some one ...... Jack Frost begins to
bite ........ Mrs. r. V. Reed was called
to Kansas City the first Of the week by
the sudden illness of her mother Mrs.
Orvis. Mrs. Isham and daughter,
of Chanute, are visiting at Mr.. j..
Thomson's... .....Mrs. Phebus. who has
been i'll for sometime, is gaining her
health again.........A very pleasant
party took place at Mr.. Baxley's last
Friday night. All who went enjoyed
themselves very much......... Misses
Leakey and Lizzy and Clara Baxter
were visiting at Mr.. Thompson's one
night last week Mr.. H. l.. Pal
string and Miss Lizzy Hainey were
united with the ties of matrimony on
Thurday Sept. 9th. We wish them
much joy in their journey through life
......... Miss Anna Virgins is staying
in humboldt this week......... .Messrs.
Alex, George and Sam'l Baxley spent
last week at Topeka at the soldiers
reunion. Also Messrs. Elwood, Ba-
ker..and Hunt...... Martin Burkley is
visiting his father and uncle, the Mes
sers. Kerns. Mr.. Lynch and son
attended the NeOsho Falls fair, taking
with them three fine horses and bring
ing back the first and second premi-
ums ........ Miss Jennie Mckinney is
staying at Mr.. Reeds during her
aunt's absence....... Mrs. Williams
and children who have been visiting
at Mr.. Lockhart's, have moved to
Humboldt. LADY GRAY."
17_1885-10-29_p3_sn94052361_00211107145_1885102901_0495,The Daily Tombstone.,01,1885-10-29,p3,FOR SALE,,"The Cattle ranch ne@ the Ina goon mountains known aa the Lynch ranch to2stleg with 60 head of cattle and all Improvements 'Forplrtiealara inquire of Mrs. W. E Morris, Stafford strtr-, one house from the foundry. au@24 -Gw"
15_1885-11-21_p3_sn94052361_00211107145_1885112101_0531,The Daily Tombstone.,01,1885-11-21,p3,FOR SALE.,,"The Caslc ranch nsar the D:a- goon mountains known as. the Lynch r2nqh to. ether with 50 head ot cats.o 4al all improyoFmenIa- Fer particulars inquire Of Mrs. "". E. Morris, Stafford street, one house l from the foundry. ausa4-cw :. .s."
10_1885-12-11_p3_sn87062224_00514156347_1885121101_0218,Milford chronicle.,01,1885-12-11,p3,MARRIAGES.,,"sHORT-SHORT.-On the end inst, by Rev W.
Dahadway, Miss Cordelia F Short to Mr.. Perry
Short; both Of Sussex counsy
LHNCH-NIRDEN. In Philadelphia on Wednes-
day Dec. ?, by Rev. Hugh o. Gihbins, Miss Sal
lie NJ. Nirden to Mr.. James NJ Lynch; both Of
Sussex county.
AT Glenworth, near
Milford, Nov 18th, 1sS5,by Rev. j. $. Willis. Mr..
Harry Lendeman and MISS Ida Macklin; both
Of Kent county, Del.
ANDERSON -SToUT.-At Magnolia. Wednes.
day, Dec. ?, 1855, by Rev. S. b. Hayward j.
Frank Anderson, of Wilmington, to Miss Cad
die II. Stout, of Magnolia."
