article_id,newspaper_name,edition,date,page,headline,byline,article
16_1838-06-02_pNone_sn83016942_00295878204_1838060201_0681,Liberty advocate.,01,1838-06-02,pNone,,,"and though tho rook may sometimes take
a few grains Of corn, and the Startling oc-
: casionally invite himsclfto a little fruit.
yet their public services, in freeing The
} ground from vermin, which would, in spite
OF the. effort OF man, 60 on increasing in
number till famine would be the result. do
enttle these pretty creatures to the kindest
treatment. Let the farmer content him
self with employing children to frighten
away their friends when the seed is newly
sown, or when the crop is approaching to
maturity, but let the lives of the rook and
starting be religiousy spared London
paper.


VISITATION OF PROVIDENCE. the 1st
instant, the P.Ofice at Hennepin, ILL.,, was
struck by lightning. We wonder, that
more than halfthe post Offices in the coun.
try are not struck by lightning. They
Will be If We ever catch our thunder-cloud
again. Louisville Jour.


An attempt was recently made to burn
down the Baltimore Courthouse. We
are afraid that the court-houses in some
three or four western and southern cities
might be burned without any great loss to
the public. Ofwhat use are court-houses
where Lynch-law bears swaya-[B.


The editor Of the Pa. Democrat offers
to wager his ""head against ten penny
nail"" upon the success Of Mr.. Van Buren,.
We decline the wager. We'll not bet
hard currency against soft ONE ID.


Mr.. Snyder, late V. B. candidate for
Congress in Illinois, has retired from the
canvass. He complains of i'll health. We
apprehend that he has poor Gholson's dis
ease. 'Tis sickly time among the Tory
candidates.-[B.


Of the &c States of the Union. eighteen
have elected Wing Governors, and most
of the remaining eight will follow in the
footsteps as soon as the people can get one
more chance to try their strength at the
ballot boxes.--[B.
The Trenton Emporium complains, that
a gentleman, who has just been honored
with an Office, still continues to oppose Il he
Administration. What a pity, that the
Administration should not be able to catch
a bird, after wasting as Bulwer says,
""a whole bucket-lull of salt on his tail!'


IB.


white man and a negro yare n~n~..
ted AT henderson OH lho goth ult. for MUIR ,
der. They were hanged on the same gal
lows. The negro was penitent, but the
white man, whose name was Wernel, died
cursing man and Cod ID.


A HOME TRUTH.--A Van Buren, Post
Master in Maine thus accounts for de-
feat at recent election:


""About go voters deceived us-the truth
Of the matter is, we have so many d-d
drunkards on our side that they don't
know how they vote, or whether they (,
vote or not"" :
SENATOR EwING.--The following toast,
so gratifying 10 the individual in question,
was lately given at festival in Ohio:
sour distinguished guest, the Hon. :
Thomas Ewing--an oster in 1910; salt I
boiler in 1918; a student at law in 1917; =
an able barris,er in 1895; distinguished !,
Senator in Congress in 183l--l837; re- I
turned to the Senate in 1910; and our can
1idate for President in 1914"" :,
The Wings are in minority now and
they will be in minority in the next
election. There's double truth for their
comfort.--[Georgia Constitutionalist.


We do not think the truth in this case is
double, but it is most awfully t,cisted.


Louisville Jour.
""One murder makes an assassin,
hero,n and The Wings carry
out the saying with regard to stealing. 9


Ky q 0. Journal. : ?
Why do you say sol Is it because we :
always speak of Gen. Jackson as ""the He
ro9""-[LOu. Jour.


The tory papers speak Of Mr.. Calhoun ?
as 'Mr. Van Buren's distinguished friend
The Fayetteville, N. c., Observer, says =
'It has recently come to our knowledge
that Mr.. Calhoun does not hesitate TO ex- =
press contempt for the Administration"" :


b. Q
OXFORD DlsTRIcr, MAINE. We learn
from the Boston Atlas, that Mr.. Paris, the A
v. B. candidate for Congress in this Dis 3
lrict, is probably elected BY . majority OF =
about l50 votes. In 81 towns heard from,
he vote stands: for Paris, v. b, ,627;
Long, W., 3,274; scattering 227. Thus"
45_1838-06-02_pNone_sn83016942_00295878204_1838060201_0681,Liberty advocate.,01,1838-06-02,pNone,,,"An attempt was recently made to burn
down the Baltimore Courthouse. We
are afraid that the court-houses in some
three or four western and southern cities
might be burned without any great loss to
the public. Ofwhat use are court-houses
where Lynch-law bears sway?-TD."
30_1838-01-20_p3_sn86053569_00415661502_1838012001_0127,The native American.,01,1838-01-20,p3,,,"Married on Tuesday, the Goth utmo, by the Rev. Mr..
Coombs GEORGE w. WILSON, editor Of the Marbro
Gazette, to Miss MARY A. E. LYNCH; all of Prince
Georges county.


We do not regret to that contemporary Of the
Narbro Gazette has been nchedtfe moose not too
good for him.


sWe beg patrons 10 overlook negligence in not
issuing the Gazette for week or two past.


9N g Be to ioibles little bnd.'
And we will promise to make amends hereafter. by
doubling exertions to please Marlboro Gnsette.


Now that the ""Lynched"" editor is doubled, he talks ap
propatey Of redoublng his efforts to please. Only think
Of an editor taking week or two for honey II
must have proceeded entirely from absence-of mind


from the editorial chair An editor taking honey
It is rare joke."
13_1838-08-09_p3_sn84020071_0041418294A_1838080901_0765,Litchfield enquirer.,01,1838-08-09,p3,,,"| GEVEkE HAIL SToNA.-CTopB OeSTDye0- ! ucB- day afternoon last, heavy storm ot hall and faln, accompanied by thunder, lightning and wind, passed

 little west of us, pr0sratng n Its path the crops ol the farmer, the trees of the forest, breaking down i glass, blowing down chimnies, &c. &c. The ~iea!

 fields that lay in it's track, are completely threshed out, and most of them not worth harvesting. With us however, the whole passed of very quietly, with | merely a refreshing shower.

 | At Geneva, seven miles west, much damage was done to the buildings. Pieces of ice fell weighing and ounces, and if report can be relied upon, those weighing much heavier. The track winch this tor; :; it made clean work for the tarIners.-HGterlOo Ot- SerCer.

 O.ninous:l Saturday last, soon alter ,he boat, Convention, to be held at COeyman's had left the dock at the foot of Lydius-street MT E. w. Graham l9coi2co proper, @ mounted char M n and commenced his eoquence until he had arrived at"" Next fall will

 find us, gentlemen-yes, gentemen next fall will find us-there the boat struck the bar at the Oversaugh and down went the gifted orator from bis rosrum to the foor)-"" foored upon the Oversaueh,' remarked one of the by-standers-N Y. Express.

 Want of Employment-T are great many chanics, iaborers, clerks, &c &c. Many of them, confident of doing well next fall and winter, ious to occupy their time and pay expenses during though sometimes alluded to with sneer is in truth often used with great propnety-for we know many worthy young men, of capacity, intelligence and in- dustrious habits, who have so long been doing noth' ing, or filling mere temporary situations that idleness has become to them an intolerable burthen. All they ask is employment, till tue dawnlng of better times

 It those at the North who are always so ready to flock to this place under the belief that it is perfect El Dorado, can profit in any way by these remarks of ours, 1t would be well for them to do We do wish to be misunderstood in making this sugges- ton. We by no means object to the tide of emigra- ton that is rolling in upon We rejoice to see the enterprise which continually building up this city, and adding to its wealth and greatness but s.,h 1t IS son, who from short-sghted views, or from an Sno- of the real state of affairs in this quarter, effect nothing by coming the Souih except their own im- povershment. Far better were it for young, men in moderate circumstances who doing we'll at the North. ito let we'll enough alone"" than to emigrate under the vague impression that they can do better in places which they have never yet tried.-Neo-Or- leans Picoyune.

 Intamous.-A few days ago, sum of money was stolen near Kosciusko, Mississippi. A black girl, who professed to know all about the circumstances, charg- ed respectable white person with being the .hlet- Upon her testimony the citizens seized him, tied him to tree and ""lynched' him with extreme severity: looking on, m esclaiming-"" Give it to him He has the money! He is the thief and will soon confess !t The ynchers found however, after nearly killing their victim that he would confess nothing and he was at length released, torn, bleeding, and unable to stand few hours afterwards suspicion began to rest upon Parker himself who. on being tied to the tree, reared out haue the money!"" The whole sum was found in his possession and that of the wench on whose false testimony the innocent man had been so horribly mutilated

 This occurrence should be memorable lesson to all who disposed to take the vengeance of the law into their own hands. The atrocious practice of lynch. ing deserves to be stamped with the indignation of men and the wrath God. Every actor in the bloody tragedy at Koscusko should at once be driven forth an exile from society and all its sympa,hies.-Losis- Uille Jour. ..E

 A Hdrd His.-The following very impressive part ofGovernor RITNER's late Proclamation the ""Gobe,"" it is stated, omitted in the copy it published It is truth not agreeable to the hard money in power:

 THE ONLY PAPER ISSUES IN CIRCULATION AND NOT coNvERrIBLE INTO SPECIE AT THE PLACE WHERE ISSUED, WILL BR THOSE or THE NATIONAL GOVERN MExr.'

 We regret to announce the death. at his residence in Ithaca, of the Hon. Andrew D. w. Bruyn, Re- presentative in Congress from the Tompkins and T- oga district, m this State.-Albany Argus.

 MT. Knight, of Rhode. Island, it is understood will resign his seat in the U S. Senate for the purpose of allowing Tristan Burgess be elected in his place. Boston Patriot

 Good Bargaia.-The IL s. schooner Active, origin ally intended for the Exploring Expedition, on account of an alteration in the plan for economys sake. was sold on Saturday last for 450O. She originally cost the government $e0O0-the amount expended on her in repairs and alterations, was $90Oo-total cost Sl7ooO. Loss on the sale, sl2,5oo! That is the way our economical government makes money. The schooner Pilot and the barque Consort, both built by the Government at great expense. we understand, also to be sold, and will probably bring about the same profit. Who says the Exploring Expedition will not prove first rate speculation ?-Courier.

 First of fAuguss.-This day was observed, in diff errent parts of the country, in commemoraon of the elevation to liberty of 5ooOOo coored persons in the British West Indies. The experiment going in re- gard to the emancipation of slaves, in the West In. dies is full of interest to the people of the United States ;-though from diversity in circumstances it requires no little judgment decide how far the suits are applicable to this country. One thing, how ever, s certain.-Whether emancipation, immediate or gradual safe and for the interest not only of the whole country, but of the owners is for them to de- termine. Every thing which alenutes their minds, then it would seem evident must go far obstruct the progress of emancipation. To excite prejudices-to arouse prde-to provoke passiOn-is not, in ordinary eases. thought to be the best mode of persuason.- Connecticut O6seruer.

 Melancholy Occurrence.-We learn that a party of sixteen persons while on sailing excursion on Sun dny last July 29th) in small schooner, on Chester river. near Love Point. were capsized by squa of wind, and melancholy to relate, seven of the sixteen were drowned. The names of the lost were Mrs. Richardson, and her three daughters, of Kent Island, Capt. Denny, of the schooner, whose wife was one of the three ladies mentioned above, and colored man and woman. The rest saved their lives by clineing to the vessel, while the unfor,unates in endeavorng to avail themselves ofa bas.eap were drowned Patriot."
8_1838-01-20_pNone_sn83016942_00295878204_1838012001_0612,Liberty advocate.,01,1838-01-20,pNone,,,"On our first pa will be found a por-
ton of the Message Of Gov. Lynch. Its
length precludos its entire publication.
The message takes we think, the prope r
position in relation to our State Banks,
and his sentiments are expressed in a
tone and spirit worthy of a Chief Magis.
trate of a sovereign State. The Govern
or is opposed to the Sub-treasury scheme
as being dangerous to liberty.


To the letters Of our representatives,
and the extracts which will be found ia
another column, we refer our readers for
information, respecting the proceedings of
the legislature. S."
10_1838-01-20_pNone_sn83016942_00295878204_1838012001_0612,Liberty advocate.,01,1838-01-20,pNone,Al the LeglsIatnra,,"Al Ihe Legislature
snouId compIy with the Governors re-
commendation, the country would be ruin.
ed. The ghost Of the ''monstern still
haunts his imagination, and he launched
forth into a TRADE against that institution.
His message, in point ofability, compost.
ton, and exemption from party malignity,
is perfectly incompatible with LyncR's.-
And yet upon the delivery of this child of
Loco-tocolsm, the worshippers Of the Col
den Calf demanded the publication Of TO-
TOO copies. Ten thousand copies Of
Lynch's message were likewise published,
winch VIII prove an antidote TO The poi
son contained in our present Governors"
3_1838-05-24_p2_sn82014358_00332895631_1838052401_0033,Lincoln telegraph.,01,1838-05-24,p2,,,"been some difference of opinion as to the
treatment that should be awarded him; but
when he dares to outrage humanity and all
the kindly feelings of our nature, SO much
as TO SEND TWENTY THOUSAND DOLLARS tor
the relief of the sufferers by the Charleston
fire, our Indignation knows no bounds, and
we are decidedly of the opinion that he
ought 10 be .'lynched out of
society-and never suffered again to show
his face among people he has SO abused
Read the following, and see if it does not
curdle your blood with horror:---


NOBLE MuNIr1cENcE. The U. S. Bank
of Pennsylvania, through its President
Mr. Blddle, has transmitted to our Mayor,
the munificent and unlocked for donation
of $50. 900, in aid of our suffering citizens.
We have not words to express our deep
and grateful sense Of such noble charity.
1t will carry comfort where desolation now
reigns, and cause the widows heart to
sing for Joy."
5_1838-12-05_pNone_sn87065592_00415662026_1838120501_0156,Southern telegraph.,01,1838-12-05,pNone,THE NEW CnALITInN,,"The amalgamtion Of the Calhoun -nullifi-
ers with the abolitionistsis Is one of the most
extraordinary characteristics Of the times.
1t forces the Calhoun-pro-slayery men into a
most humiliating atlitude--an attitude which,
if is maintained passively, evinces either
the most detestabIe hypocrisy, or the most
abiect cowardice. What then has meant all
the staggering and brayado we have heard
about dissolving the Union and lynching the
abolilioaists9 Was il intended to build up
Mr. Caihoun's fortunes at the South mere
fetch to cheat the people Of the South into
his support, and lead them to the brink Of
a precipiee more awful than any vet this
Union has seen2 What else can we infer
from this peaceful laying down of the lion
and the lamb togetherG The Sub-treasury
must be carried, and Mr., Calhoun must be
elevated at all hazards! The abolitionists,
""wilk their wanton nnalisnity,"" as Mr.. Pick
ems said [mdy] ""harass and wound our feel-
ings;"" we will tamely submit to ii, If they
will cooperate with uslin establishing the
Sub-treasurv. That ihese are their feel
ines. is the lawful inference from their con-
duct. Says the Fineas9s tVa.) Democrat;


sof those returned q the places which
they have heretofore filed SO croditably to
themselves and usetnlness to the nation at
large, we are gratiFied to see the name Of
Doct. Dnncan--a man blessed with talents
Of high order. and Nho possesses the re-
1uisite independence ID speak his thoughts
freely and fully""


What sort Of a ssiVoFtIiern man with South,
srn principles is this DE-. Duncan, whose
election is the source 50 much joy to the
Southern Sub-1reasuryites. In his letter
0 tho Abolition Society Of Ohio, published
q The Cincinnati parefs, D. Dunchn pre-"
6_1838-12-05_pNone_sn87065592_00415662026_1838120501_0156,Southern telegraph.,01,1838-12-05,pNone,,,"8. lie Is irrcvqchhly aud 'ih pr incipie er.
posed 10 tho abolition Of slavery in the DIS.
ifict Of CoIliinbhyand Florida. His rcsolu
lions offered intbe Senate san amendment
10 NV Calheunls, virtually charge the pei-
TONERS on this subject with breach Of the
public faith.


Q. He Is on good grounds believed 10 be
opposed II fhe call Of eoHgcntiohia Ken
lucky for die amendment of the State Con-
stitutlon, and principally for fear they will
TAXI measures to facilitate The abolition Of
slafery in lhe State. All the leadingpapers
Fof the State in his interest oppose il, andais
son as well as his leading friends who werl
members Of the late legislature were siren
uously opposed to the bill.


Z. He has openly given his voice fJr
exclusion ofaboitionists from the privileges
andSympathieso society. Ia his speech
on Mr.. Calhoun's resolution, he urged tina
importance of excepting the abolihonists
separate and distinct from all other casses
standing out in bold aud prominent relief
unmxed with the rest Of the community,
WITHOUT GENERAL SYMPATHY,
and exposed to the overwhelming potper of
tke united opinion OF fall who desire the peace,
harmony, and union of our confederacy;n
or as the language is understood to mean,
exposed to Lynch law.


Now we have no authority to pledge or
control the votes Of other aboIitionists, but
we give it frankly as an obvious inference
fron the above facts-and it is all the in
ference we wish 10 make-that for abolition
ISIS to lend any support to such a candidate
will be to renounce their principles and nui-
! lify their measures, and that il will be mora
honorable for abolitionists to allow any other
candidate TO be elected without their votes.
than for them to give their votes, under any
circumstances, for Henry Clay.


From the Pennsylvania Freeman, one Of
the most violent abolition papers:


awe regret that truth and the cause Of
humanity, which he has betrayed, compel
Us to speak of HENRY CLAY as an enemy
TO freedom.n aTIis ""a.
cent course in the Senate Of the U. States,
has reluctantly compelled us to consider him
a most dangerous ENEMY to the cause Of
UNIVERSAL LIBERTY""


The editor then proceeds to notice Mr..
CIay's anti-aboliton resolutions introduced
into the Senate this year, and in reference
to them remarks:


""Ths is taking ground In favor Of PER
PETUAL SLAVERY. Thsre is no mis-
taking the language of these resolutions.
They go for slavery nor and forerer, =


We are sorry for Henry Clay.
lie has entered upon the humiliating and
dcbasing task propitiating the DEMON OT
SLAVERY""


The Emancipator, the leading jour- Of
the abolitionists, thus speaks of Henry Clay
as a candidate for the Presidency:


""Ifhe will but 90 to Liberia, that Para
disc of the whole earth, he may there exer-
else his office in all IFS minutias but if he
stay here, Mdrtin Van Buren BEFORE
Henry Clay"""
7_1838-06-23_p2_sn83016942_00295878204_1838062301_0692,Liberty advocate.,01,1838-06-23,p2,BASE SPIRIT OF PARTY.,,"BASE SPIRIT OF PARTY.


The Globe of Friday night last, contain
ed an extract of""a letter from a gentle
man of Mississippi"" to member Of Con-
gress, as it is said, which is as follows, viz:


""The times are truly ararming here.
Many plantations ARE entirely stripped OF
negroes and horses by the Marshal or
Sheriff; and to add to our other difficult
ties, our bank paper is getting worse ami
worse, every day. We cannot get planta-
ton supplies for less than double New Or
leans prices, with our money. Suits are
multiplying--two thousand five hundred
in the United States Circuit Court, and
three thousand eight hundred in Kinds
County Court-Silver is demanded, and
our citizens threaten violence and blood
shed. We are in bad situation. The
Union Bank is just going into operation,
and much is expected from it paying offour
foreign debt. Whether it can answer pub
lie expectati IN, time alone can prove; but
! fear it cannot. The board are prudent
men and will not endanger the credit of
the State.n


For whatpurpose but to crafty the most
base and diabolcal spirit, could the ""mem-
Der OF Congress"" 10 whom the letter was
addressed, have it published? But who
can that ""member of Congress"" be, that
has lent himself TO the vile purposes of
throwing discredit ON the State Of Missis-
sippi and her institutions, both at home
and abroad? That State has no represen-
tatives in one branch ofCongress now; and
we cannot believe that either of the homo
rable Senators from Mississippi would ever
have so far forgotten their duty to those
whose representatives they are, as to have
done so. In our opinion they will fail in
the performance Of their imperative duty,
if they do not ferret out the individual
member, and hold his name up TO the just
indignation of their injured State, and the
reprobation Of the country.


The bonds Of the Slate of Mississippi,
it is known, are held in Europe for some
millions Of dollars. What will be the eff.
feet ofsuch statement, and the remarks
which accompany it in the official organ
of the administration? 1t is calculated
inevitably to alarm the holders and depre.
ciate the credit of the State and the value
Of the Bonds. This, too, just at the mo.
ment when the Union Bank is about going
into operation, ""from which much is ex-
pected"" tC aid the State sin paying off her
foreign debt"" Such publication as that
in the Globe, and the awful description Of
the condition Of the State, is the sure and
effectual means to prevent the Bank from
going into operation. Its capital consists
of the Bonds of the State. These must
first be disposed Of before 1t goes into ope.
ration. Where will purchasers be found
for them, when it is announced that the
people ofthe State are about TO resort to
violence, bloodshed,"" and revolution?


We are no advocates Of Lynch Law, but
we should not like to pass through the
State Of Mississippi, if we had been instru-
mental, and it were known there, in inllc-
ting so deep an injury upon the character
and credit Of that State, as we consider
has been done by the recipient of the letter.


The letter is in perfect keeping with
the diabolical spirit which aimates the ed
itor of the Globe. II furnished food to
CRAFTY his black-hearted malice. He
grasps the occasion to utter his anathemas
against the banks, the banks! as the fol-


lowing extract will show. Said he:


""Nearly seven thousand suits are brought
to the court sitting in Kinds county, and
for millions!!-not Of paper, but gold and
silver. The debts were made when the
paper currency cheapened by extraordi-
nary expansion, was the criterion Of val
ue' They are now demanded in gold and
silver, when the extinction of the paper.
as lender for debts, has doubled the val
ue OF the currency, cheapened staples in an
equai proportion, and absolutely DESTROYED
all demand for real property, making i
sacrlhce at the will Of creditors. The
banks tor the most part are these creditors.
ana now they will swallow up the real and
personal property Of borrowers, to en- rich
the stockholders and usurers. busv IN
shaving their notes.


""Aud yet the banks ask relief, and ret
time from the government, whle-if we
may Judge from the innumerabIe suits"
