article_id,newspaper_name,edition,date,page,headline,byline,article
4_1858-11-27_p3_sn85025202_00279557281_1858112701_0622,Weekly Trinity journal.,01,1858-11-27,p3,Latest State Events.,,"A CHILD was poisoned, lately, at Rough and
%fcady, by eating matches. Stone coal has been
hiscovercd near Grass VaIey-.NationaI. . A
POOR old man in Amador, not able to 60 else
Nwherr, continued to work deserted claim, until
IA Gently he struck rich lead and obtained II
ounces to one pam Sentinel. r, WHITMAN was
~ashcd from his horse and drowned at Trinidad


short time since. =. THE Democrat says that the
town of Hornitas has but one Bible, and that is
Rt the magistrates Office. THE San Francisco
14imantour Claim has been rejected by the United
States Circuit Court A BEE tree, containing
sixty pounds of honey, was found recently on
fusun creek-the first discovery of wild honey
IN this State. A MAN has gone to Carson Val
ley to start newspaper named the Territorial
EnterpriSe. r. j, STEEL has become editor OF
the Placer Courier. ... THERE has been 81 news
papers published in Sacramento; two, only,
remain. CHAs. BALDWIN drowned himself in a
creek near Petaluma; when found stone of 100
& pounds weight was tied to the body. . THE
Gold Bluff Quartz company took out $4,000 in
25 days. They are about to make a wagon road
from Camptonvlle to Downieville. = Democrat


THEY are about to establish an Odd Fellows
Lodge at La Porte, Sierra county JUDGE
4loffman's opinion in the Limantour case covered
pne hundred and eighty-three pages of foolscap,
Pnd occupied two hours and quarter in the
feading... A CHINAMAN was to be hung yesterday


"" Mokelumne Hill, for killing countryman


HREE noted gamblers have been held to trial in
Pan Francisco; they hired witness to leave, but
Eere thwarted in their design. Mr.. NJ. P. FER


usoN has begun to publish the Spectator at
Aacheville. A CuINAMAN was wound round a
fhaft in San Francisco rope factory, and had
nearly all his bones broken A MAN was dis
covered, near Mariposa, lying by the road; was
Seen next day in the same place and reported
bead. A humane man went out, examined the
Body and pronounced it very dead The coroner
hnd jury went out to sit on it, and found the man
sitting up sucking at black bottle-and the
*poroner went home in the cart.--Gazette . SEv-
fNTYFI passengers sailed by the Tehuantepec
route on the 20th--to reach New Orleans in ""A
#days. The Haun House. in Marysville, has
been purchased by Lee McGown for 500 900.


""a DEMOCRATIC paper named the Morning Star has
4appeared In Sacramento, owned by Mcclure &
Go, and edited by Alex. Montgomery A LIT
TIE daughter of Mr.. Wheeler, at Lynchburg,
was drowned, few days ago The Robinson
Family have been in Oroville, and the Record
fays they have gone to Nye's Crossing r-mean-
ing Marysville. -. 'TEMPLAR's HALL was dedica-
Jed in Downieville on Tuesday week. Citizen


""A NEW academy has been completed at Fol-
fom-three stories high. :. THE Press says that
HIeldspar is found at San Juan. :. The gamblers
of San Francisco have leagued to test the gam
bling law before the Supreme Court we reckon
Rhey will not fare so well now. IN Sonoma Co


shere is potato patch of four hundred acres....


BUTCHERS dog, at Red Bluffs, jumping up to


zeal meat hung on a hook by his under jaw


ne beacon thinks he was trying to get into the


ausage tray. ENTERPRIsNG young men of


pea Bluffs have gone into the bottle trade."
63_1858-09-30_p1_sn84038814_00279557177_1858093001_0168,Daily national Democrat.,01,1858-09-30,p1,,,"STAGES LEAVE DAILY FOR
nd ,odYson Ys. Meals, Chico, Tehama, Red Bluffs Shasta
ss Any House, Keystone, Fosters Bar, Campton-
ala Pori. na1eh Rough and Ready Grass Valley, Ne
ma saD o'ty, Woods Crossing, French Corral,
Hat GsrdnSo rouse, Lynchburgh, and Ophr Thompson's
EHayn EHanson',, RANCH and Bldwell's Bar.
Rnch nrllle, Brownsville, and Forbestown, ~ York
Ears Hon'awa, Columbus House, Rabbit Greek and
I.ag IITng Bar and Parks Bar.


dock p M sacramento at 6 o'clock A. NJ. and Q o.
cisco host uaiy, and arrive in time for the San Fran.


GEO. f. THOMAS,
N.B-p General Superintendent at Marysvle.
At anv sengers securing their seats will be called
- Part OF the city. feb11-my"
36_1858-05-17_p3_sn86058107_00279557165_1858051701_0471,The daily Butte record.,01,1858-05-17,p3,Card.,,"Doctors SNEDEs & JENKINS have removed Their
Office to the County Hospital, Lynchbnrg and viii as
nsnnl attend to al professional cal $, day or night


Feb 18th iSisxtf"
1_1858-08-31_p4_sn86058107_00279557165_1858083101_0816,The daily Butte record.,01,1858-08-31,p4,OPIIIR TOWNSHIP.,,"0RovILLE Precinct, No. !, in Washington
Block - II. B. Lathrop. Sen Inspector. n nd
George W, Garriott and L. Duuham, Jud-
ges.


PRrcINcT Q, Theatcr ri ck p. d.
Harris, Inspector, C. Sc,iber au1 j. b. Ford
Judges


LYNcHBunGH.--T J jenkins, TnsI ector
and ...... Myers, Judges.


RoBInsoN HILL ---Grey. Inspector,
and Redding and A. NJ, Young. Judges.


CnERoKEE RAvINE ALLEN Smith, Insnec-
spector and George Dillon and Gills, Jud-
ges.


GARDEN RANCH .-Cumminps, I spector,
and +. Mann and c. Davis, Judges.


CENTRAL. HousE Ward, Inspector, and
Alex Kirby and A. jackson, Judges


KENr's RANCH w. F. Mcconnell. II
Bateman and John A Smell, judges.


WHIrE RocK--W. G. Tatmnu, Inspector,
md Levi Smith aud G. A. Bergman, Jud-
ges.


LoNG's BAr.--A. Cole. Inspector, and
--Judges.


UNION CAPE CLAIM.-Cnpt T.. Wilson,
Inspector, and A. ii. Connely and Childus,
Judges."
9_1858-08-31_p4_sn86058107_00279557165_1858083101_0816,The daily Butte record.,01,1858-08-31,p4,HAMILTON TOWNSHIP.,,"HAMILTON Cry r b Moore. Inspec.
tor, and II. Davis, w. Williamson, Judges.


TURNER'S RANCH Robert Turner, In
speesor, and Geo. Ii. Lynch, J. nj. Crane,
Judges. 5e-


FAuLKNER's RAScH.--S. Forkner, Iu-
sspeetor. and ]. J. Clymsr, John Moore.
Judges.


HsLIeLvrA RAzsrsaIA.--pr. woodland."
22_1858-06-26_p1_sn85025202_00279557281_1858062601_0517,Weekly Trinity journal.,01,1858-06-26,p1,"WEAVERVIIIE, CALIFORNIA, SATURDAY, JUNE 26, 1853.

Brief Refere cc.",,"YREKA.-The Union has commenced its fourth
year; an excellent dignided and soundly Demo
cratic paper They are making new road to
Sweetbriar, which will shorten the distance 80
miles The amp-mceting at Scott's Valley was
largely attended. The Siskiyou county oonven-
tion is to be held in Yreka on the 20th of July
primary meetings on the 10th. -. The miners aud
settlers of Mariposa will hold n convention ON
the goth. :. A Digger fight took place in Butte
county, recently, in which one pair of native
moccasns got summed. Senator Brodcrick has
introduced resolutions demanding Investigation
of Post Master Wellcr's conduct at San Francisco,
charged with demanding aud retaining illegal
fercign postage +. A. Wheelock, of San Fran
cisco, is arrested on accusation of having forged
check for $4,000 The Associated Sons OF
the Emerald Isle' are going to celebrate the 4h,
ut the Bay Sixteen hundred persons started
up.coast on the Cortes on the 7th, mostly miners
from the interior. E. At last accounts II party of
dcspcrados were on secret trial in Carson Valley;
nothing was heard of the proceedings. Two
persons were shot, lately, In aflr0ys in Mariposa
Much discussion is had about an effort to
compel Government to give 100000 for $500
acres of barren land at the San Francisco Bay
entrance, in order to secure grounds for Fort;
as usual, Senator Gwn was advocate for the
eXtortoncr Some drunken Indians had fight,
ten days since, at Penn Valley, Nevada, and one
was shot dead with an arrow. The rest tried
him in a Judicial lynch court, and acquitted be-
cause he was drunk. Saint Parick's church
has been built in Placervllc. =. Two persons
were attacked by Indians on the Pitt river road
not long since--onc detected an Indian in the act
of shooting an arrow at him. The Yuha county
Judge and an attorney, of Marysville, had a con
siderable of ght, some days since, in which n
pistol was drawn by the lawyer; the weapon was
taken from him and the fight proceeded regularly
until ended by others interference. OnefourIh
of the Clear Creek ditch was sold last week for
10000. Half the population of Folsom have
gone, or are about to go to Frazer river. They
have a brick making machine at San Francisco,
which makes grnds, moulds and prcsscs-20,.
600 day . Corvallis, in Oregon, has 4,S75 in
habitants. 1t is built in the center of William
cite Valley, the richest Of the territory. ""A
land claimant chopped another in the thigh with
an axe, near Eureka, two weeks ago. -. Five sta
ges came into Marysvlc on Tuesday week, with
l20 passengers, all bound for British America


-. II is thoncht that John Nugent, Of the San
Francisco Herald will be appointed California
Indian Agent ""A horse thief was arrested in
The Coast Range, and on the way to safe keeping
broke through grain field and escaped. Two
n Il, r,, pi tn
OroviIc; they report badly Of the northern coun-
try and prefer working at the old place The
Butte Record tells Of 'son-strokc;' old Mr..
Trwllshury and his son had q fight at Ilclllown,
and the old man got black eye. Baillic Pey-
ton and Gregory Yale were going to fight duel
at Oakland, bccausc Peyton refused TO fight n
friend of Yale's-- but they didn't fight e.. Scve.
raj elephant tusks were found in n gravel bed,
near Sonora, 20 feet under ground The Mrcnry
wants to know how long since the animals cut
their eye teeth ?....A prisoner jumped overheard
from the Sacramento Prison Brig and was drown
ed, last Friday. Whitman and Mcony are go
ing to try their case about the Controlcrship on
the lst of July Some one in Sacramento has
invented portable rocker, for prospecting, which
can be packed in small box and carried under
ones arm Two Indian women Of Fresno were
recently tried for killing a Chinaman who tried
to ravish one Of them; they were discharged ...
A man in St. Louis recently made oath that an
other person threatened to knock hell out Of
him. and further testified that he feared his enc
my would do so Broderick and McKlbben are
expected on the next steamer =. woman OF
Mccklenburgh county, in Virginia, gave birth to
four children, two white and two black; they call
it the Virginia compromised The Shasta
Courier and Sacramento Mercury are having a
'jawing Improbable for two good papers
as they are.


THE Wisconsin official bribery case is one OF
the grandest instances OF corruption ever heard
of. The purpose was to get certain public lands
for the Milwaukee and La Crosse Railroad, for
which the following sums were disbursed in
bribery:


Governor Of State, $4,000; Governors pri-


"
11_1858-02-23_p7_sn83030213_00206530571_1858022301_0359,New-York daily tribune.,01,1858-02-23,p7,"MARINE AFFAiRS'

ox oy THE FLYING DurcHMAS'
DISTRtCIlOF VI Al Dad of IInie",,"went 70 s,..m.tug Vim. H. Webb, which Capt
-. ,ool down on Thursday night TO the ASSISTANCE
80 .b;n. narrowly escaped similar fate She en-


-,...1 the severe N +. gale and snow-storm on
-. .Aarpoon and in endeavoring to run into Egg
I""sho, grounded on the outer bar at 2p. m and lay
Co. tour hours helplessly exposed to the elements. ~
sn. m. abe foated, and Capt. Hazard renewed tue
.,tempt TO make the harbor. After groping aoou' in
tbs storm for some hours without success ne was oo'
,ared to anchor outside on the shoals Inc sea rdSou
fesrfuly and il with the utmost dcu''y 'n'' '""0
xy.bb was kept from beaching. AT III p m. they
eame TO an anchor for the night the Doa' humping u""
The sbo.l, with great violence. To make matters
80. Che crossbesd of the air-pump gave way, dis
.h,r The mort engine fortunately, they were enabled


Le The boat 20 her anchors with the starboard en-
-. A. midnight the storm increased TO a heavy
a,s from the E. n Z. with snow, causing hertz labor
very much. On Saturday the gale continued una
botsd. accompanied by snow and rain. At2 o'clock,
n n the fakes Of the port anchor gave way, and the
eope on board the boat began TO calculate the chances
of going to the beach before daylight They were ens-
bled TO hold on until q. m however, when, slipping
their stsrboard anchor, with GO fsthoms of chain
attached the boat was headed for the harbor, with
only one wheel In fory-fve minutes she was saiely
inside but having no anchor, was run head on shore
for safety After some slight repairs she VIII come up
70 the city. 1t expected that she would be mere
Last evening. Telegraphic dispatches from Ao'ecu'n
and steamers which passed there yesterday, report
that the Flying Dutchman is no longer visoie' Inc
Underwriters in addition to the chip and valuable
c~go of WOOL hides, iron and quicksilver, have lost
Two stesm. pumps by this disaster.


syyRRE SUFFERING AT SEA.


The packet-ship Howard, Captain Walter, from Ham,
burg, arrived at Quarantine yesterday, having been
e6 days at sea. She left Hamburg Nov. IL, with 2o6
passenger Soon after getting to sea the cholera made
Its appearance and in the spaceof four weeks carried
of 30 persons. 1t then disappeared and the passengers
became tolerably healthy Since then seven persons,
for the most part children of tender years. died OF
various diseases making the total mortality the ship
g. Al might be supposed, much suffering existed on
the Howard 1t could hardly have been otherwise,
with over 300 people crowded together for more than
three months, and in Midwinter, within the narrow
limits of single packet-ship We are informed that
the supply of food on board was amply sufficient, but
for 42 days before making port, the water gave out
CAPTAIN Walter in this emergency rgged apparatus
for distng fresh water from SALT Of course from this
source barely enough to quench thirst could be OBJ
famed. leaving none for cooking or cleanliness This
resource was aided by spreading sails to catch water
whenever rain or snow fell BY these means the people
on board were saved from dying Of thirst The unusual
length of the voyage is attributed to the extremely
upfayorsble weather which the ship encountered.
Battling head winds constantly retarded her. On
several occasions Captain Walter attempted to make
TIA nesrest port but only succeeded in reaching within
few leagues of it, when the treacherous wind would
come Out dead ahead and beat him back again. The
passengers. when they arrived yesterday with one or
two exceptions seemed to be in pretty good condition.
but ntolerably filthy Many of them were literally
ssarning with losthesome vermin. The ship, also,
was pestiferously dirty, so much 80 in fact, that,


hsugh her passengers were allowed to come to Castle
Gsrden. she was detained to undergo thorough
porifcatiOn.


SALE OF THE COLLINS STEAMSHIP ADRIATIc.


1t was currently reported in England that the Collins
steamship Adratic has been sold to the Russian Gov
eminent for 900 sterling. We have heard the ro-
port coroborated in this city by those who ought to
know.


THE LAST COOLY MUTINY.


A correspondent of The Jonrnai Of Commerce says:
""A report has been currently circulated through
the newspapers of the difficulties with the Coolies on
board the American ship Kate Hooper, which vessel
twill be remembered, lately put into Aujier on this
account. We learn from Capt, Hepburn OF the Col
den State, arrived here the llth inst, that the
story is much exaggerated, and that the statement
respecting a Cody being hung by order OF Capt:
Jackson is wholly unfoUnded. The Kate Hooper fell
in with the ship Flying Childers of Boston, at sea- and
was indebted to her assistance in quellng the mutiny
and in securing the Coolies who had set fire to the
ship. The mutny was not universal, however, among
the Chinamen but upon its suppression the rngeader
was lynched by the Law. Order psrty OF his
Countrymen and hung up at the spanker-gaii. Capt.
jackson on his arrival, will give detailed statement
Of the affair In the mean time it is but Just That the
character of an American ship-master should De re-
heved from such foul accusations.


THE WIDOW JONES.


Mr.. T.. Merriam writes that the widow and family of
the wrecker Jones, who lost his life in Dec, 1886,
while rescuing the of the Tasso, have been fur.
nished with comfortable farm purchased with the
money contributed for their relief and that the sum Of
sac 30 in cash remains to stock it.


NAVAL.


The United States stesm-fngate Niagara, now lying
at the Navy Yard, will go into commission on the LIST
of March. During the last month she has been thor
oughly overhauled, and the veocmetre an invention
successfully introduced into the Moses Taylor for
oOrding hesdwsy and eeway fitted to her keel. Her
crew will be shipped for single cruise.


The United States steam-frgate Wabash was in
spected yesterday, and will go out of commission in a
day OF two. She will then be thoroughly overhauled
md rehtted as gshp OF the Mediterranean Squadron
Rumor gives the command to Capt. Levy, who hss
lately been restored TO the active list The sailors Of
the Wabash will be paidoH next Monday. The Caro-
Ina will take her place in the Home squadron


The North Carolina fired national salute Yesterday
at loon in honor of the day.


THE SALMON TISHrRIES or rHs GULF or ST.


LAwRFNCE.


A correspondent of The Quebec Chronicle writing
on this subject says:


""Tbe value of these is much increased by the line"
135_1858-10-30_p3_sn86058108_00279557359_1858103001_0352,The weekly Butte record.,01,1858-10-30,p3,,,"JAMES O'BRIEN. NJ D.
Particular attention paid to chronic diseases, and
all others common this country. Has had large
experience in hospital and family practice and
fdently hopes for a share of public patronage.
orricr-At the County Hospital, Lynchburgh.
NO"
46_1858-12-04_p5_sn83030213_00206530601_1858120401_0445,New-York daily tribune.,01,1858-12-04,p5,,THE MEETING BROKEN Up.,"THE MEETING BROKEN Up.


meeting Of tie Ant.Tamnsny Democracy was
called for last everipg at Hdebrand's Hail. 10 Hester
street rear the Bowery at half-past O'Clock. Near
Is two thousand persons were present but 1t was not
urtl o'clock that anybody appeared to cal the
meeting ~ order. man named Montgomery, decided
edly ipcoherent 10 lila conversation, addressed tue
meeting IN defense Of Mayor Wood on bis account,
and TO the amusement Of by no means critical
crowd.


DIR. CHApsrY, of the Sixth Ward was called to the
chair. He had hardly tskeu hs seat before he was
sauted by call for three cheers for urser anu AFTER
ward three for Lynch, strange adinxte oil seeming
incompatibity in New-lcrk politics now. The call
came from Pat Matthews who, with score or two OF
Bowery BOYS had possession of the platform. DR..
Chadsey tried to speak, bat DIR. Chadsey could Mt
sreak: and though Dr. Chadsey did essay some dog
mstism about the "" freedom OF speech, and ot the
fright cf a man TO be heard, Nj. Pat Matthew VS.
seemed impressed with the belief that DIR. Chadsey
idea was not inconsistent With the right OF his crowd to
vel and howl al hb1am. Dr. Chadsey quickly sub
sided. after announcing Mr. Hennesy az the first
speaker.


Mr.. HEsSEsY cane forward with a confident step
took bis stand on the table swuhg hisshlele through
lis fir gers with Il klkeLny ""Whoop, took of his
coat amid the loud laughter and wells OF the multitude,
struck an attitude Rnd beg an. What he said no man
know eth. Z. Matthews, esq. and his friends were
indisposed to hear Mr.. H., and between him aud
p. NJ, esq. and P. NJ, esq 8, friends followed a
co loquy er'ettrnng than coherent or iauidOle
Suffice II to cay that Z. NJ, esq.s, friends made
sludry iusinuatons against Mr.. H., which they
literally interpreted with cheers for Pnrser and
Lyuoh az in duty bound. AT last Mr. Heunesy too
was compelled 10 give way.


Mr. T. W. McMAHoS was next elevated TO the Ia
be- With serenity Of features characteristic
Of this orator he stood for moment before the ex-
Iectapt tbropg. He had hardly uttered a half.dczen
words when a connection was apparent on The plat
form. p Matthews esq, AMI friends disposed TO
assume pushing attitude, aud they pushed forward
TLey seemed to have a keen appreciation OF the
usages If such occasions. suddenly Dr. Chsdsey felt
the pressure. lie became sensible that ne was NOV
ing. He jumped the table to the door, aud Mr..
HenLesy did 10; fail 10 fellow the unclgniei prece
dent.


In a few seconds more, some profane friend OF +.
Matthews esq, pushed 7. W. McSIshOn. the orator,
from the table the table followed T. W. Mcmahon; ;
r. Matthews and friends followed the table, and gave
three cheers ior Purser ana Lynch. DITTO moved tnat
the meeting do now adjourn, which wss carred-at
least so p. NJ, esq., said The polce-a halfdo1en-
came soon AFTER and as Mr. HIdebrard asked the
crowd TO leave tie room, they did It WITH some
hesi. alton.


Fernando Wood was announced to speak on tue
occasion. He was 10 the house, but observing the
portent of affairs. il is to be presumed that he he'll
tefole the derouement took place."
38_1858-09-01_p1_sn86058107_00279557165_1858090101_0817,The daily Butte record.,01,1858-09-01,p1,"JAMES o'BRIEN, M. d",,"Particular attention paid to chronic diseases, and
all uth,rs com 10 this country. Has had large
perience iD hospital and family practice, and cOn-
6dentiy hopes for a share of public patronage.
OrrIcE-At the County Hospital, Lynchburgh.


MO"
