article_id,newspaper_name,edition,date,page,headline,byline,article
7_1852-01-10_p2_sn82014764_00415661496_1852011001_0048,The southern press.,01,1852-01-10,p2,,,"The Lynchburg Virginian states that the
election of Col. Greever, in Smyth county, to
the House of Delegates, will be contested bv
his Wing opponent Mr. Preston, on the ground
that the polls were informally kept and illegal
votes taken."
9_1852-04-18_p2_sn84026884_00279557487_1852041801_0267,The Nevada journal.,01,1852-04-18,p2,,,"More LYNcHISG, ""A correspondent
of the San Francisco Herald, writing
from Moquelumne Hill gives the follow.
ing account of murder and the sum.
mary execution of the murderer at San
Andreas, on the 9th inst The perpe-
traitor Of tho murder was Mexican by
the name Of Flores, who had been ar
rested, a short time previous, by the
Vigilance Committee 3, Mequelumne
Hill, on charge Of murder, but dis
charged as the evidence against him
was not strong enough TO warrant sum.
mary punishment.


On Thursday night he was at dance
house II, San Andreas, where some diff
6culty occurred between himself and
another Mexican who was tending the
bar. Flores was fouri>hing his knife
in threatening manner, aud the Mex
lean attempted to make his escape by
retreating behind the bar, when Flores
drew pistol and commenced firing al
him. He succeeded in making his e.
cape from the house and ran to an Anne.
riean tent and aroused the occupants
They went TO the house and found, vel"
7_1852-01-14_p4_sn82003410_00415661204_1852011401_0054,The daily union.,01,1852-01-14,p4,,,"CUPERIOR Daguerreot ypes First Premium III. III.
WHTEH URSf the field OF his
ground The country His galleries


found between AZ and 9Th
No. 2O7 Baltimore Baltimore broadway and Leonard
street. New York; No ~ Main street. Mclmond Sycamore
street. Psterburg Main street. Noroik and Main street. Lynch
burg, Virginia


Ills beautiful and highly finished dagueneoypes
extraordinary Improvement insurng faithful and highly finished
ikenesses in a few seconds.


The Rotary back ground invented by H. Whehut, gives
airy and living appearance TO the picture.


Whehursts establishments distribute than thirty thou
annually and have given This
certainly atieTng the superiority Of his kenesses


W. calls the attention OF the public generally 10 his elegantly


furnished gallery Lane and fuckers store, where free
exhibition ol pictureswibe given.


competition in daguerreoypes the
Fair OF the Maryland Institute, he awarded the first
medal by the judges


Leesses ofevey description copied and post morlem
attended TO. Nov 2s-dly"
29_1852-11-06_p4_sn82003410_00415661204_1852110601_1082,The daily union.,01,1852-11-06,p4,,,"- - a. G. a
CIV ~ hite Sulphur Springs cod fare
y cheapest most omta
be expeditions the Sweet and White Sulphur
Springs:


Washington by the Richmond Fredericksburg and Potomac
railroad.


comfortable and
ryand Capt q. Il. Mitchell.


Richmond with the Richmond and Danyie rail
load.


Fare from Baltimore to White Sulphur. SIS
"" Baltimore 10 Sweet Springs IA
Washington White Sulphur. Is
"" Washington 10 sweet Springs. IA


sc Richmond White sulphur. 10
I"" Richmond To Sweet Springs.
Baltimore Tuesday and Thursday afternoon,
O'clock Creek with the which reaches
Richmond 4 p. m the succeeding days.


Richmond daily Sunday Lynch
burg 10Y Leave Lynehburg at 81 Buiords by
~ Mountain House at 7k and 10 Sweet Springs by
10 Leave Sweet Springs after breakfast and arrive White
Sulphur by 2H Returning leave White Sulphur *
Springs Leave Sweet Springs daylight, and
Iyncbburg night. Leave Lynchburg
Richmond day by 5h. 22m
Fare Richmond White Sulphur. $40
"" Richmond la sweet Springs.
otcing the night take
Bufod and without detention the White Sulphur
Tickets had board The steamboats, Potomac,
c. L. MITCHELL the aard the office
OF the Richmond and Danvile railroad, Richmond


JOHN H. OSBORNE,
Aug 6-d2n Superintendent"
3_1852-12-17_p1_sn84026884_00279557487_1852121701_0411,The Nevada journal.,01,1852-12-17,p1,GctslScaeane.,,"Lieut. Lynch, of the IT, s. Exploring
Expedition to the River Jordan and the
Red Sea, in lS4S, visited the garden Of
Gethsemane about the middle Of May.
He says;


The clover upon the ground was in
boom, and alspge her the garden, in it's
aspects and assocatio WAS better cal
culated than any place know to soothe
troubled spirit. Eight venerable trees,
isolated from the smaller and less impos-
ing ones which skirt the pass of the
Mount Of Olives, form consecrated
grove. High above, on either hand, tow
ers n very lofty mountain, with deer
yawning chasm Of Jehosaphat between
them. Crowning one of them is Jerusa-
lem, living city; on the slope of the
other is the great Jewish cemetery, a
city Of the dead


Each tree in this grove, cankered and
gnarlcd, and furrowed by age, yet beau
urul in its decay is living monument
Of the affecting scenes that have taken
place beneath and around it, The Olive
perpctuatcs itself, and fom the root OF

the dying parent stem the young tree
springs into existence. These are ac-
counted one thousand years old, Under
t osc Of the preceding growth, therefore,
the Saviour was wont to rest; and one
of the present may mark the very spot
where lie knelt and prayed and wept.
No cayiling doubt can find entrance
here. The geographical boundaries are
tco distinct and clear for an instants
hesitation. Here the Christian, forga-
ful Of tue present and absorbed in the
past can resign himself to sad yet sooth.
ing meditation. The few purple and
crimson flowers growing about the roots
of the trees, viii give ample food for con-
temptation for they tell of the suffer
iuS and ensanguined death of the Re-
deemer"""
7_1852-02-11_p4_sn82003410_00415661204_1852021101_0150,The daily union.,01,1852-02-11,p4,"urHrrEHuRxT,s new .nd extensive gallery ofr-.-",,"NHTTEHGHkIfS eItensfVo
Dnsuecoypes the Of Dnvalh Bro beiween
AZ and 9Th streets, Pennsylvania


This Others being built
the second foor and expressly for this IL con
Of the largest skyshs in this country and Is the most
IL facility
for copying paintings not having its superior
world obtained beautiful and highly
dagueeopos in all weather. though cloudy preferable, except
for children. Post morem promptly attended 20.


Awarded the medal Fair OF the Maryland Insi
tute and premium the late Fair New York.


Balmore 3i7
New York Pennsylvania avenue, Washington, D. Ci ~ Main
Richmond Virginia Lynchhug, Virginia Norfolk Vir
ginia and Petersburg Virginia.
These galleries free the public all hours of the day.


y. III, WuTTEHURsT1
Dec. l2-d3m Sole proprietor."
28_1852-11-07_p4_sn82003410_00415661204_1852110701_1086,The daily union.,01,1852-11-07,p4,,,"go s. &C. ""A
SNyEsIIT White rs,phur sprtngs.ltecuced
y chrapest
expeditions the Sweet and White Sulphur
Springs:


FROM Washington by Richmond Potomac
| railroad


by and pressure
ryland, Capt. e. H. Mitchell.
Connec ting Richmond with the Richmond and Danvil
Baltimore White Sulphur. Sl3


Baltimore Sweet Springs =


Washington White Sulphur. Is


Springs
Richmond White sulphur. ~


Richmond ....................
Baltimore every Tuesday and Thursday afternoon,
O'Clock, Creek with the train which
Rlchmond at p m. the succeeding days.


Leave Richmond daily sunday at arrive AT Lynch
burg l0h y. IN. Leave Lyncbburg 81 BuOds
* Mountain House at ~ and 10 Sweet Springs by
10 Leave Springs after breakfast and arrive at White
Sulphur by l2H Retuning White Sulphur at ~
Springs n Sweet Springs daylight aud
Lyuclbug day night. Leave Lynchbu,g and
10 Richmond ,ame day by 5A 22m
Fare fr Richmond To White Sulphur. $40


:. Richmond la sweet spriags
Passengers the
Buo proceed wthau detention the White Sulphur
board The The Potomac and
Mitchell aylapd the ofcc
Of Richmond and DaDvie railroad, Richmond


JOHN II. OSBORNE
Aug 6-d2m Superintendent"
13_1852-08-14_p1_sn84026884_00279557487_1852081401_0342,The Nevada journal.,01,1852-08-14,p1,INDIAN DIvFIcULTIEs.--The Tran,,"INDIAN DIFFIcULTIEs.--The Tran
script of the 7th inst. has the following
interesting correspondence from Scott
Valley, .Siskiyou Co., date, July 25th :


Since I last wrote to you, the In
dians of this county have been COM
hitting hostilitics and depredations up
on the whites and their property.


About the first of this month Mr..
Christy, a miner, was robbed in this
valley Of his hat, blanket, and seventy
dollars, by the Shasta Indians, whilst
going from Dead Wood Creek to the
Lone Star Ranch.


On the 9Th alt., some thirty Shasty
Indian warriors came over to fight this
valley Indians, who number only four.
teen warriors, and on the evening of
the same day Mr.. Bruce lost three an
imals, whilst passing from Quartz Val
ley to the Star Ranch. , The next
morning John the Indian Chief start
ed to search for them, and the Shas-
tas forbid him, and said that he nor
the whites should search for them, and
if the Bos:ons (whites) wanted to fight
they would give them battle.


The Chief communicated this Indian
insult to the proprietors Of the Star
Ranch, and company of ten men,
well armed were raised Immediately,
and went down to Johnson's Ranch,
at the lower end of the valley, where
the Indians were camped. When we
arrived at the rancLeria they did not
want to fight. We charged them rot
to insult the whites any more, nor TO
molest this valley Indians, and then
departed. On our arrival at the Star
Ranch we saw to our surprise, Calvin
Woodman stretched upon a bier life
less. He was going from Johnson's
Ranch to Dead Wood, when two Shas-
ia Indians overlook him and shot two
yauger balls through his body. About
fifteen minutes after, some packers
came up to Woodman and learned of
him who were his murderers. The
next day Sheriff Whipple, with five
other men made an attempt to take
these Shasta Indians prisoners and
convey them to Yreka, but these des-
peradoes broke for the mountain, and
when they ascendcd the first hill they
turned upon the whites and commenc-
ed firing During the battle Deputy
Sheriff Whipple was wounded above
his hip and three Indians killed, and
a number wounded. One mule was
killed, and another wounded in the
head. 1t is surprising that no more
men were injured. There were some
thirty Indians well armed with rifles,
and standing on a hill behind trees,
and only six white men in the valley
below, and nothing to shield them
from bullets and arrows. A company
Of twelve men from Scott Bar Valley
went over to Shasta Valley and shot
an Indian whilst taking an Indian
nancheria.


They captured one of the Indians
who killed Mr. Woodman. The next
day Squire Steele raised company
consisting of twenty men and the Shas-
ia chief, to catch the other murderer
and chastise the Shasta tribe. This
company followed the murderer to
Rogue river. and there fought two bat
ties with the Rogue Indians before
they captured the desperate. During
these two battles they killed some
forty Indians and wounded quite
number. No white men were killed
CT wounded. During this expedition
the Shasta chief ran away from the
the Scott Valley Rangers, and came
back to Shasta Valley, and killed one
of bis squsws and two pappooscs. Es-
quire Crosby raised three men and
caught the old scar-faccd chief and
hung him on tree on the spot. '""


On the oath these rangers hung the
murderer of Roodman at the Star
Ranch The Scott Valley Indians
were present and witnessed the lynch
law Of California. Whilst the Indian
was hanging by the neck, an Indian
lawyer made speech to his tribe and
advised them how to treat the whites
hereafter, and that would be their end
if they committed any more hostilities.


When they cut the body down, one
of the squaws packed it away, and they
burned it with pitch pine knots.


The Scott Valley Indians have
been peaceable ever since came into
this country, whilst the surrounding
Indians, the Trinity, the Salmon, Shas-
Ia, Klamath and Rogue river tribes
have been troublesome TO the whites
continually.


The above named tribes are lazy
and thievish, and when they come


IL L ="
31_1852-01-01_p3_sn82014593_00415661034_1852010101_0059,Daily American telegraph.,01,1852-01-01,p3,REMOVAL.,,"REMUVAI.


TN q WIIITEHURST'S new and ex-
ST-TleM tensive GALLERY OF PREMIUM
x1SMkLhl Stnn4H DAGUERREOTYP PES, over the
GHEYl Store of Duvall 4 Bro, between
u and 9th streets, Pennsylvania
k&e&l54U avenue.


inns Ualiery possesses many advantages others,
being built ON the second floor and arranged expressly
for this purpose. 1t contains Of the largest sky
lights in this country and is the most extensive and
finest south Of Baltimore 1t possesses every facility for
copying Paintings Daguerreotypes not having its
perior in tho world-where may be obtained beautiful
and Unfinished Daguerreotypes in all weather though
cloudy is preferable, except for children. Postmortem
promptly attended to.


Awarded the first medal at the late Fair Of the Mary
land Institute.


GALLERIEs.-No 2o5 Baltimore street, Baltimore 347
Broadway New York; Pennsylvania avenue, Washing
ton d. c; II Main street, Richmond, Va Lynchburg,
Va Norfolk, Va. and Petersburg, Wa.


R These Galleries open free to the public, at all
hours Of the day.


sep 2f-tf j. II. WUfTEGIURST, Sole Proprietor."
14_1852-09-10_p2_sn82003410_00415661204_1852091001_0883,The daily union.,01,1852-09-10,p2,"Go a

o. Ai2",,"SWEEr ~'.a - hiss Sulphur rsprings.-lssaaesd Iass-
~ decreased cheapes most eoiora
be and most expeditions Sweet and White sulphur
Springs


From Washington by the Richmond and Potomac
railroad


From Baltimore BY the comfortable pressure Ma
ylAnd, Capt. q, r. Mitchell


Connecting Richmond Richmond and Danyie
Ioad
Fare from Baltimore White Sulphur .......... SIS
/"" baltimore 10 Sweet Springs gs.......,,....,...... IA
I"" Washington 20 White sulphur ........... IS
+"" Washington TO sweet Springs. IA


I"" Richmond 10 White sulphur. 10
I"" Richmond TO Sweet springs.
Leave Baltimore Tuesday and Thursday
O'clock Aqua Creek with the
Richmond at M. the succeeding days


Leave Richmond daily Sunday arrive Lynch
burg l0A Leave Lynehbug at 61 a. Bufords by
o4 Mountain House and 10 Sweet Springs by
Leave sweet Springs after breakfast and arrive White
sulphur by IAN Returning, leave White sulphur AT ~
Sweet Springs ~ Leave Sweet Springs daylight and
Lynehburg night Leave LynchDug at and
10 Richmond day by bh. 22m. p.
Fare frm Richmond 10 White Sulphur. $40
Richmond 10 sweet Springs. .,...............
Passengers obcDg travel in the night take extras at
BufoId, without White Sulphur


Tickets had board the steamboats, the Potomac and
from Capt O. T. MITCHELL Maryland and al the oee
Of the Richmond and Danvile railroad, Richmond.


JOHN IL. OSBORNE,
Aug 6-d2m Superintendent"
