article_id,newspaper_name,edition,date,page,headline,byline,article
33_1876-10-24_p1_sn86053573_00294558366_1876102401_0402,National Republican.,01,1876-10-24,p1,TO SMOKERS.,,"What You want these times Is q good Five Cent
Cigar. LITTLE ROSE is q new brand Of cigars
that we have had put up expressly for our retail
trade. 1t Is guaranteed TO us to be Manufactured
from selected foreign and domestic leaf II has no
artificial havol, and we satisfied that the fller
contains q preponderance of Cuban tobacco. In
introducing this brand our object Is TO furnish
cigar at 5cents-aye for S eents7of delicate favor


member Of the family circle would object to the
odor Of pure Havana, we commend this cigar In
special manner to gentlemen who wish to enjoy
, their evening smoke st home, without ofense 70
Others. On trial we think you will agree with US.
Sold only Al the LYNCHBURG TOBACCO STORE,
No, 11le seventh street northwest between u and
NJ Lynchburg smoking tobacco 70 clubs n facterS
prices. W-SS"
18_1876-05-29_p1_sn86053573_00294558354_1876052901_0552,National Republican.,01,1876-05-29,p1,"THE HEALING SPRINGS,


BATH COUNTY, VIRGINIA.",,"WILLIAM b. BISHOP, Proprietor.


DIR. b. A. LANGHoRSE, Of Lynchburg, Resident
Physician.


This justly celebrated watering place SO long and
omen to visitors on ana after the Isl Of June There
is place in the mountains Of Virginia so beauti-
fully, well as healthfuy, situated. 1t has ample
ACCOMMODATIONS for three hundred persons.


For descriptive pamphlets inquire Of Purcell Ladd
& Co., Druggists, or George W. Gary, Stationer.
InYSQ-ff"
8_1876-12-06_p14_sn83030313_00271743993_1876120601_0843,The New York herald.,01,1876-12-06,p14,"PAUPERISM.

",,"WHAT THE STATE BOARD OF CHARITIEs HAVE


DONE DURING THE YEAR-A GOOD WORK.
the state Board of Charities held its quarterly
meeting yesterday at the Fifth Avenue Hotel, John
v. l. Pruyn presiding. The members OF the Board
present were:-Commissloners Pruyn, Lctchworth,
Roosevelt, Devereux, Hoguet and Mrs Lowell.
DR. Charles :. Hoyt was present in the capacity Of
secretary, and Mr.. Jamos o. Fanning Ms assistant
secretary. The business transacted for the most
part informal, and specially directed toward
the framing OF the annual report which is to be
presented at the meeting TO DO held at Albany on
December 27.


The presentation and audning Of reports from State
aImshouses for the support Of paupers one Of
the matters under consideration. Tho following ap-
preparations wero sscd-Albany city up TO septem-
county, $2'S o. ST. Law county, <l57 43; Oneida
county, s2so 81; ouondasa county, salo oa


QUESTION or IMMIGRATION.


Messrs. Dc Forest aud Lynch, OF the board OF Emf
grafton waited upon the comm and requested
their Endorsement OF b'll which Is now before
Compress, with the view OF ro2 uiating i'm
migration. The Board took no immediate action
with references 10 this measure but appointed Mcssrs
Hoguet and Roosevelt committee TO consider the
matter, that the Board might embody It's conciu-
sions on the subject IN annual report to the Legs
laturs


HEREDITARY pAuPKaIsM


Another matter brought before The Board was the
Tact that some 300 paapers had been sent back 10
their proper place OF settlement during the year, the
commissioners beng authorized 10 take
such action In certain cases by law hav-
ing rcierencc TO State paupers passed In 1873
II was deemed by the Commissioners matter Tor
congratuiaion that the state had under law OF 1915
removed ull children over three years OF age IRON
poor houses and nmshouses. About 1900 had
been thus removed, aud had been placed IN
asylum or into respectable families The idea OF
taking children away from the Influences adult pau
pcrism wns to prevent raupcrism becoming hcred-
itary. The Board had had great success In tins
matter and the state was cong atna,cd the only
hudl IA utcr pspd c0cr A
barrier between the children and the taint o hercdi.
tary pauperism.


A KEW woRKuoUsE HIt.


A proposed bill ior the better suppression of va."
17_1876-01-22_p2_sn86053573_00294558354_1876012201_0081,National Republican.,01,1876-01-22,p2,"AlsIiHdEia L Fredericksburg Railway and Alex


aldrla & WaShlngtOl RallrOid,",,"For Alexandra, g. . g. 9. 10, II 3. M, l. 3, 40, s.
s, and ll:S p. m, On Sunday at and SID 4. M,
Forths South. via Richmond, IL :ss D. m. dsilv ex-
cept Sunday, $40 a. N. daily, and via Lynchburg
""a. IN. and n:2s p. IN. daily, except Sunday.
Trains leave Alexandria for Washington, G, Z. s.
9, 10, II q. m, !, 3, 4, 5. and7 p. In. On Sunday
at and 10 .. m.. and Up. m.


Tickets, Information, Sleeping and arlor Car
accommodations can be procured at the Offices:
Northeast corner of Thirteenth street and Penn
sylvauia avenue, northeast corner of Sixth street
and Pennsylvania avenue and at the depot, where
orders can be left for the checking of baggage to
destiua ton from hotels and residences.


FRANK THOMSON, u. NJ. BOYD, JR.,


Genr Manager. Gen'l Passenger Agent."
5_1876-03-09_p11_sn83030313_00271743920_1876030901_0749,The New York herald.,01,1876-03-09,p11,REAL ESTATE SALES.,,"An unusually large attendance was present during
the sales at the Exchange in the Trinity Building yes
terday but little life exhibited in tho bidding. The
following is list of the sales:-


James NJ Miller sold the five story brick house and
lot 25xl00 the north side of Fiftynnh street. 325
feet of Eleventh avenue, to the New York Lo In
company for $s,6O0 also the house and lot,
II 6xl001 the north side Of 124th street. 107 feet
west OF Fourth avenue for So l00 to Albert Bomkcn


r. "" Harnett sold the two story and basement frame
house and lot l7xl00 H. No. 224 East lO6h street. for
SO 500 to T. b. Clifford, the attorney for the estate.


Hugh NJ Camp sold the three houses and plot of land,
75x9S ~ Nos 204 2O6 and 20S East Twenty seventh
street. south side IS feet OF Third avenue for 500
mortgage of $4,000, with interest for nine
months, making full amount $52, 726, 10 Peter NJ.
Dnge, plaintiff


143d street. IT'S feet east Of Eighth avenue, for
ST. 4T6 to plaintiff Mrs. Sarah L. Raynor, executrx
OF w. H. Raynor, deceased


NJ A. j. Lynch Son sold tho 1--WE story brick tene-
house and lot, 20xl00 IL, on the south side OF
Hath street. 100 feet OF Second avenue for 000
Henry j. Peters.


Blackwell 4 Riker sold the three story and basement
brown stone house and lot, IL lOx99 H. the north
side of l34th sweet, III 10 feet west OF Fifth avenue
for $500 above mortgage Of $1,000, with interest from
March, 1875 to Sarah b Hatch.


SALES TO-DAY.
GBy R. v Hsrnett, foreclosure sales of property on
the south side OF Eghtysxth street. PAT feet east Of
Third avenue, 53Xl022 also, the west side of Null
berry street. 25 feet south of Park street, also,
the side OF Madison avenue, % feet south OF
Fiityeghtn street. 20x95; also, on the southwest
ner OF Fly-aflh street and Tenth avenue, So skis.


BY Blackwell, Riker wilkins, foreclosure sale or
property the south side OF Fifeth street. $50 feet
west Of Tenth avenue.


BY A. H. Nicoay Co, foreclosure sale OF property
the southwest corner Of l25tn street, 81 2x75;
the northwest Of 24h street and First avenue
20 11x75 and the east side of First avenue AZ feet
north OF Seventy sixth street, 20x70


BY George ii. Scott foreclosure sale Of property No.
245 Elizabeth street. 25x926 g."
10_1876-03-17_p1_sn82014805_00271740335_1876031701_0278,The daily gazette.,01,1876-03-17,p1,CITY COUNCIL.,,"bONDS CoAhITTEE REPORTS - PETI-


TIoNs- THE wATER coMMITrEE's RE-
PORT ON THE LATE REGIsTRAg's AC-


CoUNTs-LABoRER's WAGES, &c.
The City Council met in regular ses-
sion last evening, President Lichtenstein
in the chair.


In the absence Of Mr. Lee, Mr. McIntire
acted as Clerk, pro tenn.


The Finance Committee, on the COM
munication from the Board of Education
asking the Council to cfrer for sale the
unsold school bonds, the issue of which
was authorized by the Legislature, re-
ported adversely.


Mr. Febiger could not understand why
the committee could report adversely
The issue of the bonds was authorized BY
law and the Board was authorized to
erect school houses.
In response Mr. Hayes recited what he
| declared acts Of extravaganza on thepart
of the Board. They had recently pur-
| chased a school house, the Taylor Acad-
| emy and paid for it out OF the general
| school fund they had also just raised
the salary of the Secretary and Treasur-
er, who only has about three days work
per month to perform. They now rent a
school for $1,000 per anumn which they
propose to dispense with when the new
|
cost, judging by the cost of previous
schools, about $24. 900, it will be cheaper
10 continue to rent The school.


Mr. Paynter didn't believe the new
school would cost 1000 and it would be
a saving to dispense with the rented
school,


Mr. Lynch agreed that the Board was
somewhat extravagant, but thought that
according to law tie bonds should be is
sued.


After further discussion Mr. Lynch
moved to amend the report by striking
ont the word adversely"" and inserting
the word ""favorably.' Adopted by u
ayes to nays.


The report as amended was adopted.


The Street Committee reported favor
ably on the petition of the City Railway
Company. for permission to continue
their double tracks along Delaware Ave-
nue.; also, on the petitions Of the market
House Co, for the occupancy of the bed
Of Second street, between Market and
King, during the erection of the new
market house. But on one side of the
street will be occupied at a time-which-
ever side shall be deemed advisable by
the committee, upon consultation with
the butchers and property holders. Also,
tavorably on the petition of Jas Bradford
and others, for the paving (instead of
macadamizing, as ordered) of Delaware
Avenue, from Van Buren, to Dupont
streets; Estimated cost, $3.50. Ordinan-
ces in accordance with this report were
afterwards, introduced and read twice.
All the reports were adopted.


The Water Committee reported fa-
verably on the petition of +. Phillips
for the refunding of $35 overpaid
water tax. Also, favorably on J. E.
Rhodes petition for an abatement of
$50 on his water tax for 1876. Adopt
ed.


The Lamp Committee reported fa-
vorably on the petition for lamp on
Walnut street, between Sd and 4th;
estimated cost $24. Adopted.


The Opening Streets Committee re-
ported favorably on the petition of p.
Plunkett and others, to have the name
of Front street, west of Madison,
changed to Lancaster avenue.


Mr.. Febiger moved to amend by
making the report adverse. The
amendment was adopted and also the
report was amended.


Same committee reported adversely
on the petition of VIM. H. Wright
and others, for the widening of the
north sidewalk of Front street, at the
West sidel of Shipley; also adversely
on the communication from G.. M.
Hopkins, requesting the city to pur-
chase fifty copies of his map, of the
city of Wilmington, but in favor of
purchasing one copy, at cost not ex-
ceeding $40. Adopted.


Mr.. Paynter from the special COM
mittee, on the communication from
the P, w. s. &, r. r., Co., relative to
the vacation of Spruce and Second
streets. near Church, presented a ia.
vorable report, A long discussion en-
sued, and the report was adopted by
10 ayes and one nay-Mr. Farrell.


The report also recommended the
adoption of the preamble and resolu
tions, presented by the Company,
which was done by Is ayes, nays
Messrs. Farrell and McGlinchey."
33_1876-11-17_p3_sn86053573_00294558366_1876111701_0489,National Republican.,01,1876-11-17,p3,sECOND ! A CE.,,"A three-quarter mile dash for three -year-olds
formed the second race. Hobkirk, Pluto,
Libbie L., Hattie +. and Coupon entered and
started. Hobkirk sold as favoriss at good
odds. Coupon took the lead at the start, but
at the first turn Hattie F. was leading, with
Coupon second. At the first quarter Hattie
F. still led, with Hobkirk second, Coupon
third, Libbie L. fourth and Pluto fifth. Hob
kirk was ahead when the horses turned into
the back stretch, with Hattie F. second. The
half mile was finished with Hobkirk leading
by two lengths, Hattie +. five lengths ahead Of
Coupon, who was four lengths in advance of
Libbie L. Coupon and Libbie L. ran tight
race down the home-stretch. Hobkirk won the
dash BY length, Hattie F. second, Libbie L.
third, being a neck ahead of Coupon, who was
leading Pluto by length. Time, 1:19A.


NILE DASH.


The third race was q mile dash for all ages
Hatteras, Lady Clipper, Burgoo and Tom
O'Neill were entered. Burgoo sold as favorite
against the field. Much dissatisfaction was
expressed at the bad start which was given.
Burgoo got away with about fifteen yards the
the start of the other horses, and the gap was
never closed. Tom O'Neill was second, Lady
Clipper third, Wateree fourth, and Hatteras
fifth. Burgoo improved upon his handsome
lead, and the others kept up struggle for
st cond Ilace. Lady Clipper, Tom O'Neill and
Wateree were close upon each other through
the first half. Then Tom O'Neill fell behind,
Lady Clipper took second place, Hatterss
third, Wateree fourth, and Tom O'Neill fifth.
The horses were well separated when they
passed under the wire. Burgoo led by fifty
yards, Lady Clipper was second, leading Hat
teras by fifty yards. There were three lengths
between Hatteras and Wateree, and O'Neill
was fifth. Time, las.


STEELE CHASE.


The concluding race was a steeple chase,
about two miles over hurdles, fences and
bitches. Four splendid steeple chasers were
entered-Derby, Culpeper, Captain Hammer
and Bay Rum. Gafney's horse Derby and
Culpeper sold together and led the pool.


Bay Rum, having an advantage at the start,
leaped the first hurdle length in advance,
with Culpeper second, Derby and Hammer
last. Haif mile was run, with Derby in bad
luck. Then he showed second, with Culpeper
third and Captain Hammer fourth. The re-
maiDder Of the race was contest between
Derby and Bay Rum. The last mile was run
on the track, and Derby captured Bay Rum as
he went over the last hurdle. Derby was
the wire half length ahead of Bay Rum.
Captain Hammer was third and five lengths
behind. Culpeper was fourth.


SUMMARIES.


Brightwooi Park Running Meeting, Thurs.
day, November 16.-First race, dash of one
half mile, for two-year:olds-FIora, BY War
Dance, dam Flora McGur, DR.. Weiden, 8;
May Flower, by Lynchburg, w. Wyche, 4;
Docility, by Hunters Lexington, dam Carrie
Crosby, A. B. Lewis & Co., 1; Main Brace, by
Prussian, dam by Charley Poll, W. P. Burch,
,. Time, 0:5215.


Second race, dash of three quarters of q
mile, for three-year- ar-olds.-Hobkirk, by Red
Dick, dam by Tar River, W. Wyche, /; Pluto,
by Planet, dam by Voltiger, A. B. Lewis & Co
5; Coupon by Lightning, dam by Income, DR..
Welden, 4; Libbie, by Bay Dick, dam by Joe
Stone, C. w. Wiedruger, 5; Hattie F., by
bennington, dam by Bonnie Doom, j. Bernis,
.. Time, 1:19A.


Third race, steeple chase, about two miles.
Derby, entered by H. Gafney, i; Culpeper,
entered by H. Gafney, 4; Captain Hammer,
entered by T. Murray, 3; Bay Rum, entered
by Cunningham, 2."
34_1876-10-11_p1_sn84020594_00271741108_1876101101_0219,Wilmington daily commercial.,01,1876-10-11,p1,"SECOND EDITION.

The Wilmington Races.",,"SPORT AT THE PARK-THE FIRST
THREE PURSES rRoTTED FoR-REPoRTs OF
THE RACING.
The annual fall races of the Wilmington
Trotting Association commenced yesterday
at the Trotting Park. There was quite a
large attendance for the first day, and good
order prevailed throughout. The pool stand,
wheel of fortune, and other amusements
were patronized between the heats. Proba-
bly, six hundred persons were on the
ground, including some ladies'. The racing
was to have been called at half past one
O'Clock, but owing to the difficulty Of getting
the horses ready to start was not made un-
s. Wilhelm; starting, w. ii. Doble, Jr.
associate, Sargent Townsend; distance,
John Lovett


Representatives of the press we're given
seats upon the stand with the judges. 1t
was observed that many of the horses en-.
tered had trotted at the Middletown Fair.
The first race was open to all horses with
no better record than four minutes, for a
purse Of $50; $25 to 1st, $15 to I'd, $40 to
Sd. The following horses were entered,
but May, Billy Brutus and W. Fl. Sharp's
Frank were withdrawn


James Retrop, Philadelphia, b. 6. Frank.
John J. Chalfant, Philadelphia, b. &.
Jacko.


W. Il. Thompson, Wilmington, Del, b. g.
Peter Pollard.


F. L. Martin, Kennet Square, Pa, b. 6.
Evening Star.


VIM. a. Sharp, Philadelphia, br. 6. Frank.
M. Lynch, Monocacy Sta, Pa, d. b. g.
Jim Mustaphs.


VIM. P. Mifiln, McDonough, Del, b. g.
Thunder.


r. 8. Morrison, Christiana, Del, 9. M.
May.


l. D. Wallace, St. Georges, Del, s. 6. Bill
ly Brutus.


j. R. Hogg, Jr., Elkton, Md, b. m. Belle
Wild Air.


F. B. Elkinton. woods:own, N. j., b. m.
Lady Patchen.


A. j Fly, Philadelphia b. &. Harry Dun
lap.


The first heat was won by Lady Patchen,
in 53s4; Harry Dunlap, second; Thunder
third.


Second heat won by Lady Patchen, in
2. 5015; second, Belle Wild Air; third, Thun-
der.


Third heat was won by Lady Patchen, in
2. .5216; Belle Wild Air, second; Harry Dun
lap, third.


THE SECOND RACE
was open to all horses with no better record
, thar tbZg 2 minutes, for purse of 500,



following were the entries


James Retrop, Philadelphia, b. G. Frank.
F. B. Elkinton, Woodstown, N. j., blk. m.
Sleepy Kate.


Jacob Haubert, Phila, ch. G. Prince
Charles.


Dickinson & Bro, Viii. Del, br. g. Frank.
Geo, Litzenberg, Phila., g. m, Harriet P.
VIM. H. Doble, Phila., ch. m. Mollie.
James Elliott, Phila b. e. Go Slow.
1 IL VII
@. P. Doble, Phila., b. m. Belle Forest.
Thomas Powers, Phila., b. g. Mike.
B. Hanson, Middletown, Del, b. m. Bo-
hemisn GIRL.


BENZ. johnson, MillingOon, Nd, 8 g.
John.


VIM, Roberts, DOylestown, Pa. g, m. Ad-
F. P. Duffey, Philadelphia, b 6. Wild
| Rover.


Jarvis Joslyn, Philadelphia, br. g. Brown
John.


The first heat was won by James Retrop's
| b. &. Frank, in 2.50& with Molhe I'd, and
Bohemia Girl Sd


Second Heat by Frank in 2 so second,
Mollie Bohemian Girl Sd.
Third heat won by Frank in $50 Mollie
I'd, Harriet P. Sd.
| THE THIRD AND LAST RACE
| of the first day was open to all 2.45 horses
for purse of $l50 $50 to let $45 tc I'd
1916 to third. The following we're the en-
tries


Albert Edwards, Phila., d. 6. Jerry Pos
ten.


John W. Kihlkopf Philadelphia, b. g. al
| let.


W. H. Doble, Philadelphia, b. 2. Marsha
Ney.
q. b. Elkinton, Pennsgrove, N. j., b. m
Jennie Moore.


q. B. Phillips, Philadelphia, 6. 6. Bum
boist.


E. q. Thomas. odessa. Delaware, b. G
Odessa.


W. McFaddep. Roxboro', Pa, ca. G. D
James johnson, Millington, Md, > 6
Stonewall.


Edward Pyle, Philadelphia, b. m Ltd,
Rose.


R. P. stetson, Philadelphia, 6. m. Irisl
Girl.


VIM. Roberts, Doylestown, Pa, g. NJ. Ad
die.


T. j, Fly. Philadelphia, blk. g. Jerse.
Boy.


Thos- French, b. 6. Brilliant


The first heat was won by Brilliant in 23e
Jennie Moore second, Jerry Posten third
The second heat was won by Jerry Poster
in 421%, Brilliant second, Jersey Boy third


owing to the darkness this race was no
completed, ana 1n6 otnef ieaUs Will Ukk
place this morning.


The day was fine, the track in excellen
condition, and the trotting interesting. Th'
managers expect much larger attendance
to-day and tomorrow. when tine famou
Pungoteague pony Sadie Bell will trot il
the . 80 race, the last race Of the meeting
The entries for this race, FOR purse of 800
are as follows


Albert Edwards, Phila., q. g. jerry Pos
ten,


John K Leavitt Philadelphia, F. G. Star


W. q. Doble, Philadelphia, blk. g. Scot
land.


r. T. Clay ton, Middletown, Del. b. N
Lady Thornton.


T. Mcconnell, Puncoteague, Va, g. m
Sadie Bell.


James McHugh, Philadelphia, blk. m
Maggie NJ.


Burt Seson, Philadelphia, 8. g. Delaware


Paul Rich, Philadelphia, b. m. Venus


Sadie Bell is the fayorite and severa


"
9_1876-02-17_p4_sn84038119_00271741455_1876021701_0168,The Morning herald.,01,1876-02-17,p4,ERyLETY COURT.,,"APPOINTMENT OF COUNTY rasAsuRSR,
ArrosNBY, coLLEcToRs AND TRUSTEES
OF TIE POOR.


New CASTLE, DEL, Feb. 10.
Lew Court met to-day and after making
the following appointments adjourned until
the hrst Tuesday Of March next:
Country Treasurer-Wm. Herbert, (unan-
inously). c
Attorney Of Levy Court-Geo. Gray,
. Jail Phvsician-Geo. T. Maxwell.
Observation-Disclosures Hundred, Isaac
n. Grubb.


Wilmington Hundred, North District
Archie Given. -
wilmington Hundred, South District
Jos. L. Carpenter.


Christiana Hundred-Norris Wilson:
MN Creek Hundred-Edmund Ham
mopd.
White Clay Creek Hundred-uriah s.
Wier.


New Castle Hd.-John Bartholomew.
Red Lion Hd.-J. B. Howe.


Pencader Hd.-W. B. Ford.


St. George Hd.-P. j. Lynch.
Appoouininink Hd.-Jas. c. Townsend.
Blackbird Hd.-Thomas Bratton.
Trustees of the Poor. Brandywine Hun
dred-Wm. c. Lodge.


Wilmington Hd.-SamH. Murphey.
Mil Creek Hd.--Stephen Springer.
Pencsder Hd.-Alex. Wilson.


Appoouininink Hd.-James Kanely.
Biackbird Hd.--Richardson Ferguson.
Bsilif-Thomas B. Smith.


The Court will not appoint the bridge
tenders until March."
24_1876-01-15_p1_sn84038119_00271741455_1876011501_0061,The Morning herald.,01,1876-01-15,p1,"CLOSING SCENES.

THE WOUNDED AND KILLED.",,"


PropOsit IONS The AmMeS-
20 .. ~ Bill :. Dead Let err


who Will Care for


JEFF Davis Now?


Ey the American Press Association.
... WAsHINaToN, January ID, 1876.
In the House to-day, after the usual call
of committees and the transaction OF some
general business of minor Importance, Mr..
Knott, of Kentucky, of the Committee on
Judiciary, reported the bill known as the
Amnesty Bill with amendment, requiring
an oath to he taken by the person amnested.
| The Amnesty is general. The bill re.,ds as
folio VS.: ""That all disabilities imposed and
remaining on any person by virtue of the
Bird section of the l4th article of the amend
mems to the Constitution Of the United
States, be, and are hereby removed, and
each and every person is, and shall be for
ever relieved therefrom on his application
before Judge of any Court of the United
States, or any Court of Record in the State
in Which he is a resident, and taking and
subscribing to the following oath, to beduly
attested and recorded ;"" @
THE AMNESTY OATH.
~ A. B. do solemnly swear or affirm that
VIII Suppolt Auu uCICLA LHC SOlDJlJutlOu
of the U. s. against all enemies, foreign and
domestic, that will bear true faith allegi-
ancs to tine same and obey all law made in
CATION freely and without any mental reser-
vation or purpose of evasion whatever""


Mr.. Knott then moved the previous ques
tion on the passage of the bill. Mr.. Nc
Crary, of Ia, member of the Judiciary
~ ~, ;ttao oclod Mr. Kpott 70 viold b;ro
the cor for the moment. Mr.. Knott re-
piled that it would afford him pleasure to
yield to his colleague and to gentleman
on the other side Of the house, but he felt
hat neither the peace of the country nor
the harmony of the house required any fur
thcr discussion of the proposition. Mr..
Frye, of Me-, also a member of the Ju-
dicia ry Committee, asked Mr.. Knott to per-
init him to ask simple question. Several
Democratic members objected, and Mr.. Cox,
N. Y, said we have had enough of talk.
Mr.. Blaine-Will the gentleman, Mr.. Knott,
allow me, without one word of debate, to
have a letter read. Cox, Randall, and
several other Democrats objected. Mr..
kno5t-I cannot consent to open the debate
at all. insist on the previous question.
Uaughter.) Mr. Blaine, l understood that
the gentlemen from Kentucky declines
either to admit an amendment or allow the
debate. Loud calls of ""order"" from the
Dem ocratic side. Mr.. Randall, in remon-
STRANGE, You know better than to do this
Cox, Somewhat more angrily, you have
been in the chair yourself, and ought to
know better, Uaughter.) Mr.. Blaine, !
want distinct understanding. Mr.. (Frye)
simply desire to ask whether the Repub-
lican minority on the Judiciary Committee
concurred in the report. Mr.. Cox ""vocif-
erously,"" l call the gentleman to order,
Maine is always out of order.


MORE SHOUTS OF ORDER


from the Democrats. The previous ques-
ton was seconded and the Main question
ordered. Yeas 1873, nays 80.


A vote was then taken on the bill result
Ing in it's defeat by yeas 1872, nays 81. Two
birds not voting In the affirmative, Mr..
Blaine moved to reconsider the vote just
taken. The Representatives who voted in
the affirmative were Messrs. Farwell. Har
When Mr.. Haralson, who is colored, voted,
(aye) he was loudly applauded by the
Democratic side.


Mr.. Lynch, another colored member, said
he was In favor of the bill, but he wanted
Mr.. Blaine to have an opportunity to offer
his amendment. Mr.. Randall moved to lay
Mr.. Blaine's motion to reconsider, on the
fable. Blaine, you have not power to make
that motion. Mr.. Mills, of Texas, said he
could not understand how the gentleman
from Maine could always keep the floor on
these privileoed motions. He remembered
that when Blaine was Speaker, he gave
the floor gratifiedly. Mr.. Blaine said he
was clearly in order to discuss this motion
as it h IS brougl up the whole question. It
was not the purpose of the Republican side
to ilibuster on this bill although they might
follow the example of the other side which
ilibustered for seventeen days on the Civil
Rights bill, bill that was intended to give
right to


WHOLE RACE.


Blaine wanted this bill passed but they
wanted some opportunit to offer amendments
he thought the oath proposed by his bill was
proposed by Gen. Banks. Mr.. Hop called
attention to the fact that the oath proposed
BY Gen. Banks, required the afiant to swear
that he would obey all the laws of the U 8.
Mr.. Blaine said his was 50 and if proposed to
put in an amnesty bill that a man muct
obey laws to which received the af1ixing of a
stamp to a letter. Mr.. Banks said his side
prof. osed to .t


r n. OBEY ALL LAWS 'n""
of the United States. Mr.. Blaine which is
your Side? Naughter.) By response M.
Banks, my side is the side of the Constitu-
ton by the U s. and Of the laws made
hereunder Applause on Democratic side.)
Mr.. Blaine then read letter from Gov
ernor Holden, of North Carolina, dated
January IL, 1876. The letter says the
| writer observes that there is good deal of
excitement over the amnesty question, and
lie calls attention to the fact that in 1870 he
was removed from office by impeachment
because of his efforts to prosecute and put.
down the KuKlux conspiracy. The Demo-
cratic Legislature OF the State and its late.
Constitutional Convention to whom hs has
| annoa Lad nd thew haYa refused to RAMONA"
