"","filename","sentence","index","date","title","publication","filepath"
"1","pallavi_extracted_1.txt","9. Trump's racism at NABJ was revolting. It was all calculated for his MAGA fan base.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"2","pallavi_extracted_1.txt","Aug 01, 2024      USA Today Online",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"3","pallavi_extracted_1.txt","10. Feel-Good Options All Over",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"4","pallavi_extracted_1.txt","Jul 12, 2024    The New York Times Section C; Column 0; Movies, Performing",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"5","pallavi_extracted_1.txt","Arts/Weekend Desk; Pg. 2",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"6","pallavi_extracted_1.txt","11. Harris drawing parallels to Obama as young voters eye chance to be part of historic",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"7","pallavi_extracted_1.txt","first",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"8","pallavi_extracted_1.txt","Jul 25, 2024    USA Today Online          US NEWS & US POLITICS NEWS             Sarah D.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"9","pallavi_extracted_1.txt","Wire, USA TODAY",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"10","pallavi_extracted_1.txt","12. What’s Next for the Harris Campaign",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"11","pallavi_extracted_1.txt","Jul 21, 2024       The New York Times US; politics     Zolan Kanno-Youngs, Erica L. Green",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"12","pallavi_extracted_1.txt","and Nicholas Nehamas Zolan Kanno-Youngs is a White House correspondent, covering",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"13","pallavi_extracted_1.txt","President Biden and his administration. Erica L. Green is a White House correspondent,",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"14","pallavi_extracted_1.txt","covering President Biden and his administration. Nicholas Nehamas is a Times political",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"15","pallavi_extracted_1.txt","reporter covering the re-election campaign of President Biden.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"16","pallavi_extracted_1.txt","           | About LexisNexis | Privacy Policy | Terms & Conditions | Copyright © 2020 LexisNexis",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"17","pallavi_extracted_1.txt","                                                                                                        Page 1 of 5",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"18","pallavi_extracted_1.txt","     Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic convention buzz for nominee",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"19","pallavi_extracted_1.txt","         Harris' fellow 'Desis' thrilled; Those with South Asian roots add to",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"20","pallavi_extracted_1.txt","                       Democratic convention buzz for nominee",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"21","pallavi_extracted_1.txt","                                                       Los Angeles Times",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"22","pallavi_extracted_1.txt","                                                  August 21, 2024 Wednesday",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"23","pallavi_extracted_1.txt","                                                         Final Edition",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"24","pallavi_extracted_1.txt","Copyright 2024 Los Angeles Times All Rights Reserved",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"25","pallavi_extracted_1.txt","Section: MAIN NEWS; National Desk; Part A; Pg. 1",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"26","pallavi_extracted_1.txt","Length: 1595 words",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"27","pallavi_extracted_1.txt","Byline: James Rainey, Faith E. Pinho",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"28","pallavi_extracted_1.txt","Dateline: CHICAGO",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"29","pallavi_extracted_1.txt","Body",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"30","pallavi_extracted_1.txt","To Sumathi Madhure, feeling different just came with the territory in her new country. From the time she arrived in",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"31","pallavi_extracted_1.txt","Nashua, N.H., at age 20, the sense would wash over her on long drives to get to an Indian restaurant or while",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"32","pallavi_extracted_1.txt","pushing her cart around the grocery store.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"33","pallavi_extracted_1.txt","""When I saw another brown person in the supermarket, it was so rare, I would just invite them to my home for",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"34","pallavi_extracted_1.txt","dinner,"" Madhure said with a chuckle. ""Building a sense of place, building a community; it doesn't just happen. It",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"35","pallavi_extracted_1.txt","doesn't happen if you don't make the effort.""",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"36","pallavi_extracted_1.txt","Four decades later, her adoptive country has changed. Now Madhure -- physical therapist, mother of two and",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"37","pallavi_extracted_1.txt","political dynamo in Nashua -- feels the small stream of her journey in America has flowed with many, many others",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"38","pallavi_extracted_1.txt","into a mighty river.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"39","pallavi_extracted_1.txt","She and other immigrants and others who have roots in India and other parts of South Asia gathered in Chicago",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"40","pallavi_extracted_1.txt","this week for the Democratic National Convention -- many expressing elation at the ascension of Kamala Harris as",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"41","pallavi_extracted_1.txt","the party's presidential nominee.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"42","pallavi_extracted_1.txt","""To think that somebody who looks like her, somebody of South Asian descent, will be, perhaps, the president, be",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"43","pallavi_extracted_1.txt","the most powerful person in the world,"" Madhure began, pausing to visualize the image. ""That's just, it's ... well, it's",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"44","pallavi_extracted_1.txt","just beyond imagination.""",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"45","pallavi_extracted_1.txt","Madhure and hundreds of other ""Desis,"" as South Asians living abroad often refer to themselves, came together at",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"46","pallavi_extracted_1.txt","a community center before Monday's main convention session -- responding with enthusiasm as politicos with",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"47","pallavi_extracted_1.txt","similar roots described how their elections had marked a first for their own communities in Pennsylvania, North",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"48","pallavi_extracted_1.txt","Carolina, Wisconsin, Arizona and other states.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"49","pallavi_extracted_1.txt","""It doesn't matter which color and which race you are; you still have to prove you are capable and worthy of the",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"50","pallavi_extracted_1.txt","job,"" said Madhure, a delegate. ""To me, Kamala has proven she is capable and she can handle this job. But she",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"51","pallavi_extracted_1.txt","needs to keep proving it.""",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"52","pallavi_extracted_1.txt","                                                                                                        Page 2 of 5",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"53","pallavi_extracted_1.txt","     Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic convention buzz for nominee",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"54","pallavi_extracted_1.txt","The potential political breakthrough sits with particular joy for those with ancestry in South Asia -- India, Nepal,",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"55","pallavi_extracted_1.txt","Bangladesh, Pakistan, Afghanistan and other nations squeezed between Asia and the Mideast.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"56","pallavi_extracted_1.txt","Harris was born in Oakland to a Jamaican father, Donald Harris, a professor emeritus of economics at Stanford",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"57","pallavi_extracted_1.txt","University, and Shyamala Gopalan, an India-born academic who traveled to UC Berkeley to pursue a doctorate in",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"58","pallavi_extracted_1.txt","nutrition and endocrinology.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"59","pallavi_extracted_1.txt","In a meeting with Black journalists last month, former President Trump suggested that his new Democratic",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"60","pallavi_extracted_1.txt","opponent had somehow been duplicitous, as he made the false assertion that she had identified as Indian",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"61","pallavi_extracted_1.txt","American for years, only to ""turn Black"" later in life.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"62","pallavi_extracted_1.txt","Black and South Asian supporters of Harris rolled their eyes at the notion of a white man dictating the identity of his",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"63","pallavi_extracted_1.txt","multiracial opponent, calling it tone-deaf and racist. They didn't have to repeat what history clearly shows: that",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"64","pallavi_extracted_1.txt","Harris has identified for decades with both her Black and Indian roots.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"65","pallavi_extracted_1.txt","""To try to put everyone into one specific box, saying that they can't have demographics and values that fit other",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"66","pallavi_extracted_1.txt","identities, that just doesn't make any sense,"" said Bianca Shah, 24, a Maryland resident and Indian American",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"67","pallavi_extracted_1.txt","attending the convention. ""There is so much blending of races and ethnicities in our country.""",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"68","pallavi_extracted_1.txt","""She's both Black and Indian American,"" said Shah, a healthcare consultant, pointing to multiple markers of Harris'",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"69","pallavi_extracted_1.txt","Indian heritage, starting with her middle name, Devi -- Sanskrit for goddess.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"70","pallavi_extracted_1.txt","""And she had an immigrant mother, who took her to India multiple times and instilled values and traditions in her",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"71","pallavi_extracted_1.txt","that we all recognize,"" Shah said.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"72","pallavi_extracted_1.txt","Harris explained in 2003 to Asian Week that being from two cultures seemed perfectly natural to her as a child of",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"73","pallavi_extracted_1.txt","California's East Bay.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"74","pallavi_extracted_1.txt","""I grew up with a strong Indian culture, and I was raised in a Black community,"" she said. ""All my friends were",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"75","pallavi_extracted_1.txt","Black, and we got together and cooked Indian food and painted henna on our hands, and I never felt",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"76","pallavi_extracted_1.txt","uncomfortable with my cultural background.""",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"77","pallavi_extracted_1.txt","Her experience is becoming increasingly common in the U.S., particularly in diverse states such as California. With",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"78","pallavi_extracted_1.txt","the U.S. census making it easier in 2020 for people to identify multiple racial and ethnic ancestries, the number of",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"79","pallavi_extracted_1.txt","multiracial Americans blossomed to 33.8 million. That's 10.2% of the total population.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"80","pallavi_extracted_1.txt","Regardless of which candidate wins the presidential contest, a daughter of the South Asian diaspora will be in the",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"81","pallavi_extracted_1.txt","new administration: The wife of Republican vice presidential nominee JD Vance, Usha Chilukuri Vance, will become",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"82","pallavi_extracted_1.txt","second lady of the United States if the Republicans win. Usha Vance grew up in San Diego, the daughter of two",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"83","pallavi_extracted_1.txt","academics who emigrated from India.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"84","pallavi_extracted_1.txt","""Whether it's Kamala Harris, whether it's Usha Vance ... there's a pride that the community has arrived in the",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"85","pallavi_extracted_1.txt","mainstream of American politics,"" said Rep. Ro Khanna (D-Fremont), who represents one of California's most",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"86","pallavi_extracted_1.txt","heavily Indian American districts.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"87","pallavi_extracted_1.txt","(Other Indian Americans also campaigned for president this election cycle: former South Carolina Gov. Nikki Haley",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"88","pallavi_extracted_1.txt","and Vivek Ramaswamy, a pharmaceutical entrepreneur, vied for the GOP nomination.)",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"89","pallavi_extracted_1.txt","There were fewer than 50 Indian and Asian Americans in elected office nationwide in 2016, according to Chintan",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"90","pallavi_extracted_1.txt","Patel, executive director of the Indian American Impact Fund. By 2024, that number had increased to more than",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"91","pallavi_extracted_1.txt","300.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"92","pallavi_extracted_1.txt","Congress already has five members with South Asian roots -- Khanna and fellow California Democrat Ami Bera of",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"93","pallavi_extracted_1.txt","Elk Grove, Pramila Jayapal (D-Wash.), Raja Krishnamoorthi (D-Ill.) and Shri Thanedar (D-Mich.).",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"94","pallavi_extracted_1.txt","                                                                                                        Page 3 of 5",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"95","pallavi_extracted_1.txt","     Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic convention buzz for nominee",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"96","pallavi_extracted_1.txt","And with a Democratic-tilting seat open, Virginia state Sen. Suhas Subramanyam is likely to become the sixth",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"97","pallavi_extracted_1.txt","House member of South Asian descent.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"98","pallavi_extracted_1.txt","A community once focused more on academia and professional life feels increasingly comfortable running for office,",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"99","pallavi_extracted_1.txt","said Karthick Ramakrishnan, a UC Riverside political science professor who studies Asian American voters. And,",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"100","pallavi_extracted_1.txt","unlike earlier generations, Indian American candidates are now running without Anglicizing their names.",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"101","pallavi_extracted_1.txt","""We are so far away from being a post-racial society,"" Ramakrishnan said, ""but there does seem to be greater",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"102","pallavi_extracted_1.txt","social acceptability for Hindus and Indians with distinctive names to run for office.""",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
"103","pallavi_extracted_1.txt","Some South Asians have emblazoned a social media meme on T-shirts:",1,NA,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic",NA,"/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_1.txt"
